model,f2,gmean,bss,pr_auc,sensitivity,specificity,ppv,accuracy,precision,recall,f1,auc
model_1092,0.79346,0.83100,0.65517,0.78860,0.77600,0.88600,0.9737884210795165,0.83100,0.87191,0.77600,0.82116,0.83100
model_1038,0.79296,0.82300,0.63885,0.77590,0.77900,0.86700,0.8717473982468895,0.82300,0.85417,0.77900,0.81485,0.82300
model_1710,0.79280,0.77300,0.53683,0.70694,0.80200,0.74400,nan,0.77300,0.75803,0.80200,0.77940,0.77300
model_1268,0.79267,0.81350,0.61947,0.76142,0.78300,0.84400,0.9825471683536725,0.81350,0.83387,0.78300,0.80763,0.81350
model_1264,0.79266,0.80700,0.60620,0.75188,0.78600,0.82800,0.9857517087639555,0.80700,0.82046,0.78600,0.80286,0.80700
model_1256,0.79264,0.65400,0.29402,0.59387,0.85700,0.45100,0.8166164457798004,0.65400,0.60953,0.85700,0.71239,0.65400
model_236,0.79251,0.78500,0.56131,0.72198,0.79600,0.77400,nan,0.78500,0.77886,0.79600,0.78734,0.78500
model_374,0.79192,0.77450,0.53989,0.70894,0.80000,0.74900,0.9574375159790869,0.77450,0.76118,0.80000,0.78011,0.77450
model_1132,0.79164,0.75850,0.50724,0.69016,0.80700,0.71000,nan,0.75850,0.73564,0.80700,0.76967,0.75850
model_376,0.79126,0.78750,0.56642,0.72551,0.79300,0.78200,0.9712141927695503,0.78750,0.78437,0.79300,0.78866,0.78750
model_672,0.79097,0.81250,0.61743,0.76047,0.78100,0.84400,0.9797311280734937,0.81250,0.83351,0.78100,0.80640,0.81250
model_432,0.79037,0.80200,0.59600,0.74541,0.78500,0.81900,0.984813526542478,0.80200,0.81263,0.78500,0.79858,0.80200
model_384,0.79005,0.79450,0.58070,0.73512,0.78800,0.80100,0.9663398981774585,0.79450,0.79838,0.78800,0.79316,0.79450
model_1040,0.78995,0.80500,0.60212,0.74981,0.78300,0.82700,0.8894145928098296,0.80500,0.81904,0.78300,0.80061,0.80500
model_764,0.78980,0.83050,0.65415,0.78923,0.77100,0.89000,0.8769120388445647,0.83050,0.87514,0.77100,0.81978,0.83050
model_1420,0.78979,0.81100,0.61436,0.75861,0.78000,0.84200,0.9707965043845115,0.81100,0.83156,0.78000,0.80495,0.81100
model_406,0.78979,0.79800,0.58784,0.73999,0.78600,0.81000,0.9555466406609426,0.79800,0.80533,0.78600,0.79555,0.79800
model_1460,0.78905,0.79350,0.57866,0.73403,0.78700,0.80000,0.9604957538586315,0.79350,0.79737,0.78700,0.79215,0.79350
model_1442,0.78873,0.81200,0.61640,0.76045,0.77800,0.84600,0.9813114517504073,0.81200,0.83476,0.77800,0.80538,0.81200
model_1390,0.78873,0.81200,0.61640,0.76045,0.77800,0.84600,0.9812755838165472,0.81200,0.83476,0.77800,0.80538,0.81200
model_1318,0.78858,0.79200,0.57560,0.73213,0.78700,0.79700,0.8282918950607037,0.79200,0.79495,0.78700,0.79095,0.79200
model_322,0.78847,0.79600,0.58376,0.73759,0.78500,0.80700,0.9528002649087173,0.79600,0.80266,0.78500,0.79373,0.79600
model_1042,0.78843,0.77850,0.54805,0.71463,0.79300,0.76400,0.8487370059378311,0.77850,0.77065,0.79300,0.78167,0.77850
model_156,0.78842,0.79800,0.58784,0.74036,0.78400,0.81200,0.831305800474178,0.79800,0.80658,0.78400,0.79513,0.79800
model_318,0.78816,0.78850,0.56846,0.72757,0.78800,0.78900,0.9516152566717576,0.78850,0.78879,0.78800,0.78839,0.78850
model_556,0.78787,0.81800,0.62865,0.76988,0.77400,0.86200,0.965769148002099,0.81800,0.84868,0.77400,0.80962,0.81800
model_1288,0.78776,0.76550,0.52153,0.69894,0.79800,0.73300,0.9216111124926851,0.76550,0.74930,0.79800,0.77288,0.76550
model_1486,0.78768,0.79350,0.57866,0.73438,0.78500,0.80200,0.9476621808711196,0.79350,0.79858,0.78500,0.79173,0.79350
model_912,0.78761,0.80850,0.60926,0.75560,0.77800,0.83900,0.9791692357570191,0.80850,0.82854,0.77800,0.80248,0.80850
model_408,0.78745,0.80800,0.60824,0.75492,0.77800,0.83800,0.9629394927932128,0.80800,0.82766,0.77800,0.80206,0.80800
model_1124,0.78734,0.81200,0.61640,0.76090,0.77600,0.84800,0.8198415783067413,0.81200,0.83621,0.77600,0.80498,0.81200
model_1384,0.78714,0.80050,0.59294,0.74421,0.78100,0.82000,0.9842309613633896,0.80050,0.81270,0.78100,0.79653,0.80050
model_914,0.78700,0.75000,0.48990,0.68141,0.80400,0.69600,0.8717762753788361,0.75000,0.72563,0.80400,0.76281,0.75000
model_378,0.78686,0.81050,0.61334,0.75881,0.77600,0.84500,0.9469447384522662,0.81050,0.83351,0.77600,0.80373,0.81050
model_1266,0.78660,0.80750,0.60722,0.75445,0.77700,0.83800,0.9804088830216531,0.80750,0.82748,0.77700,0.80144,0.80750
model_1392,0.78649,0.80500,0.60212,0.75084,0.77800,0.83200,0.9858223811263636,0.80500,0.82241,0.77800,0.79959,0.80500
model_1108,0.78642,0.78950,0.57050,0.72932,0.78500,0.79400,nan,0.78950,0.79213,0.78500,0.78855,0.78950
model_704,0.78641,0.73500,0.45929,0.66552,0.81000,0.66000,0.824966162443161,0.73500,0.70435,0.81000,0.75349,0.73500
model_822,0.78609,0.79500,0.58172,0.73685,0.78200,0.80800,0.8204638179223142,0.79500,0.80287,0.78200,0.79230,0.79500
model_1358,0.78603,0.79700,0.58580,0.73962,0.78100,0.81300,0.9497266141749219,0.79700,0.80682,0.78100,0.79370,0.79700
model_496,0.78590,0.80750,0.60722,0.75466,0.77600,0.83900,0.969559870047776,0.80750,0.82818,0.77600,0.80124,0.80750
model_198,0.78589,0.81400,0.62049,0.76440,0.77300,0.85500,0.8169251885383751,0.81400,0.84205,0.77300,0.80605,0.81400
model_1438,0.78558,0.80650,0.60518,0.75329,0.77600,0.83700,0.8371652462443367,0.80650,0.82641,0.77600,0.80041,0.80650
model_1272,0.78554,0.80200,0.59600,0.74680,0.77800,0.82600,0.9861751099658567,0.80200,0.81723,0.77800,0.79713,0.80200
model_340,0.78546,0.79300,0.57764,0.73428,0.78200,0.80400,0.9723923513408523,0.79300,0.79959,0.78200,0.79070,0.79300
model_1114,0.78534,0.79700,0.58580,0.73981,0.78000,0.81400,nan,0.79700,0.80745,0.78000,0.79349,0.79700
model_218,0.78532,0.80350,0.59906,0.74902,0.77700,0.83000,0.8229015940377692,0.80350,0.82049,0.77700,0.79815,0.80350
model_200,0.78521,0.80750,0.60722,0.75488,0.77500,0.84000,0.8134790909561244,0.80750,0.82888,0.77500,0.80103,0.80750
model_500,0.78517,0.80300,0.59804,0.74834,0.77700,0.82900,0.9550703145674805,0.80300,0.81962,0.77700,0.79774,0.80300
model_844,0.78503,0.81350,0.61947,0.76393,0.77200,0.85500,0.9741166909788824,0.81350,0.84188,0.77200,0.80543,0.81350
model_1468,0.78471,0.70100,0.38992,0.63298,0.82300,0.57900,0.882481723648947,0.70100,0.66158,0.82300,0.73351,0.70100
model_1212,0.78469,0.80150,0.59498,0.74634,0.77700,0.82600,0.9870757352858083,0.80150,0.81703,0.77700,0.79651,0.80150
model_1324,0.78467,0.80800,0.60824,0.75579,0.77400,0.84200,0.9832209450671974,0.80800,0.83047,0.77400,0.80124,0.80800
model_1456,0.78441,0.78750,0.56642,0.72716,0.78300,0.79200,0.9697477258034867,0.78750,0.79011,0.78300,0.78654,0.78750
model_1450,0.78419,0.80650,0.60518,0.75372,0.77400,0.83900,0.9823592596189978,0.80650,0.82781,0.77400,0.80000,0.80650
model_124,0.78376,0.80950,0.61130,0.75831,0.77200,0.84700,0.9823322104244697,0.80950,0.83459,0.77200,0.80208,0.80950
model_908,0.78372,0.80500,0.60212,0.75167,0.77400,0.83600,0.981620207393198,0.80500,0.82516,0.77400,0.79876,0.80500
model_1696,0.78306,0.80950,0.61130,0.75853,0.77100,0.84800,0.8308092809198703,0.80950,0.83532,0.77100,0.80187,0.80950
model_654,0.78303,0.48050,-0.05999,0.49045,0.92100,0.04000,nan,0.48050,0.48963,0.92100,0.63936,0.48050
model_190,0.78302,0.80500,0.60212,0.75189,0.77300,0.83700,0.9790894369029888,0.80500,0.82585,0.77300,0.79855,0.80500
model_362,0.78283,0.80000,0.59192,0.74474,0.77500,0.82500,0.9846130561740419,0.80000,0.81579,0.77500,0.79487,0.80000
model_1326,0.78280,0.80650,0.60518,0.75415,0.77200,0.84100,0.9832912965143625,0.80650,0.82922,0.77200,0.79959,0.80650
model_888,0.78273,0.61100,0.20628,0.56371,0.86100,0.36100,0.8491562659090216,0.61100,0.57400,0.86100,0.68880,0.61100
model_592,0.78241,0.78550,0.56233,0.72500,0.78100,0.79000,0.906728216719954,0.78550,0.78809,0.78100,0.78453,0.78550
model_1026,0.78208,0.81300,0.61845,0.76416,0.76800,0.85800,0.9805017376325413,0.81300,0.84396,0.76800,0.80419,0.81300
model_1332,0.78160,0.80050,0.59294,0.74581,0.77300,0.82800,0.9855449457123806,0.80050,0.81799,0.77300,0.79486,0.80050
model_136,0.78144,0.80000,0.59192,0.74514,0.77300,0.82700,0.8510593584970878,0.80000,0.81712,0.77300,0.79445,0.80000
model_606,0.78090,0.78950,0.57050,0.73071,0.77700,0.80200,0.9728976048959871,0.78950,0.79692,0.77700,0.78684,0.78950
model_554,0.78062,0.79300,0.57764,0.73555,0.77500,0.81100,0.9445832968740133,0.79300,0.80394,0.77500,0.78921,0.79300
model_536,0.78032,0.75900,0.50826,0.69266,0.79000,0.72800,0.8378852610958034,0.75900,0.74388,0.79000,0.76625,0.75900
model_1508,0.78024,0.79400,0.57968,0.73704,0.77400,0.81400,0.9708281661372586,0.79400,0.80625,0.77400,0.78980,0.79400
model_1436,0.78017,0.71000,0.40828,0.64163,0.81200,0.60800,0.8194887821490948,0.71000,0.67442,0.81200,0.73684,0.71000
model_1356,0.78012,0.78700,0.56539,0.72755,0.77700,0.79700,0.8875216407435281,0.78700,0.79286,0.77700,0.78485,0.78700
model_1512,0.78004,0.81100,0.61436,0.76179,0.76600,0.85600,0.976487675471602,0.81100,0.84176,0.76600,0.80209,0.81100
model_840,0.78001,0.80650,0.60518,0.75503,0.76800,0.84500,nan,0.80650,0.83207,0.76800,0.79875,0.80650
model_876,0.77987,0.85900,0.71230,0.84688,0.74400,0.97400,0.8128451424486497,0.85900,0.96623,0.74400,0.84068,0.85900
model_468,0.77983,0.79050,0.57254,0.73234,0.77500,0.80600,0.968408679198829,0.79050,0.79979,0.77500,0.78720,0.79050
model_346,0.77976,0.80350,0.59906,0.75069,0.76900,0.83800,0.9603709990026043,0.80350,0.82599,0.76900,0.79648,0.80350
model_1340,0.77948,0.79600,0.58376,0.74003,0.77200,0.82000,0.9502483869541142,0.79600,0.81092,0.77200,0.79098,0.79600
model_1572,0.77938,0.80450,0.60110,0.75227,0.76800,0.84100,0.9772405697704095,0.80450,0.82848,0.76800,0.79709,0.80450
model_1750,0.77923,0.79300,0.57764,0.73593,0.77300,0.81300,0.9719522979101326,0.79300,0.80521,0.77300,0.78878,0.79300
model_1024,0.77830,0.80550,0.60314,0.75409,0.76600,0.84500,0.9789736024743202,0.80550,0.83170,0.76600,0.79750,0.80550
model_1786,0.77812,0.71200,0.41236,0.64370,0.80800,0.61600,0.86858731034924,0.71200,0.67785,0.80800,0.73723,0.71200
model_288,0.77791,0.71350,0.41543,0.64515,0.80700,0.62000,0.8311625131419007,0.71350,0.67987,0.80700,0.73800,0.71350
model_660,0.77773,0.84800,0.68986,0.82614,0.74600,0.95000,0.8227063809953085,0.84800,0.93719,0.74600,0.83073,0.84800
model_1210,0.77742,0.80050,0.59294,0.74703,0.76700,0.83400,0.9824396563851419,0.80050,0.82208,0.76700,0.79359,0.80050
model_1416,0.77668,0.79150,0.57458,0.73454,0.77000,0.81300,0.9090421191868919,0.79150,0.80460,0.77000,0.78692,0.79150
model_938,0.77667,0.84250,0.67864,0.81625,0.74700,0.93800,0.8603445733945394,0.84250,0.92336,0.74700,0.82587,0.84250
model_1364,0.77665,0.80250,0.59702,0.75018,0.76500,0.84000,0.9523041726753465,0.80250,0.82703,0.76500,0.79481,0.80250
model_1746,0.77618,0.80100,0.59396,0.74813,0.76500,0.83700,0.9686192137988534,0.80100,0.82435,0.76500,0.79357,0.80100
model_1112,0.77614,0.77200,0.53479,0.70911,0.77800,0.76600,nan,0.77200,0.76877,0.77800,0.77336,0.77200
model_794,0.77612,0.78750,0.56642,0.72923,0.77100,0.80400,0.8237863429553846,0.78750,0.79731,0.77100,0.78393,0.78750
model_244,0.77606,0.80950,0.61130,0.76083,0.76100,0.85800,0.980404463972194,0.80950,0.84275,0.76100,0.79979,0.80950
model_1144,0.77600,0.81600,0.62457,0.77096,0.75800,0.87400,0.9805035065291938,0.81600,0.85747,0.75800,0.80467,0.81600
model_226,0.77600,0.79600,0.58376,0.74101,0.76700,0.82500,0.826692161368735,0.79600,0.81423,0.76700,0.78991,0.79600
model_1120,0.77567,0.81050,0.61334,0.76249,0.76000,0.86100,0.8264432612218355,0.81050,0.84538,0.76000,0.80042,0.81050
model_1084,0.77565,0.82600,0.64497,0.78744,0.75300,0.89900,0.9745945854506574,0.82600,0.88173,0.75300,0.81230,0.82600
model_1634,0.77565,0.78600,0.56335,0.72733,0.77100,0.80100,0.852541517379672,0.78600,0.79485,0.77100,0.78274,0.78600
model_1032,0.77558,0.80800,0.60824,0.75871,0.76100,0.85500,0.9818776237483123,0.80800,0.83996,0.76100,0.79853,0.80800
model_58,0.77558,0.51450,0.00939,0.50737,0.89300,0.13600,0.8413658065673633,0.51450,0.50825,0.89300,0.64781,0.51450
model_1690,0.77551,0.79000,0.57152,0.73279,0.76900,0.81100,0.9708125992825157,0.79000,0.80271,0.76900,0.78550,0.79000
model_1774,0.77548,0.84550,0.68476,0.82252,0.74400,0.94700,nan,0.84550,0.93350,0.74400,0.82805,0.84550
model_1568,0.77537,0.79400,0.57968,0.73837,0.76700,0.82100,0.9757296580925638,0.79400,0.81078,0.76700,0.78828,0.79400
model_1240,0.77533,0.78050,0.55213,0.72013,0.77300,0.78800,0.9652027132314279,0.78050,0.78477,0.77300,0.77884,0.78050
model_848,0.77523,0.79800,0.58784,0.74408,0.76500,0.83100,0.9726724684992923,0.79800,0.81906,0.76500,0.79111,0.79800
model_1296,0.77511,0.69300,0.37360,0.62659,0.81200,0.57400,0.8731686311916713,0.69300,0.65590,0.81200,0.72565,0.69300
model_1728,0.77482,0.79000,0.57152,0.73297,0.76800,0.81200,0.8367542058405791,0.79000,0.80335,0.76800,0.78528,0.79000
model_1716,0.77473,0.78750,0.56642,0.72958,0.76900,0.80600,nan,0.78750,0.79855,0.76900,0.78349,0.78750
model_816,0.77462,0.77600,0.54295,0.71448,0.77400,0.77800,nan,0.77600,0.77711,0.77400,0.77555,0.77600
model_594,0.77429,0.74150,0.47256,0.67401,0.78900,0.69400,0.8431693944666121,0.74150,0.72055,0.78900,0.75322,0.74150
model_248,0.77429,0.79500,0.58172,0.74008,0.76500,0.82500,0.9820149407510342,0.79500,0.81383,0.76500,0.78866,0.79500
model_950,0.77396,0.73150,0.45215,0.66347,0.79300,0.67000,0.8724354953877085,0.73150,0.70614,0.79300,0.74706,0.73150
model_1350,0.77379,0.75100,0.49194,0.68460,0.78400,0.71800,nan,0.75100,0.73546,0.78400,0.75895,0.75100
model_1254,0.77365,0.69700,0.38176,0.63026,0.80800,0.58600,0.8407092252746224,0.69700,0.66121,0.80800,0.72727,0.69700
model_220,0.77354,0.80600,0.60416,0.75635,0.75900,0.85300,0.8193638678753015,0.80600,0.83775,0.75900,0.79643,0.80600
model_980,0.77350,0.75900,0.50826,0.69388,0.78000,0.73800,0.8434364388768489,0.75900,0.74856,0.78000,0.76396,0.75900
model_130,0.77345,0.79900,0.58988,0.74605,0.76200,0.83600,0.9786579117798281,0.79900,0.82289,0.76200,0.79128,0.79900
model_862,0.77338,0.73850,0.46644,0.67091,0.78900,0.68800,0.8358622631605934,0.73850,0.71662,0.78900,0.75107,0.73850
model_828,0.77337,0.80100,0.59396,0.74898,0.76100,0.84100,0.8391912930493227,0.80100,0.82717,0.76100,0.79271,0.80100
model_1552,0.77336,0.63350,0.25219,0.57943,0.83600,0.43100,0.809992790222168,0.63350,0.59502,0.83600,0.69522,0.63350
model_10,0.77312,0.79350,0.57866,0.73829,0.76400,0.82300,0.9817968551705524,0.79350,0.81190,0.76400,0.78722,0.79350
model_12,0.77306,0.80000,0.59192,0.74761,0.76100,0.83900,0.9769347356814965,0.80000,0.82538,0.76100,0.79188,0.80000
model_792,0.77274,0.79450,0.58070,0.73981,0.76300,0.82600,0.9799343778612476,0.79450,0.81430,0.76300,0.78782,0.79450
model_1152,0.77270,0.81450,0.62151,0.76978,0.75400,0.87500,0.9803784065742395,0.81450,0.85779,0.75400,0.80255,0.81450
model_1706,0.77268,0.76750,0.52561,0.70425,0.77500,0.76000,nan,0.76750,0.76355,0.77500,0.76923,0.76750
model_880,0.77264,0.78750,0.56642,0.73012,0.76600,0.80900,0.8604670828101278,0.78750,0.80042,0.76600,0.78283,0.78750
model_1704,0.77244,0.80250,0.59702,0.75148,0.75900,0.84600,0.8272696153376015,0.80250,0.83133,0.75900,0.79352,0.80250
model_1748,0.77234,0.79100,0.57356,0.73501,0.76400,0.81800,0.9692775625665933,0.79100,0.80761,0.76400,0.78520,0.79100
model_1334,0.77227,0.79300,0.57764,0.73783,0.76300,0.82300,0.9432884921117195,0.79300,0.81170,0.76300,0.78660,0.79300
model_970,0.77218,0.78600,0.56335,0.72820,0.76600,0.80600,0.9737201035758596,0.78600,0.79792,0.76600,0.78163,0.78600
model_1150,0.77211,0.79250,0.57662,0.73717,0.76300,0.82200,0.9770216553930252,0.79250,0.81084,0.76300,0.78619,0.79250
model_1736,0.77177,0.77350,0.53785,0.71193,0.77100,0.77600,nan,0.77350,0.77487,0.77100,0.77293,0.77350
model_508,0.77172,0.78900,0.56948,0.73242,0.76400,0.81400,0.9156543789591108,0.78900,0.80421,0.76400,0.78359,0.78900
model_60,0.77170,0.45750,-0.10692,0.47970,0.91200,0.00300,0.8733797208735178,0.45750,0.47774,0.91200,0.62702,0.45750
model_854,0.77126,0.79200,0.57560,0.73671,0.76200,0.82200,0.8428962846933785,0.79200,0.81064,0.76200,0.78557,0.79200
model_238,0.77121,0.75150,0.49296,0.68559,0.78000,0.72300,nan,0.75150,0.73794,0.78000,0.75839,0.75150
model_1718,0.77117,0.78950,0.57050,0.73325,0.76300,0.81600,0.8261779652192043,0.78950,0.80570,0.76300,0.78377,0.78950
model_1082,0.77104,0.80700,0.60620,0.75869,0.75500,0.85900,0.9733154110949565,0.80700,0.84263,0.75500,0.79641,0.80700
model_1744,0.77064,0.80350,0.59906,0.75353,0.75600,0.85100,0.9738395019392272,0.80350,0.83536,0.75600,0.79370,0.80350
model_1564,0.77049,0.80300,0.59804,0.75283,0.75600,0.85000,0.9773156191791382,0.80300,0.83444,0.75600,0.79328,0.80300
model_1510,0.77047,0.78500,0.56131,0.72729,0.76400,0.80600,0.9664443631597611,0.78500,0.79749,0.76400,0.78039,0.78500
model_40,0.77045,0.53800,0.05734,0.51986,0.87400,0.20200,0.8633051822678401,0.53800,0.52273,0.87400,0.65419,0.53800
model_602,0.77032,0.78450,0.56029,0.72665,0.76400,0.80500,0.9733956074237227,0.78450,0.79666,0.76400,0.77999,0.78450
model_1236,0.77018,0.81550,0.62355,0.77230,0.75000,0.88100,0.8698181633068167,0.81550,0.86306,0.75000,0.80257,0.81550
model_1570,0.77009,0.79050,0.57254,0.73493,0.76100,0.82000,0.9783813433226932,0.79050,0.80871,0.76100,0.78413,0.79050
model_664,0.76986,0.80100,0.59396,0.75006,0.75600,0.84600,0.978460786838193,0.80100,0.83077,0.75600,0.79162,0.80100
model_1464,0.76985,0.77850,0.54805,0.71880,0.76600,0.79100,0.9587972321302024,0.77850,0.78564,0.76600,0.77570,0.77850
model_558,0.76962,0.79800,0.58784,0.74574,0.75700,0.83900,0.9418061193492677,0.79800,0.82462,0.75700,0.78936,0.79800
model_256,0.76953,0.72350,0.43583,0.65584,0.79000,0.65700,0.8549517850306901,0.72350,0.69726,0.79000,0.74074,0.72350
model_242,0.76946,0.79300,0.57764,0.73861,0.75900,0.82700,0.9808380700504551,0.79300,0.81438,0.75900,0.78571,0.79300
model_1246,0.76938,0.77250,0.53581,0.71118,0.76800,0.77700,0.950441140520056,0.77250,0.77497,0.76800,0.77147,0.77250
model_1440,0.76916,0.71100,0.41032,0.64362,0.79500,0.62700,0.8783739596467963,0.71100,0.68065,0.79500,0.73339,0.71100
model_104,0.76901,0.72850,0.44603,0.66099,0.78700,0.67000,0.8352732879993243,0.72850,0.70457,0.78700,0.74350,0.72850
model_1242,0.76900,0.77800,0.54703,0.71835,0.76500,0.79100,0.9497224583521785,0.77800,0.78542,0.76500,0.77508,0.77800
model_874,0.76900,0.80500,0.60212,0.75632,0.75300,0.85700,0.8667722075216232,0.80500,0.84040,0.75300,0.79430,0.80500
model_1402,0.76900,0.77800,0.54703,0.71835,0.76500,0.79100,0.9565963633179091,0.77800,0.78542,0.76500,0.77508,0.77800
model_906,0.76892,0.79350,0.57866,0.73948,0.75800,0.82900,0.9796966228148986,0.79350,0.81593,0.75800,0.78590,0.79350
model_494,0.76884,0.78650,0.56437,0.72974,0.76100,0.81200,0.956241008643985,0.78650,0.80190,0.76100,0.78091,0.78650
model_1700,0.76869,0.78600,0.56335,0.72910,0.76100,0.81100,0.8201181482937601,0.78600,0.80105,0.76100,0.78051,0.78600
model_4,0.76861,0.79250,0.57662,0.73815,0.75800,0.82700,0.9820860091386145,0.79250,0.81418,0.75800,0.78509,0.79250
model_1138,0.76861,0.79250,0.57662,0.73815,0.75800,0.82700,nan,0.79250,0.81418,0.75800,0.78509,0.79250
model_1062,0.76855,0.73150,0.45215,0.66416,0.78500,0.67800,0.8525285586786042,0.73150,0.70912,0.78500,0.74514,0.73150
model_1096,0.76836,0.81200,0.61640,0.76738,0.74900,0.87500,0.8116338018215064,0.81200,0.85698,0.74900,0.79936,0.81200
model_1584,0.76828,0.81400,0.62049,0.77059,0.74800,0.88000,0.813860334455967,0.81400,0.86175,0.74800,0.80086,0.81400
model_1480,0.76813,0.80900,0.61028,0.76276,0.75000,0.86800,0.9746573920667606,0.80900,0.85034,0.75000,0.79702,0.80900
model_504,0.76785,0.76300,0.51643,0.69971,0.77000,0.75600,0.9615177519222688,0.76300,0.75937,0.77000,0.76465,0.76300
model_526,0.76775,0.78750,0.56642,0.73140,0.75900,0.81600,0.9509234932027285,0.78750,0.80488,0.75900,0.78127,0.78750
model_784,0.76775,0.79200,0.57560,0.73768,0.75700,0.82700,0.9789275090622179,0.79200,0.81398,0.75700,0.78446,0.79200
model_1628,0.76767,0.78950,0.57050,0.73420,0.75800,0.82100,0.9757940503962174,0.78950,0.80896,0.75800,0.78265,0.78950
model_1220,0.76758,0.80500,0.60212,0.75679,0.75100,0.85900,0.9403491374965957,0.80500,0.84193,0.75100,0.79387,0.80500
model_610,0.76752,0.78450,0.56029,0.72736,0.76000,0.80900,0.972677317204014,0.78450,0.79916,0.76000,0.77909,0.78450
model_88,0.76734,0.81100,0.61436,0.76616,0.74800,0.87400,nan,0.81100,0.85584,0.74800,0.79829,0.81100
model_1090,0.76718,0.80600,0.60416,0.75845,0.75000,0.86200,0.9733945151043546,0.80600,0.84459,0.75000,0.79449,0.80600
model_8,0.76712,0.79450,0.58070,0.74142,0.75500,0.83400,0.9831719801600947,0.79450,0.81976,0.75500,0.78605,0.79450
model_802,0.76706,0.77850,0.54805,0.71946,0.76200,0.79500,0.8295309847867639,0.77850,0.78800,0.76200,0.77478,0.77850
model_666,0.76698,0.78500,0.56131,0.72818,0.75900,0.81100,0.9759713609773661,0.78500,0.80063,0.75900,0.77926,0.78500
model_1248,0.76695,0.80300,0.59804,0.75397,0.75100,0.85500,0.9640678258150864,0.80300,0.83817,0.75100,0.79219,0.80300
model_1154,0.76657,0.74300,0.47562,0.67679,0.77700,0.70900,0.8793668193099773,0.74300,0.72753,0.77700,0.75145,0.74300
model_144,0.76642,0.79000,0.57152,0.73524,0.75600,0.82400,0.8700165024825505,0.79000,0.81116,0.75600,0.78261,0.79000
model_1028,0.76618,0.79600,0.58376,0.74386,0.75300,0.83900,0.9822261175991577,0.79600,0.82385,0.75300,0.78683,0.79600
model_1682,0.76603,0.79100,0.57356,0.73675,0.75500,0.82700,0.9761533812768217,0.79100,0.81358,0.75500,0.78320,0.79100
model_588,0.76596,0.78850,0.56846,0.73327,0.75600,0.82100,0.9698513329905623,0.78850,0.80856,0.75600,0.78140,0.78850
model_466,0.76594,0.79750,0.58682,0.74612,0.75200,0.84300,0.9514005039389252,0.79750,0.82728,0.75200,0.78785,0.79750
model_1694,0.76582,0.77900,0.54907,0.72042,0.76000,0.79800,0.8268511408361895,0.77900,0.79002,0.76000,0.77472,0.77900
model_1500,0.76582,0.62050,0.22567,0.57048,0.83000,0.41100,0.8548716702023331,0.62050,0.58492,0.83000,0.68623,0.62050
model_1058,0.76578,0.75850,0.50724,0.69470,0.76900,0.74800,0.8717179076616154,0.75850,0.75318,0.76900,0.76101,0.75850
model_964,0.76577,0.80150,0.59498,0.75209,0.75000,0.85300,0.9771020666260244,0.80150,0.83612,0.75000,0.79072,0.80150
model_334,0.76568,0.73550,0.46031,0.66877,0.77900,0.69200,0.8292128774854872,0.73550,0.71665,0.77900,0.74653,0.73550
model_968,0.76565,0.78750,0.56642,0.73196,0.75600,0.81900,0.975787636803657,0.78750,0.80683,0.75600,0.78059,0.78750
model_1626,0.76556,0.79400,0.57968,0.74116,0.75300,0.83500,0.9783349234085373,0.79400,0.82026,0.75300,0.78519,0.79400
model_1684,0.76553,0.80750,0.60722,0.76132,0.74700,0.86800,0.97591554229854,0.80750,0.84983,0.74700,0.79510,0.80750
model_608,0.76551,0.77800,0.54703,0.71917,0.76000,0.79600,0.9733377584865783,0.77800,0.78838,0.76000,0.77393,0.77800
model_1506,0.76528,0.77950,0.55009,0.72121,0.75900,0.80000,0.9690755392076975,0.77950,0.79145,0.75900,0.77489,0.77950
model_1122,0.76523,0.79750,0.58682,0.74633,0.75100,0.84400,0.8225698366761207,0.79750,0.82800,0.75100,0.78762,0.79750
model_832,0.76511,0.81750,0.62763,0.77749,0.74200,0.89300,nan,0.81750,0.87397,0.74200,0.80260,0.81750
model_258,0.76498,0.80350,0.59906,0.75536,0.74800,0.85900,0.8794137338797251,0.80350,0.84139,0.74800,0.79195,0.80350
model_294,0.76494,0.75800,0.50622,0.69426,0.76800,0.74800,0.8146894574165344,0.75800,0.75294,0.76800,0.76040,0.75800
model_284,0.76484,0.70550,0.39910,0.63881,0.79100,0.62000,0.8254730748012662,0.70550,0.67549,0.79100,0.72870,0.70550
model_668,0.76479,0.78700,0.56539,0.73150,0.75500,0.81900,0.9758804340909544,0.78700,0.80662,0.75500,0.77996,0.78700
model_234,0.76472,0.75500,0.50010,0.69075,0.76900,0.74100,nan,0.75500,0.74805,0.76900,0.75838,0.75500
model_252,0.76460,0.80000,0.59192,0.75022,0.74900,0.85100,0.9814841616259748,0.80000,0.83408,0.74900,0.78925,0.80000
model_864,0.76450,0.80650,0.60518,0.76012,0.74600,0.86700,0.8686625004203001,0.80650,0.84869,0.74600,0.79404,0.80650
model_1566,0.76440,0.78800,0.56744,0.73300,0.75400,0.82200,0.9766954825124667,0.78800,0.80901,0.75400,0.78054,0.78800
model_1126,0.76432,0.78550,0.56233,0.72956,0.75500,0.81600,0.8134097599786175,0.78550,0.80405,0.75500,0.77875,0.78550
model_722,0.76409,0.78700,0.56539,0.73169,0.75400,0.82000,0.97797576615096,0.78700,0.80728,0.75400,0.77973,0.78700
