model,f2,gmean,bss,pr_auc,sensitivity,specificity,accuracy,precision,recall,f1,auc
,,,,,,,,,,,
1786_test,0.91015,0.86500,0.72455,0.79916,0.93600,0.79400,0.86500,0.81961,0.93600,0.87395,0.86500
1786_train,0.92924,0.88400,0.76331,0.82090,0.95600,0.81200,0.88400,0.83566,0.95600,0.89179,0.88400
,,,,,,,,,,,
250_test,0.90999,0.89950,0.79494,0.85425,0.91600,0.88300,0.89950,0.88674,0.91600,0.90113,0.89950
250_train,0.96043,0.95150,0.90104,0.92386,0.96600,0.93700,0.95150,0.93878,0.96600,0.95219,0.95150
,,,,,,,,,,,
6_test,0.90990,0.89750,0.79086,0.85083,0.91700,0.87800,0.89750,0.88258,0.91700,0.89946,0.89750
6_train,0.95148,0.94250,0.88268,0.91154,0.95700,0.92800,0.94250,0.93003,0.95700,0.94332,0.94250
,,,,,,,,,,,
612_test,0.90982,0.90950,0.81534,0.87227,0.91000,0.90900,0.90950,0.90909,0.91000,0.90955,0.90950
612_train,0.95300,0.95300,0.90410,0.93171,0.95300,0.95300,0.95300,0.95300,0.95300,0.95300,0.95300
,,,,,,,,,,,
242_test,0.90981,0.89550,0.78678,0.84743,0.91800,0.87300,0.89550,0.87847,0.91800,0.89780,0.89550
242_train,0.96062,0.95200,0.90206,0.92474,0.96600,0.93800,0.95200,0.93969,0.96600,0.95266,0.95200
,,,,,,,,,,,
1804_test,0.90954,0.90000,0.79596,0.85534,0.91500,0.88500,0.90000,0.88835,0.91500,0.90148,0.90000
1804_train,0.96208,0.95900,0.91634,0.93810,0.96400,0.95400,0.95900,0.95446,0.96400,0.95920,0.95900
,,,,,,,,,,,
1632_test,0.90954,0.90700,0.81024,0.86783,0.91100,0.90300,0.90700,0.90377,0.91100,0.90737,0.90700
1632_train,0.96603,0.96450,0.92757,0.94694,0.96700,0.96200,0.96450,0.96219,0.96700,0.96459,0.96450
,,,,,,,,,,,
822_test,0.90954,0.90350,0.80310,0.86153,0.91300,0.89400,0.90350,0.89598,0.91300,0.90441,0.90350
822_train,0.95851,0.95450,0.90716,0.93117,0.96100,0.94800,0.95450,0.94867,0.96100,0.95479,0.95450
,,,,,,,,,,,
606_test,0.90954,0.90700,0.81024,0.86783,0.91100,0.90300,0.90700,0.90377,0.91100,0.90737,0.90700
606_train,0.93544,0.93450,0.86635,0.90548,0.93600,0.93300,0.93450,0.93320,0.93600,0.93460,0.93450
,,,,,,,,,,,
2438_test,0.90936,0.87150,0.73781,0.80909,0.93100,0.81200,0.87150,0.83199,0.93100,0.87872,0.87150
2438_train,0.90094,0.86000,0.71434,0.79489,0.92400,0.79600,0.86000,0.81915,0.92400,0.86842,0.86000
,,,,,,,,,,,
2900_test,0.90909,0.89700,0.78984,0.85034,0.91600,0.87800,0.89700,0.88247,0.91600,0.89892,0.89700
2900_train,0.95802,0.95000,0.89798,0.92237,0.96300,0.93700,0.95000,0.93860,0.96300,0.95064,0.95000
,,,,,,,,,,,
1876_test,0.90900,0.84600,0.68578,0.77293,0.94500,0.74700,0.84600,0.78881,0.94500,0.85987,0.84600
1876_train,0.94310,0.90200,0.80004,0.84376,0.96800,0.83600,0.90200,0.85512,0.96800,0.90807,0.90200
,,,,,,,,,,,
1924_test,0.90873,0.89950,0.79494,0.85485,0.91400,0.88500,0.89950,0.88824,0.91400,0.90094,0.89950
1924_train,0.97147,0.96750,0.93369,0.94950,0.97400,0.96100,0.96750,0.96150,0.97400,0.96771,0.96750
,,,,,,,,,,,
130_test,0.90873,0.89250,0.78066,0.84283,0.91800,0.86700,0.89250,0.87345,0.91800,0.89517,0.89250
130_train,0.96851,0.96300,0.92451,0.94208,0.97200,0.95400,0.96300,0.95481,0.97200,0.96333,0.96300
,,,,,,,,,,,
198_test,0.90828,0.89650,0.78882,0.84985,0.91500,0.87800,0.89650,0.88235,0.91500,0.89838,0.89650
198_train,0.96380,0.95550,0.90920,0.92978,0.96900,0.94200,0.95550,0.94352,0.96900,0.95609,0.95550
,,,,,,,,,,,
2916_test,0.90817,0.78050,0.55213,0.69641,0.98100,0.58000,0.78050,0.70021,0.98100,0.81716,0.78050
2916_train,0.93515,0.83500,0.66333,0.75252,0.99500,0.67500,0.83500,0.75379,0.99500,0.85776,0.83500
,,,,,,,,,,,
602_test,0.90810,0.89950,0.79494,0.85515,0.91300,0.88600,0.89950,0.88900,0.91300,0.90084,0.89950
602_train,0.92733,0.92450,0.84595,0.89084,0.92900,0.92000,0.92450,0.92071,0.92900,0.92484,0.92450
,,,,,,,,,,,
1736_test,0.90803,0.85550,0.70516,0.78623,0.93800,0.77300,0.85550,0.80515,0.93800,0.86651,0.85550
1736_train,0.96717,0.94050,0.87860,0.89876,0.98400,0.89700,0.94050,0.90524,0.98400,0.94298,0.94050
,,,,,,,,,,,
846_test,0.90800,0.90450,0.80514,0.86409,0.91000,0.89900,0.90450,0.90010,0.91000,0.90502,0.90450
846_train,0.94249,0.94000,0.87758,0.91206,0.94400,0.93600,0.94000,0.93651,0.94400,0.94024,0.94000
,,,,,,,,,,,
2532_test,0.90791,0.90250,0.80106,0.86055,0.91100,0.89400,0.90250,0.89577,0.91100,0.90332,0.90250
2532_train,0.96273,0.95750,0.91328,0.93456,0.96600,0.94900,0.95750,0.94985,0.96600,0.95786,0.95750
,,,,,,,,,,,
1704_test,0.90791,0.90600,0.80820,0.86685,0.90900,0.90300,0.90600,0.90358,0.90900,0.90628,0.90600
1704_train,0.96281,0.96250,0.92349,0.94494,0.96300,0.96200,0.96250,0.96204,0.96300,0.96252,0.96250
,,,,,,,,,,,
904_test,0.90746,0.89950,0.79494,0.85546,0.91200,0.88700,0.89950,0.88976,0.91200,0.90074,0.89950
904_train,0.95989,0.95650,0.91124,0.93437,0.96200,0.95100,0.95650,0.95153,0.96200,0.95674,0.95650
,,,,,,,,,,,
970_test,0.90729,0.89200,0.77964,0.84263,0.91600,0.86800,0.89200,0.87405,0.91600,0.89453,0.89200
970_train,0.96563,0.95550,0.90920,0.92860,0.97200,0.93900,0.95550,0.94095,0.97200,0.95622,0.95550
,,,,,,,,,,,
748_test,0.90727,0.90600,0.80820,0.86718,0.90800,0.90400,0.90600,0.90438,0.90800,0.90619,0.90600
748_train,0.91863,0.91800,0.83269,0.88338,0.91900,0.91700,0.91800,0.91717,0.91900,0.91808,0.91800
,,,,,,,,,,,
658_test,0.90725,0.84800,0.68986,0.77611,0.94100,0.75500,0.84800,0.79342,0.94100,0.86093,0.84800
658_train,0.90134,0.85050,0.69496,0.78125,0.93000,0.77100,0.85050,0.80242,0.93000,0.86151,0.85050
,,,,,,,,,,,
2052_test,0.90701,0.90000,0.79596,0.85656,0.91100,0.88900,0.90000,0.89139,0.91100,0.90109,0.90000
2052_train,0.96765,0.96550,0.92961,0.94793,0.96900,0.96200,0.96550,0.96226,0.96900,0.96562,0.96550
,,,,,,,,,,,
826_test,0.90692,0.90150,0.79902,0.85926,0.91000,0.89300,0.90150,0.89479,0.91000,0.90233,0.90150
826_train,0.95874,0.95350,0.90512,0.92897,0.96200,0.94500,0.95350,0.94592,0.96200,0.95389,0.95350
,,,,,,,,,,,
1122_test,0.90683,0.89950,0.79494,0.85576,0.91100,0.88800,0.89950,0.89052,0.91100,0.90064,0.89950
1122_train,0.95851,0.95450,0.90716,0.93117,0.96100,0.94800,0.95450,0.94867,0.96100,0.95479,0.95450
,,,,,,,,,,,
246_test,0.90683,0.89600,0.78780,0.84966,0.91300,0.87900,0.89600,0.88298,0.91300,0.89774,0.89600
246_train,0.96081,0.95250,0.90308,0.92562,0.96600,0.93900,0.95250,0.94060,0.96600,0.95313,0.95250
,,,,,,,,,,,
1996_test,0.90681,0.91000,0.81636,0.87480,0.90500,0.91500,0.91000,0.91414,0.90500,0.90955,0.91000
1996_train,0.95772,0.96050,0.91940,0.94424,0.95600,0.96500,0.96050,0.96468,0.95600,0.96032,0.96050
,,,,,,,,,,,
2748_test,0.90663,0.85150,0.69700,0.78108,0.93800,0.76500,0.85150,0.79966,0.93800,0.86332,0.85150
2748_train,0.93896,0.89400,0.78372,0.83270,0.96600,0.82200,0.89400,0.84441,0.96600,0.90112,0.89400
,,,,,,,,,,,
62_test,0.90657,0.89000,0.77556,0.83958,0.91600,0.86400,0.89000,0.87072,0.91600,0.89279,0.89000
62_train,0.95768,0.94750,0.89288,0.91761,0.96400,0.93100,0.94750,0.93320,0.96400,0.94835,0.94750
,,,,,,,,,,,
1932_test,0.90647,0.89850,0.79290,0.85418,0.91100,0.88600,0.89850,0.88878,0.91100,0.89975,0.89850
1932_train,0.97491,0.96850,0.93573,0.94923,0.97900,0.95800,0.96850,0.95886,0.97900,0.96883,0.96850
,,,,,,,,,,,
1126_test,0.90639,0.89300,0.78168,0.84472,0.91400,0.87200,0.89300,0.87716,0.91400,0.89520,0.89300
1126_train,0.95622,0.94850,0.89492,0.92050,0.96100,0.93600,0.94850,0.93756,0.96100,0.94914,0.94850
,,,,,,,,,,,
2924_test,0.90627,0.90500,0.80616,0.86587,0.90700,0.90300,0.90500,0.90339,0.90700,0.90519,0.90500
2924_train,0.95405,0.95250,0.90308,0.92999,0.95500,0.95000,0.95250,0.95025,0.95500,0.95262,0.95250
,,,,,,,,,,,
2932_test,0.90616,0.86600,0.72659,0.80197,0.92900,0.80300,0.86600,0.82504,0.92900,0.87394,0.86600
2932_train,0.95904,0.93500,0.86737,0.89303,0.97400,0.89600,0.93500,0.90353,0.97400,0.93744,0.93500
,,,,,,,,,,,
226_test,0.90612,0.89050,0.77658,0.84062,0.91500,0.86600,0.89050,0.87226,0.91500,0.89312,0.89050
226_train,0.95886,0.94900,0.89594,0.91985,0.96500,0.93300,0.94900,0.93508,0.96500,0.94980,0.94900
,,,,,,,,,,,
2646_test,0.90601,0.89900,0.79392,0.85527,0.91000,0.88800,0.89900,0.89041,0.91000,0.90010,0.89900
2646_train,0.95713,0.95250,0.90308,0.92798,0.96000,0.94500,0.95250,0.94581,0.96000,0.95285,0.95250
,,,,,,,,,,,
1100_test,0.90585,0.89150,0.77862,0.84242,0.91400,0.86900,0.89150,0.87464,0.91400,0.89389,0.89150
1100_train,0.96009,0.94900,0.89594,0.91910,0.96700,0.93100,0.94900,0.93340,0.96700,0.94990,0.94900
,,,,,,,,,,,
726_test,0.90574,0.90000,0.79596,0.85717,0.90900,0.89100,0.90000,0.89293,0.90900,0.90089,0.90000
726_train,0.96411,0.95950,0.91736,0.93777,0.96700,0.95200,0.95950,0.95271,0.96700,0.95980,0.95950
,,,,,,,,,,,
728_test,0.90565,0.89800,0.79188,0.85369,0.91000,0.88600,0.89800,0.88867,0.91000,0.89921,0.89800
728_train,0.95433,0.95000,0.89798,0.92470,0.95700,0.94300,0.95000,0.94379,0.95700,0.95035,0.95000
,,,,,,,,,,,
2032_test,0.90546,0.90450,0.80514,0.86538,0.90600,0.90300,0.90450,0.90329,0.90600,0.90464,0.90450
2032_train,0.94357,0.94450,0.88676,0.92042,0.94300,0.94600,0.94450,0.94584,0.94300,0.94442,0.94450
,,,,,,,,,,,
12_test,0.90538,0.89900,0.79392,0.85558,0.90900,0.88900,0.89900,0.89118,0.90900,0.90000,0.89900
12_train,0.96146,0.95900,0.91634,0.93851,0.96300,0.95500,0.95900,0.95536,0.96300,0.95916,0.95900
,,,,,,,,,,,
2768_test,0.90522,0.88800,0.77148,0.83683,0.91500,0.86100,0.88800,0.86812,0.91500,0.89094,0.88800
2768_train,0.96858,0.96000,0.91838,0.93584,0.97400,0.94600,0.96000,0.94747,0.97400,0.96055,0.96000
,,,,,,,,,,,
2404_test,0.90519,0.90200,0.80004,0.86100,0.90700,0.89700,0.90200,0.89802,0.90700,0.90249,0.90200
2404_train,0.94624,0.94500,0.88778,0.91974,0.94700,0.94300,0.94500,0.94323,0.94700,0.94511,0.94500
,,,,,,,,,,,
844_test,0.90509,0.90350,0.80310,0.86375,0.90600,0.90100,0.90350,0.90149,0.90600,0.90374,0.90350
844_train,0.95581,0.95550,0.90920,0.93502,0.95600,0.95500,0.95550,0.95504,0.95600,0.95552,0.95550
,,,,,,,,,,,
2638_test,0.90508,0.87350,0.74189,0.81369,0.92300,0.82400,0.87350,0.83985,0.92300,0.87947,0.87350
2638_train,0.95285,0.93150,0.86023,0.88992,0.96600,0.89700,0.93150,0.90365,0.96600,0.93378,0.93150
,,,,,,,,,,,
158_test,0.90501,0.90150,0.79902,0.86020,0.90700,0.89600,0.90150,0.89713,0.90700,0.90204,0.90150
158_train,0.90809,0.90300,0.80208,0.86135,0.91100,0.89500,0.90300,0.89665,0.91100,0.90377,0.90300
,,,,,,,,,,,
2596_test,0.90465,0.90050,0.79698,0.85859,0.90700,0.89400,0.90050,0.89536,0.90700,0.90114,0.90050
2596_train,0.96208,0.95900,0.91634,0.93810,0.96400,0.95400,0.95900,0.95446,0.96400,0.95920,0.95900
,,,,,,,,,,,
1696_test,0.90455,0.90200,0.80004,0.86132,0.90600,0.89800,0.90200,0.89881,0.90600,0.90239,0.90200
1696_train,0.96665,0.96450,0.92757,0.94651,0.96800,0.96100,0.96450,0.96127,0.96800,0.96462,0.96450
,,,,,,,,,,,
1734_test,0.90449,0.82950,0.65211,0.75266,0.94700,0.71200,0.82950,0.76680,0.94700,0.84743,0.82950
1734_train,0.96191,0.91700,0.83065,0.86024,0.99000,0.84400,0.91700,0.86387,0.99000,0.92265,0.91700
,,,,,,,,,,,
2472_test,0.90430,0.89600,0.78780,0.85084,0.90900,0.88300,0.89600,0.88596,0.90900,0.89733,0.89600
2472_train,0.96787,0.96450,0.92757,0.94566,0.97000,0.95900,0.96450,0.95945,0.97000,0.96469,0.96450
,,,,,,,,,,,
186_test,0.90427,0.90650,0.80922,0.86966,0.90300,0.91000,0.90650,0.90937,0.90300,0.90617,0.90650
186_train,0.94619,0.94650,0.89084,0.92281,0.94600,0.94700,0.94650,0.94695,0.94600,0.94647,0.94650
,,,,,,,,,,,
1160_test,0.90419,0.87100,0.73679,0.81017,0.92300,0.81900,0.87100,0.83605,0.92300,0.87738,0.87100
1160_train,0.93958,0.90900,0.81432,0.85685,0.95800,0.86000,0.90900,0.87250,0.95800,0.91325,0.90900
,,,,,,,,,,,
2968_test,0.90387,0.85950,0.71332,0.79322,0.92900,0.79000,0.85950,0.81563,0.92900,0.86863,0.85950
2968_train,0.93501,0.89150,0.77862,0.83032,0.96100,0.82200,0.89150,0.84372,0.96100,0.89855,0.89150
,,,,,,,,,,,
128_test,0.90379,0.88400,0.76331,0.83085,0.91500,0.85300,0.88400,0.86158,0.91500,0.88749,0.88400
128_train,0.96636,0.95900,0.91634,0.93524,0.97100,0.94700,0.95900,0.94824,0.97100,0.95949,0.95900
,,,,,,,,,,,
2894_test,0.90377,0.89100,0.77760,0.84250,0.91100,0.87100,0.89100,0.87596,0.91100,0.89314,0.89100
2894_train,0.95394,0.94250,0.88268,0.91007,0.96100,0.92400,0.94250,0.92671,0.96100,0.94354,0.94250
,,,,,,,,,,,
2026_test,0.90375,0.89800,0.79188,0.85460,0.90700,0.88900,0.89800,0.89096,0.90700,0.89891,0.89800
2026_train,0.95509,0.95200,0.90206,0.92828,0.95700,0.94700,0.95200,0.94752,0.95700,0.95224,0.95200
,,,,,,,,,,,
2620_test,0.90373,0.90150,0.79902,0.86083,0.90500,0.89800,0.90150,0.89871,0.90500,0.90184,0.90150
2620_train,0.96581,0.96550,0.92961,0.94922,0.96600,0.96500,0.96550,0.96503,0.96600,0.96552,0.96550
,,,,,,,,,,,
786_test,0.90336,0.90400,0.80412,0.86554,0.90300,0.90500,0.90400,0.90481,0.90300,0.90390,0.90400
786_train,0.95777,0.95900,0.91634,0.94103,0.95700,0.96100,0.95900,0.96084,0.95700,0.95892,0.95900
,,,,,,,,,,,
1884_test,0.90325,0.85950,0.71332,0.79342,0.92800,0.79100,0.85950,0.81618,0.92800,0.86851,0.85950
1884_train,0.95738,0.92900,0.85513,0.88304,0.97500,0.88300,0.92900,0.89286,0.97500,0.93212,0.92900
,,,,,,,,,,,
2652_test,0.90301,0.89950,0.79494,0.85761,0.90500,0.89400,0.89950,0.89515,0.90500,0.90005,0.89950
2652_train,0.95770,0.95400,0.90614,0.93067,0.96000,0.94800,0.95400,0.94862,0.96000,0.95427,0.95400
,,,,,,,,,,,
824_test,0.90292,0.90100,0.79800,0.86034,0.90400,0.89800,0.90100,0.89861,0.90400,0.90130,0.90100
824_train,0.95105,0.94950,0.89696,0.92580,0.95200,0.94700,0.94950,0.94726,0.95200,0.94963,0.94950
,,,,,,,,,,,
2918_test,0.90276,0.89350,0.78270,0.84723,0.90800,0.87900,0.89350,0.88241,0.90800,0.89502,0.89350
2918_train,0.95432,0.94350,0.88472,0.91179,0.96100,0.92600,0.94350,0.92850,0.96100,0.94447,0.94350
,,,,,,,,,,,
1506_test,0.90257,0.89650,0.78882,0.85253,0.90600,0.88700,0.89650,0.88911,0.90600,0.89747,0.89650
1506_train,0.94287,0.94100,0.87962,0.91382,0.94400,0.93800,0.94100,0.93837,0.94400,0.94118,0.94100
,,,,,,,,,,,
2584_test,0.90256,0.90000,0.79596,0.85873,0.90400,0.89600,0.90000,0.89683,0.90400,0.90040,0.90000
2584_train,0.96200,0.96200,0.92246,0.94444,0.96200,0.96200,0.96200,0.96200,0.96200,0.96200,0.96200
,,,,,,,,,,,
2872_test,0.90229,0.89750,0.79086,0.85442,0.90500,0.89000,0.89750,0.89163,0.90500,0.89826,0.89750
2872_train,0.92648,0.92050,0.83779,0.88377,0.93000,0.91100,0.92050,0.91266,0.93000,0.92125,0.92050
,,,,,,,,,,,
1152_test,0.90229,0.89750,0.79086,0.85442,0.90500,0.89000,0.89750,0.89163,0.90500,0.89826,0.89750
1152_train,0.96761,0.96700,0.93267,0.95115,0.96800,0.96600,0.96700,0.96607,0.96800,0.96703,0.96700
,,,,,,,,,,,
1700_test,0.90228,0.90100,0.79800,0.86066,0.90300,0.89900,0.90100,0.89940,0.90300,0.90120,0.90100
1700_train,0.95989,0.95650,0.91124,0.93437,0.96200,0.95100,0.95650,0.95153,0.96200,0.95674,0.95650
,,,,,,,,,,,
1806_test,0.90224,0.88850,0.77250,0.83896,0.91000,0.86700,0.88850,0.87248,0.91000,0.89085,0.88850
1806_train,0.95323,0.94550,0.88880,0.91638,0.95800,0.93300,0.94550,0.93463,0.95800,0.94617,0.94550
,,,,,,,,,,,
2644_test,0.90174,0.89950,0.79494,0.85824,0.90300,0.89600,0.89950,0.89672,0.90300,0.89985,0.89950
2644_train,0.95700,0.95700,0.91226,0.93735,0.95700,0.95700,0.95700,0.95700,0.95700,0.95700,0.95700
,,,,,,,,,,,
966_test,0.90172,0.88350,0.76229,0.83089,0.91200,0.85500,0.88350,0.86282,0.91200,0.88673,0.88350
966_train,0.96720,0.95800,0.91430,0.93265,0.97300,0.94300,0.95800,0.94466,0.97300,0.95862,0.95800
,,,,,,,,,,,
670_test,0.90170,0.88700,0.76943,0.83668,0.91000,0.86400,0.88700,0.86998,0.91000,0.88954,0.88700
670_train,0.95855,0.95300,0.90410,0.92808,0.96200,0.94400,0.95300,0.94499,0.96200,0.95342,0.95300
,,,,,,,,,,,
2920_test,0.90169,0.91000,0.81636,0.87759,0.89700,0.92300,0.91000,0.92094,0.89700,0.90881,0.91000
2920_train,0.95123,0.95650,0.91124,0.94025,0.94800,0.96500,0.95650,0.96439,0.94800,0.95613,0.95650
,,,,,,,,,,,
1548_test,0.90165,0.78050,0.55213,0.69731,0.97000,0.59100,0.78050,0.70341,0.97000,0.81547,0.78050
1548_train,0.91087,0.79550,0.58274,0.71181,0.97700,0.61400,0.79550,0.71680,0.97700,0.82691,0.79550
,,,,,,,,,,,
188_test,0.90164,0.90100,0.79800,0.86098,0.90200,0.90000,0.90100,0.90020,0.90200,0.90110,0.90100
188_train,0.95566,0.95350,0.90512,0.93098,0.95700,0.95000,0.95350,0.95035,0.95700,0.95366,0.95350
,,,,,,,,,,,
2604_test,0.90164,0.90100,0.79800,0.86098,0.90200,0.90000,0.90100,0.90020,0.90200,0.90110,0.90100
2604_train,0.96681,0.96650,0.93165,0.95065,0.96700,0.96600,0.96650,0.96603,0.96700,0.96652,0.96650
,,,,,,,,,,,
122_test,0.90162,0.88500,0.76535,0.83340,0.91100,0.85900,0.88500,0.86597,0.91100,0.88791,0.88500
122_train,0.95791,0.94650,0.89084,0.91550,0.96500,0.92800,0.94650,0.93057,0.96500,0.94747,0.94650
,,,,,,,,,,,
1150_test,0.90161,0.88850,0.77250,0.83924,0.90900,0.86800,0.88850,0.87320,0.90900,0.89074,0.88850
1150_train,0.96211,0.95750,0.91328,0.93496,0.96500,0.95000,0.95750,0.95074,0.96500,0.95782,0.95750
,,,,,,,,,,,
194_test,0.90157,0.89550,0.78678,0.85125,0.90500,0.88600,0.89550,0.88813,0.90500,0.89648,0.89550
194_train,0.94759,0.94200,0.88166,0.91291,0.95100,0.93300,0.94200,0.93418,0.95100,0.94252,0.94200
,,,,,,,,,,,
1082_test,0.90146,0.90050,0.79698,0.86017,0.90200,0.89900,0.90050,0.89930,0.90200,0.90065,0.90050
1082_train,0.93463,0.93400,0.86533,0.90498,0.93500,0.93300,0.93400,0.93313,0.93500,0.93407,0.93400
,,,,,,,,,,,
968_test,0.90143,0.88800,0.77148,0.83848,0.90900,0.86700,0.88800,0.87236,0.90900,0.89030,0.88800
968_train,0.96453,0.95900,0.91634,0.93646,0.96800,0.95000,0.95900,0.95088,0.96800,0.95937,0.95900
,,,,,,,,,,,
962_test,0.90135,0.88600,0.76739,0.83517,0.91000,0.86200,0.88600,0.86832,0.91000,0.88867,0.88600
962_train,0.95787,0.94800,0.89390,0.91848,0.96400,0.93200,0.94800,0.93411,0.96400,0.94882,0.94800
,,,,,,,,,,,
1870_test,0.90133,0.88950,0.77454,0.84105,0.90800,0.87100,0.88950,0.87560,0.90800,0.89151,0.88950
1870_train,0.96617,0.95850,0.91532,0.93434,0.97100,0.94600,0.95850,0.94732,0.97100,0.95901,0.95850
,,,,,,,,,,,
806_test,0.90125,0.88750,0.77046,0.83772,0.90900,0.86600,0.88750,0.87152,0.90900,0.88987,0.88750
806_train,0.95556,0.95000,0.89798,0.92392,0.95900,0.94100,0.95000,0.94204,0.95900,0.95045,0.95000
,,,,,,,,,,,
1998_test,0.90125,0.88750,0.77046,0.83772,0.90900,0.86600,0.88750,0.87152,0.90900,0.88987,0.88750
1998_train,0.95432,0.94350,0.88472,0.91179,0.96100,0.92600,0.94350,0.92850,0.96100,0.94447,0.94350
,,,,,,,,,,,
2706_test,0.90107,0.88700,0.76943,0.83696,0.90900,0.86500,0.88700,0.87069,0.90900,0.88943,0.88700
2706_train,0.95309,0.94350,0.88472,0.91253,0.95900,0.92800,0.94350,0.93016,0.95900,0.94436,0.94350
,,,,,,,,,,,
2078_test,0.90105,0.85500,0.70414,0.78766,0.92700,0.78300,0.85500,0.81031,0.92700,0.86474,0.85500
2078_train,0.92329,0.88450,0.76433,0.82390,0.94600,0.82300,0.88450,0.84239,0.94600,0.89119,0.88450
,,,,,,,,,,,
8_test,0.90097,0.88850,0.77250,0.83952,0.90800,0.86900,0.88850,0.87392,0.90800,0.89063,0.88850
8_train,0.95698,0.95050,0.89900,0.92403,0.96100,0.94000,0.95050,0.94123,0.96100,0.95101,0.95050
,,,,,,,,,,,
902_test,0.90097,0.88850,0.77250,0.83952,0.90800,0.86900,0.88850,0.87392,0.90800,0.89063,0.88850
902_train,0.95124,0.94350,0.88472,0.91364,0.95600,0.93100,0.94350,0.93268,0.95600,0.94420,0.94350
,,,,,,,,,,,
668_test,0.90086,0.89350,0.78270,0.84811,0.90500,0.88200,0.89350,0.88465,0.90500,0.89471,0.89350
668_train,0.96050,0.95650,0.91124,0.93397,0.96300,0.95000,0.95650,0.95064,0.96300,0.95678,0.95650
,,,,,,,,,,,
1802_test,0.90068,0.89300,0.78168,0.84733,0.90500,0.88100,0.89300,0.88379,0.90500,0.89427,0.89300
1802_train,0.95267,0.94400,0.88574,0.91377,0.95800,0.93000,0.94400,0.93191,0.95800,0.94477,0.94400
,,,,,,,,,,,
2770_test,0.90063,0.88400,0.76331,0.83217,0.91000,0.85800,0.88400,0.86502,0.91000,0.88694,0.88400
2770_train,0.96639,0.95750,0.91328,0.93216,0.97200,0.94300,0.95750,0.94461,0.97200,0.95811,0.95750
,,,,,,,,,,,
1724_test,0.90056,0.89800,0.79188,0.85615,0.90200,0.89400,0.89800,0.89484,0.90200,0.89841,0.89800
1724_train,0.95923,0.95800,0.91430,0.93793,0.96000,0.95600,0.95800,0.95618,0.96000,0.95808,0.95800
,,,,,,,,,,,
1926_test,0.90046,0.88350,0.76229,0.83142,0.91000,0.85700,0.88350,0.86420,0.91000,0.88651,0.88350
1926_train,0.96781,0.95800,0.91430,0.93226,0.97400,0.94200,0.95800,0.94380,0.97400,0.95866,0.95800
,,,,,,,,,,,
1624_test,0.90032,0.89200,0.77964,0.84577,0.90500,0.87900,0.89200,0.88207,0.90500,0.89339,0.89200
1624_train,0.95566,0.95350,0.90512,0.93098,0.95700,0.95000,0.95350,0.95035,0.95700,0.95366,0.95350
,,,,,,,,,,,
2898_test,0.90026,0.88650,0.76841,0.83647,0.90800,0.86500,0.88650,0.87057,0.90800,0.88889,0.88650
2898_train,0.95990,0.94850,0.89492,0.91823,0.96700,0.93000,0.94850,0.93250,0.96700,0.94944,0.94850
,,,,,,,,,,,
666_test,0.90024,0.89000,0.77556,0.84238,0.90600,0.87400,0.89000,0.87791,0.90600,0.89173,0.89000
666_train,0.96330,0.95900,0.91634,0.93727,0.96600,0.95200,0.95900,0.95266,0.96600,0.95929,0.95900
,,,,,,,,,,,
2926_test,0.90022,0.89350,0.78270,0.84841,0.90400,0.88300,0.89350,0.88541,0.90400,0.89461,0.89350
2926_train,0.95195,0.94700,0.89186,0.92016,0.95500,0.93900,0.94700,0.93996,0.95500,0.94742,0.94700
,,,,,,,,,,,
2766_test,0.90020,0.88100,0.75719,0.82744,0.91100,0.85100,0.88100,0.85943,0.91100,0.88447,0.88100
2766_train,0.96700,0.95750,0.91328,0.93176,0.97300,0.94200,0.95750,0.94374,0.97300,0.95815,0.95750
,,,,,,,,,,,
1698_test,0.90020,0.89700,0.78984,0.85455,0.90200,0.89200,0.89700,0.89307,0.90200,0.89751,0.89700
1698_train,0.96042,0.95950,0.91736,0.94026,0.96100,0.95800,0.95950,0.95813,0.96100,0.95956,0.95950
,,,,,,,,,,,
2048_test,0.89996,0.89100,0.77760,0.84422,0.90500,0.87700,0.89100,0.88035,0.90500,0.89250,0.89100
2048_train,0.96200,0.95400,0.90614,0.92789,0.96700,0.94100,0.95400,0.94250,0.96700,0.95459,0.95400
,,,,,,,,,,,
2888_test,0.89974,0.89750,0.79086,0.85566,0.90100,0.89400,0.89750,0.89474,0.90100,0.89786,0.89750
2888_train,0.94824,0.94700,0.89186,0.92251,0.94900,0.94500,0.94700,0.94522,0.94900,0.94711,0.94700
,,,,,,,,,,,
788_test,0.89972,0.90100,0.79800,0.86195,0.89900,0.90300,0.90100,0.90261,0.89900,0.90080,0.90100
788_train,0.94776,0.94900,0.89594,0.92691,0.94700,0.95100,0.94900,0.95080,0.94700,0.94890,0.94900
,,,,,,,,,,,
842_test,0.89968,0.89200,0.77964,0.84606,0.90400,0.88000,0.89200,0.88281,0.90400,0.89328,0.89200
842_train,0.94490,0.93650,0.87043,0.90377,0.95000,0.92300,0.93650,0.92502,0.95000,0.93735,0.93650
,,,,,,,,,,,
22_test,0.89960,0.82950,0.65211,0.75382,0.93900,0.72000,0.82950,0.77030,0.93900,0.84633,0.82950
22_train,0.93593,0.88400,0.76331,0.81846,0.96700,0.80100,0.88400,0.82933,0.96700,0.89289,0.88400
,,,,,,,,,,,
