model,f2,gmean,bss,pr_auc,sensitivity,specificity,accuracy,precision,recall,f1,auc
1039_train,0.60829,0.57500,0.13283,0.54267,0.61900,0.53100,0.57500,0.56893,0.61900,0.59291,0.57500
,,,,,,,,,,,
331_test,0.55784,0.70700,0.40216,0.67306,0.51500,0.89900,0.70700,0.83604,0.51500,0.63738,0.70700
331_train,0.57190,0.74350,0.47664,0.72858,0.52100,0.96600,0.74350,0.93874,0.52100,0.67010,0.74350
,,,,,,,,,,,
163_test,0.55135,0.54200,0.06550,0.52272,0.55400,0.53000,0.54200,0.54102,0.55400,0.54743,0.54200
163_train,0.64120,0.63600,0.25729,0.58624,0.64300,0.62900,0.63600,0.63412,0.64300,0.63853,0.63600
,,,,,,,,,,,
285_test,0.55031,0.47700,-0.06713,0.48895,0.57100,0.38300,0.47700,0.48064,0.57100,0.52194,0.47700
285_train,0.70573,0.64150,0.26852,0.58773,0.73100,0.55200,0.64150,0.62002,0.73100,0.67095,0.64150
,,,,,,,,,,,
1795_test,0.54807,0.61600,0.21649,0.57429,0.52900,0.70300,0.61600,0.64044,0.52900,0.57941,0.61600
1795_train,0.61371,0.68350,0.35421,0.63307,0.59100,0.77600,0.68350,0.72515,0.59100,0.65124,0.68350
,,,,,,,,,,,
1657_test,0.54767,0.49300,-0.03448,0.49654,0.56300,0.42300,0.49300,0.49386,0.56300,0.52617,0.49300
1657_train,0.58829,0.54050,0.06244,0.52171,0.60300,0.47800,0.54050,0.53600,0.60300,0.56753,0.54050
,,,,,,,,,,,
765_test,0.54556,0.47950,-0.06203,0.49011,0.56400,0.39500,0.47950,0.48246,0.56400,0.52006,0.47950
765_train,0.60921,0.55400,0.08998,0.52954,0.62700,0.48100,0.55400,0.54712,0.62700,0.58434,0.55400
,,,,,,,,,,,
813_test,0.53865,0.73400,0.45725,0.72608,0.48500,0.98300,0.73400,0.96614,0.48500,0.64581,0.73400
813_train,0.49550,0.72000,0.42869,0.72000,0.44000,1.00000,0.72000,1.00000,0.44000,0.61111,0.72000
,,,,,,,,,,,
707_test,0.53760,0.71500,0.41849,0.69185,0.48900,0.94100,0.71500,0.89234,0.48900,0.63178,0.71500
707_train,0.62500,0.78100,0.55315,0.77571,0.57300,0.98900,0.78100,0.98116,0.57300,0.72348,0.78100
,,,,,,,,,,,
143_test,0.53668,0.47700,-0.06713,0.48896,0.55300,0.40100,0.47700,0.48003,0.55300,0.51394,0.47700
143_train,0.52148,0.47400,-0.07325,0.48760,0.53400,0.41400,0.47400,0.47679,0.53400,0.50377,0.47400
,,,,,,,,,,,
1233_test,0.53657,0.69600,0.37972,0.66267,0.49300,0.89900,0.69600,0.82997,0.49300,0.61857,0.69600
1233_train,0.49743,0.70450,0.39706,0.68883,0.44600,0.96300,0.70450,0.92340,0.44600,0.60148,0.70450
,,,,,,,,,,,
215_test,0.53397,0.72900,0.44705,0.71855,0.48100,0.97700,0.72900,0.95437,0.48100,0.63963,0.72900
215_train,0.60826,0.77700,0.54499,0.77700,0.55400,1.00000,0.77700,1.00000,0.55400,0.71300,0.77700
,,,,,,,,,,,
235_test,0.53149,0.71850,0.42563,0.70019,0.48100,0.95600,0.71850,0.91619,0.48100,0.63082,0.71850
235_train,0.72785,0.83950,0.67252,0.83801,0.68200,0.99700,0.83950,0.99562,0.68200,0.80950,0.83950
,,,,,,,,,,,
443_test,0.52883,0.64000,0.26546,0.59730,0.49900,0.78100,0.64000,0.69499,0.49900,0.58091,0.64000
443_train,0.47153,0.67600,0.33891,0.65045,0.42400,0.92800,0.67600,0.85484,0.42400,0.56684,0.67600
,,,,,,,,,,,
569_test,0.52828,0.54800,0.07774,0.52643,0.52300,0.57300,0.54800,0.55053,0.52300,0.53641,0.54800
569_train,0.49235,0.55900,0.10018,0.53367,0.47600,0.64200,0.55900,0.57074,0.47600,0.51908,0.55900
,,,,,,,,,,,
831_test,0.52637,0.71900,0.42665,0.70317,0.47500,0.96300,0.71900,0.92773,0.47500,0.62831,0.71900
831_train,0.52637,0.73400,0.45725,0.73252,0.47100,0.99700,0.73400,0.99367,0.47100,0.63908,0.73400
,,,,,,,,,,,
1255_test,0.52126,0.68550,0.35829,0.65157,0.47800,0.89300,0.68550,0.81709,0.47800,0.60315,0.68550
1255_train,0.34431,0.62800,0.24097,0.61191,0.29900,0.95700,0.62800,0.87427,0.29900,0.44560,0.62800
,,,,,,,,,,,
1057_test,0.51194,0.46900,-0.08345,0.48537,0.52300,0.41500,0.46900,0.47202,0.52300,0.49620,0.46900
1057_train,0.56836,0.52200,0.02469,0.51143,0.58200,0.46200,0.52200,0.51964,0.58200,0.54906,0.52200
,,,,,,,,,,,
1181_test,0.51182,0.66650,0.31953,0.62862,0.47200,0.86100,0.66650,0.77250,0.47200,0.58597,0.66650
1181_train,0.48996,0.65800,0.30218,0.62189,0.44900,0.86700,0.65800,0.77148,0.44900,0.56764,0.65800
,,,,,,,,,,,
1295_test,0.51170,0.46000,-0.10182,0.48142,0.52500,0.39500,0.46000,0.46460,0.52500,0.49296,0.46000
1295_train,0.45883,0.42250,-0.17833,0.46677,0.46700,0.37800,0.42250,0.42883,0.46700,0.44710,0.42250
,,,,,,,,,,,
513_test,0.49624,0.63450,0.25423,0.59487,0.46200,0.80700,0.63450,0.70534,0.46200,0.55831,0.63450
513_train,0.34506,0.57650,0.13589,0.55089,0.30800,0.84500,0.57650,0.66523,0.30800,0.42105,0.57650
,,,,,,,,,,,
1655_test,0.48778,0.34250,-0.34156,0.43948,0.52300,0.16200,0.34250,0.38428,0.52300,0.44303,0.34250
1655_train,0.48710,0.34700,-0.33238,0.44087,0.52100,0.17300,0.34700,0.38650,0.52100,0.44378,0.34700
,,,,,,,,,,,
947_test,0.48057,0.70150,0.39094,0.69038,0.42800,0.97500,0.70150,0.94481,0.42800,0.58913,0.70150
947_train,0.55087,0.74500,0.47970,0.74207,0.49600,0.99400,0.74500,0.98805,0.49600,0.66045,0.74500
,,,,,,,,,,,
1439_test,0.47984,0.62650,0.23791,0.58837,0.44500,0.80800,0.62650,0.69859,0.44500,0.54368,0.62650
1439_train,0.38513,0.58900,0.16140,0.55979,0.34800,0.83000,0.58900,0.67181,0.34800,0.45850,0.58900
,,,,,,,,,,,
1227_test,0.47891,0.69800,0.38380,0.68460,0.42700,0.96900,0.69800,0.93231,0.42700,0.58573,0.69800
1227_train,0.43424,0.67800,0.34299,0.66628,0.38300,0.97300,0.67800,0.93415,0.38300,0.54326,0.67800
,,,,,,,,,,,
1639_test,0.47489,0.42750,-0.16813,0.46846,0.48600,0.36900,0.42750,0.43509,0.48600,0.45914,0.42750
1639_train,0.56578,0.52400,0.02877,0.51252,0.57800,0.47000,0.52400,0.52166,0.57800,0.54839,0.52400
,,,,,,,,,,,
479_test,0.46997,0.46550,-0.09059,0.48393,0.47100,0.46000,0.46550,0.46588,0.47100,0.46842,0.46550
479_train,0.38650,0.43300,-0.15691,0.47154,0.37800,0.48800,0.43300,0.42472,0.37800,0.40000,0.43300
,,,,,,,,,,,
1473_test,0.46822,0.56900,0.12059,0.54083,0.44500,0.69300,0.56900,0.59176,0.44500,0.50799,0.56900
1473_train,0.62709,0.71100,0.41032,0.66287,0.59900,0.82300,0.71100,0.77191,0.59900,0.67455,0.71100
,,,,,,,,,,,
507_test,0.46591,0.66200,0.31034,0.63166,0.42100,0.90300,0.66200,0.81274,0.42100,0.55468,0.66200
507_train,0.48527,0.69400,0.37564,0.67508,0.43500,0.95300,0.69400,0.90249,0.43500,0.58704,0.69400
,,,,,,,,,,,
1757_test,0.46021,0.53650,0.05427,0.51989,0.44300,0.63000,0.53650,0.54490,0.44300,0.48869,0.53650
1757_train,0.52587,0.63050,0.24607,0.58842,0.49800,0.76300,0.63050,0.67755,0.49800,0.57406,0.63050
,,,,,,,,,,,
1235_test,0.45212,0.50700,-0.00592,0.50356,0.44000,0.57400,0.50700,0.50808,0.44000,0.47160,0.50700
1235_train,0.55803,0.57900,0.14099,0.54610,0.55200,0.60600,0.57900,0.58351,0.55200,0.56732,0.57900
,,,,,,,,,,,
1761_test,0.45002,0.68700,0.36135,0.67636,0.39800,0.97600,0.68700,0.94313,0.39800,0.55977,0.68700
1761_train,0.63343,0.78500,0.56131,0.77924,0.58200,0.98800,0.78500,0.97980,0.58200,0.73024,0.78500
,,,,,,,,,,,
1133_test,0.42657,0.66750,0.32157,0.65071,0.37700,0.95800,0.66750,0.89976,0.37700,0.53136,0.66750
1133_train,0.51558,0.72950,0.44807,0.72900,0.46000,0.99900,0.72950,0.99783,0.46000,0.62971,0.72950
,,,,,,,,,,,
359_test,0.42488,0.47800,-0.06509,0.48956,0.41400,0.54200,0.47800,0.47477,0.41400,0.44231,0.47800
359_train,0.40284,0.46450,-0.09263,0.48373,0.39100,0.53800,0.46450,0.45838,0.39100,0.42202,0.46450
,,,,,,,,,,,
43_test,0.42403,0.29200,-0.44460,0.42883,0.45100,0.13300,0.29200,0.34219,0.45100,0.38913,0.29200
43_train,0.46300,0.33100,-0.36503,0.43707,0.49300,0.16900,0.33100,0.37236,0.49300,0.42427,0.33100
,,,,,,,,,,,
15_test,0.41493,0.30400,-0.42012,0.43234,0.43700,0.17100,0.30400,0.34518,0.43700,0.38570,0.30400
15_train,0.43769,0.34200,-0.34258,0.44126,0.45800,0.22600,0.34200,0.37175,0.45800,0.41039,0.34200
,,,,,,,,,,,
469_test,0.40664,0.67250,0.33177,0.66777,0.35500,0.99000,0.67250,0.97260,0.35500,0.52015,0.67250
469_train,0.20694,0.58300,0.14915,0.57977,0.17300,0.99300,0.58300,0.96111,0.17300,0.29322,0.58300
,,,,,,,,,,,
357_test,0.39852,0.57000,0.12263,0.54328,0.36600,0.77400,0.57000,0.61824,0.36600,0.45980,0.57000
357_train,0.36438,0.56000,0.10222,0.53664,0.33100,0.78900,0.56000,0.61070,0.33100,0.42931,0.56000
,,,,,,,,,,,
1171_test,0.39030,0.58650,0.15629,0.55724,0.35400,0.81900,0.58650,0.66168,0.35400,0.46124,0.58650
1171_train,0.28934,0.51350,0.00735,0.50712,0.26000,0.76700,0.51350,0.52738,0.26000,0.34829,0.51350
,,,,,,,,,,,
277_test,0.38633,0.60700,0.19812,0.57745,0.34600,0.86800,0.60700,0.72385,0.34600,0.46820,0.60700
277_train,0.46210,0.66100,0.30830,0.63113,0.41700,0.90500,0.66100,0.81445,0.41700,0.55159,0.66100
,,,,,,,,,,,
1469_test,0.38437,0.47450,-0.07223,0.48808,0.36800,0.58100,0.47450,0.46760,0.36800,0.41186,0.47450
1469_train,0.43823,0.52400,0.02877,0.51273,0.42000,0.62800,0.52400,0.53030,0.42000,0.46875,0.52400
,,,,,,,,,,,
531_test,0.38002,0.65350,0.29300,0.64312,0.33100,0.97600,0.65350,0.93239,0.33100,0.48856,0.65350
531_train,0.27902,0.61350,0.21139,0.60890,0.23700,0.99000,0.61350,0.95951,0.23700,0.38011,0.61350
,,,,,,,,,,,
279_test,0.37699,0.31500,-0.39767,0.43736,0.38800,0.24200,0.31500,0.33857,0.38800,0.36160,0.31500
279_train,0.47564,0.40600,-0.21200,0.46054,0.49200,0.32000,0.40600,0.41980,0.49200,0.45304,0.40600
,,,,,,,,,,,
1467_test,0.37610,0.52350,0.02775,0.51260,0.35000,0.69700,0.52350,0.53599,0.35000,0.42347,0.52350
1467_train,0.44699,0.59850,0.18078,0.56463,0.41400,0.78300,0.59850,0.65610,0.41400,0.50766,0.59850
,,,,,,,,,,,
1409_test,0.37224,0.64800,0.28178,0.63623,0.32400,0.97200,0.64800,0.92045,0.32400,0.47929,0.64800
1409_train,0.35434,0.64100,0.26750,0.63038,0.30700,0.97500,0.64100,0.92470,0.30700,0.46096,0.64100
,,,,,,,,,,,
135_test,0.37141,0.37950,-0.26607,0.45455,0.37000,0.38900,0.37950,0.37717,0.37000,0.37355,0.37950
135_train,0.48943,0.50350,-0.01306,0.50176,0.48600,0.52100,0.50350,0.50363,0.48600,0.49466,0.50350
,,,,,,,,,,,
1493_test,0.36505,0.61100,0.20628,0.58456,0.32300,0.89900,0.61100,0.76179,0.32300,0.45365,0.61100
1493_train,0.28777,0.59350,0.17058,0.57504,0.24800,0.93900,0.59350,0.80259,0.24800,0.37892,0.59350
,,,,,,,,,,,
1229_test,0.36503,0.60500,0.19404,0.57767,0.32400,0.88600,0.60500,0.73973,0.32400,0.45063,0.60500
1229_train,0.39506,0.64050,0.26648,0.61759,0.34900,0.93200,0.64050,0.83693,0.34900,0.49259,0.64050
,,,,,,,,,,,
621_test,0.36093,0.24200,-0.54662,0.42308,0.38100,0.10300,0.24200,0.29812,0.38100,0.33450,0.24200
621_train,0.35966,0.25650,-0.51704,0.42603,0.37700,0.13600,0.25650,0.30379,0.37700,0.33646,0.25650
,,,,,,,,,,,
1045_test,0.36005,0.34250,-0.34156,0.44508,0.36300,0.32200,0.34250,0.34870,0.36300,0.35571,0.34250
1045_train,0.40044,0.38700,-0.25077,0.45587,0.40300,0.37100,0.38700,0.39050,0.40300,0.39665,0.38700
,,,,,,,,,,,
1313_test,0.35460,0.63050,0.24607,0.61295,0.30900,0.95200,0.63050,0.86555,0.30900,0.45542,0.63050
1313_train,0.32728,0.63450,0.25423,0.62899,0.28100,0.98800,0.63450,0.95904,0.28100,0.43465,0.63450
,,,,,,,,,,,
565_test,0.35416,0.59750,0.17874,0.57070,0.31400,0.88100,0.59750,0.72517,0.31400,0.43824,0.59750
565_train,0.51724,0.68300,0.35319,0.64904,0.47400,0.89200,0.68300,0.81443,0.47400,0.59924,0.68300
,,,,,,,,,,,
735_test,0.35081,0.31900,-0.38951,0.44000,0.35600,0.28200,0.31900,0.33147,0.35600,0.34330,0.31900
735_train,0.32527,0.30700,-0.41400,0.43925,0.32800,0.28600,0.30700,0.31478,0.32800,0.32125,0.30700
,,,,,,,,,,,
779_test,0.34230,0.35050,-0.32524,0.44803,0.34100,0.36000,0.35050,0.34760,0.34100,0.34427,0.35050
779_train,0.36590,0.37700,-0.27117,0.45403,0.36400,0.39000,0.37700,0.37372,0.36400,0.36879,0.37700
,,,,,,,,,,,
1429_test,0.34154,0.62300,0.23077,0.60497,0.29700,0.94900,0.62300,0.85345,0.29700,0.44065,0.62300
1429_train,0.30746,0.62450,0.23383,0.61821,0.26300,0.98600,0.62450,0.94946,0.26300,0.41190,0.62450
,,,,,,,,,,,
1523_test,0.33660,0.55900,0.10018,0.53666,0.30200,0.81600,0.55900,0.62140,0.30200,0.40646,0.55900
1523_train,0.34669,0.58700,0.15731,0.56062,0.30800,0.86600,0.58700,0.69683,0.30800,0.42718,0.58700
,,,,,,,,,,,
627_test,0.33502,0.61300,0.21037,0.59217,0.29200,0.93400,0.61300,0.81564,0.29200,0.43004,0.61300
627_train,0.28770,0.59300,0.16956,0.57440,0.24800,0.93800,0.59300,0.80000,0.24800,0.37863,0.59300
,,,,,,,,,,,
1193_test,0.32106,0.24000,-0.55070,0.42700,0.33300,0.14700,0.24000,0.28078,0.33300,0.30467,0.24000
1193_train,0.24310,0.17900,-0.67517,0.42973,0.25000,0.10800,0.17900,0.21891,0.25000,0.23343,0.17900
,,,,,,,,,,,
939_test,0.31961,0.60350,0.19098,0.58244,0.27800,0.92900,0.60350,0.79656,0.27800,0.41216,0.60350
939_train,0.43139,0.67300,0.33279,0.65844,0.38100,0.96500,0.67300,0.91587,0.38100,0.53814,0.67300
,,,,,,,,,,,
567_test,0.31859,0.59650,0.17670,0.57390,0.27800,0.91500,0.59650,0.76584,0.27800,0.40792,0.59650
567_train,0.22085,0.58050,0.14405,0.57096,0.18600,0.97500,0.58050,0.88152,0.18600,0.30718,0.58050
,,,,,,,,,,,
623_test,0.30793,0.54950,0.08080,0.53021,0.27400,0.82500,0.54950,0.61024,0.27400,0.37819,0.54950
623_train,0.30231,0.55900,0.10018,0.53787,0.26700,0.85100,0.55900,0.64183,0.26700,0.37712,0.55900
,,,,,,,,,,,
73_test,0.29632,0.61850,0.22159,0.61145,0.25300,0.98400,0.61850,0.94052,0.25300,0.39874,0.61850
73_train,0.37144,0.66050,0.30728,0.66050,0.32100,1.00000,0.66050,1.00000,0.32100,0.48600,0.66050
,,,,,,,,,,,
1499_test,0.29631,0.31350,-0.40073,0.44294,0.29400,0.33300,0.31350,0.30593,0.29400,0.29985,0.31350
1499_train,0.29364,0.31350,-0.40073,0.44317,0.29100,0.33600,0.31350,0.30471,0.29100,0.29770,0.31350
,,,,,,,,,,,
1515_test,0.28835,0.60550,0.19506,0.59208,0.24700,0.96400,0.60550,0.87279,0.24700,0.38504,0.60550
1515_train,0.31163,0.61800,0.22057,0.60541,0.26800,0.96800,0.61800,0.89333,0.26800,0.41231,0.61800
,,,,,,,,,,,
21_test,0.27583,0.59700,0.17772,0.58235,0.23600,0.95800,0.59700,0.84892,0.23600,0.36933,0.59700
21_train,0.34527,0.64650,0.27872,0.64455,0.29700,0.99600,0.64650,0.98671,0.29700,0.45657,0.64650
,,,,,,,,,,,
445_test,0.27389,0.59000,0.16344,0.57293,0.23500,0.94500,0.59000,0.81034,0.23500,0.36434,0.59000
445_train,0.25384,0.59750,0.17874,0.58920,0.21500,0.98000,0.59750,0.91489,0.21500,0.34818,0.59750
,,,,,,,,,,,
593_test,0.27308,0.44500,-0.13242,0.47743,0.25200,0.63800,0.44500,0.41042,0.25200,0.31227,0.44500
593_train,0.23773,0.45400,-0.11406,0.48105,0.21500,0.69300,0.45400,0.41188,0.21500,0.28252,0.45400
,,,,,,,,,,,
741_test,0.26979,0.25150,-0.52724,0.43507,0.27200,0.23100,0.25150,0.26129,0.27200,0.26654,0.25150
741_train,0.29125,0.27800,-0.47317,0.43685,0.29300,0.26300,0.27800,0.28447,0.29300,0.28867,0.27800
,,,,,,,,,,,
733_test,0.26821,0.24500,-0.54050,0.43431,0.27100,0.21900,0.24500,0.25760,0.27100,0.26413,0.24500
733_train,0.35152,0.31800,-0.39155,0.43973,0.35700,0.27900,0.31800,0.33117,0.35700,0.34360,0.31800
,,,,,,,,,,,
175_test,0.26740,0.33750,-0.35176,0.45007,0.25900,0.41600,0.33750,0.30724,0.25900,0.28106,0.33750
175_train,0.32231,0.39200,-0.24056,0.45989,0.31200,0.47200,0.39200,0.37143,0.31200,0.33913,0.39200
,,,,,,,,,,,
1663_test,0.25489,0.22750,-0.57621,0.43374,0.25800,0.19700,0.22750,0.24317,0.25800,0.25036,0.22750
1663_train,0.33794,0.31200,-0.40380,0.43934,0.34200,0.28200,0.31200,0.32264,0.34200,0.33204,0.31200
,,,,,,,,,,,
155_test,0.25269,0.24100,-0.54866,0.43588,0.25400,0.22800,0.24100,0.24756,0.25400,0.25074,0.24100
155_train,0.25922,0.25250,-0.52520,0.43660,0.26000,0.24500,0.25250,0.25616,0.26000,0.25806,0.25250
,,,,,,,,,,,
77_test,0.24793,0.59250,0.16854,0.58266,0.21000,0.97500,0.59250,0.89362,0.21000,0.34008,0.59250
77_train,0.35316,0.65200,0.28994,0.65200,0.30400,1.00000,0.65200,1.00000,0.30400,0.46626,0.65200
,,,,,,,,,,,
1759_test,0.24679,0.50050,-0.01918,0.50025,0.21900,0.78200,0.50050,0.50114,0.21900,0.30480,0.50050
1759_train,0.43207,0.64300,0.27158,0.61323,0.38800,0.89800,0.64300,0.79184,0.38800,0.52081,0.64300
,,,,,,,,,,,
259_test,0.24502,0.23600,-0.55887,0.43633,0.24600,0.22600,0.23600,0.24118,0.24600,0.24356,0.23600
259_train,0.24886,0.23850,-0.55376,0.43609,0.25000,0.22700,0.23850,0.24438,0.25000,0.24716,0.23850
,,,,,,,,,,,
1577_test,0.24358,0.60100,0.18588,0.59954,0.20500,0.99700,0.60100,0.98558,0.20500,0.33940,0.60100
1577_train,0.34559,0.64850,0.28280,0.64850,0.29700,1.00000,0.64850,1.00000,0.29700,0.45798,0.64850
,,,,,,,,,,,
1773_test,0.24331,0.19050,-0.65170,0.43101,0.24900,0.13200,0.19050,0.22292,0.24900,0.23524,0.19050
1773_train,0.30852,0.22700,-0.57723,0.42634,0.32000,0.13400,0.22700,0.26981,0.32000,0.29277,0.22700
,,,,,,,,,,,
1185_test,0.23789,0.38900,-0.24668,0.46300,0.22200,0.55600,0.38900,0.33333,0.22200,0.26651,0.38900
1185_train,0.37288,0.52050,0.02163,0.51089,0.34700,0.69400,0.52050,0.53139,0.34700,0.41984,0.52050
,,,,,,,,,,,
641_test,0.23717,0.27700,-0.47521,0.44303,0.23300,0.32100,0.27700,0.25548,0.23300,0.24372,0.27700
641_train,0.14066,0.20200,-0.62824,0.45307,0.13700,0.26700,0.20200,0.15747,0.13700,0.14652,0.20200
,,,,,,,,,,,
681_test,0.23391,0.59150,0.16650,0.58543,0.19700,0.98600,0.59150,0.93365,0.19700,0.32535,0.59150
681_train,0.29951,0.62650,0.23791,0.62552,0.25500,0.99800,0.62650,0.99222,0.25500,0.40573,0.62650
,,,,,,,,,,,
913_test,0.23324,0.47850,-0.06407,0.49026,0.20800,0.74900,0.47850,0.45316,0.20800,0.28513,0.47850
913_train,0.30855,0.52550,0.03183,0.51404,0.27800,0.77300,0.52550,0.55050,0.27800,0.36944,0.52550
,,,,,,,,,,,
1433_test,0.22936,0.56950,0.12161,0.55399,0.19500,0.94400,0.56950,0.77689,0.19500,0.31175,0.56950
1433_train,0.20238,0.57000,0.12263,0.55950,0.17000,0.97000,0.57000,0.85000,0.17000,0.28333,0.57000
,,,,,,,,,,,
1497_test,0.22925,0.51900,0.01857,0.51050,0.20000,0.83800,0.51900,0.55249,0.20000,0.29369,0.51900
1497_train,0.25098,0.54650,0.07468,0.52955,0.21800,0.87500,0.54650,0.63557,0.21800,0.32465,0.54650
,,,,,,,,,,,
1637_test,0.22227,0.22500,-0.58131,0.43858,0.22200,0.22800,0.22500,0.22334,0.22200,0.22267,0.22500
1637_train,0.24960,0.25500,-0.52010,0.43825,0.24900,0.26100,0.25500,0.25202,0.24900,0.25050,0.25500
,,,,,,,,,,,
759_test,0.21692,0.20550,-0.62110,0.43736,0.21800,0.19300,0.20550,0.21268,0.21800,0.21531,0.20550
759_train,0.32559,0.30950,-0.40890,0.43975,0.32800,0.29100,0.30950,0.31630,0.32800,0.32204,0.30950
,,,,,,,,,,,
749_test,0.20702,0.17400,-0.68537,0.43614,0.21000,0.13800,0.17400,0.19590,0.21000,0.20270,0.17400
749_train,0.18463,0.16750,-0.69863,0.44036,0.18600,0.14900,0.16750,0.17936,0.18600,0.18262,0.16750
,,,,,,,,,,,
39_test,0.19657,0.37900,-0.26709,0.46374,0.18100,0.57700,0.37900,0.29967,0.18100,0.22569,0.37900
39_train,0.19022,0.37500,-0.27525,0.46354,0.17500,0.57500,0.37500,0.29167,0.17500,0.21875,0.37500
,,,,,,,,,,,
1767_test,0.19503,0.25450,-0.52112,0.44645,0.19000,0.31900,0.25450,0.21814,0.19000,0.20310,0.25450
1767_train,0.13715,0.19150,-0.64966,0.45329,0.13400,0.24900,0.19150,0.15141,0.13400,0.14218,0.19150
,,,,,,,,,,,
1599_test,0.19328,0.57850,0.13997,0.57660,0.16100,0.99600,0.57850,0.97576,0.16100,0.27639,0.57850
1599_train,0.21646,0.59050,0.16446,0.59050,0.18100,1.00000,0.59050,1.00000,0.18100,0.30652,0.59050
,,,,,,,,,,,
177_test,0.17936,0.18400,-0.66497,0.44286,0.17900,0.18900,0.18400,0.18081,0.17900,0.17990,0.18400
177_train,0.17936,0.18400,-0.66497,0.44286,0.17900,0.18900,0.18400,0.18081,0.17900,0.17990,0.18400
,,,,,,,,,,,
1781_test,0.17742,0.54950,0.08080,0.53706,0.14900,0.95000,0.54950,0.74874,0.14900,0.24854,0.54950
1781_train,0.32634,0.63500,0.25525,0.63034,0.28000,0.99000,0.63500,0.96552,0.28000,0.43411,0.63500
,,,,,,,,,,,
643_test,0.17671,0.18600,-0.66089,0.44361,0.17600,0.19600,0.18600,0.17959,0.17600,0.17778,0.18600
643_train,0.15524,0.17400,-0.68537,0.44770,0.15400,0.19400,0.17400,0.16042,0.15400,0.15714,0.17400
,,,,,,,,,,,
1665_test,0.16849,0.16150,-0.71088,0.44364,0.16900,0.15400,0.16150,0.16650,0.16900,0.16774,0.16150
1665_train,0.23216,0.22400,-0.58335,0.43683,0.23300,0.21500,0.22400,0.22888,0.23300,0.23092,0.22400
,,,,,,,,,,,
1075_test,0.16299,0.14850,-0.73740,0.44409,0.16400,0.13300,0.14850,0.15907,0.16400,0.16150,0.14850
1075_train,0.20036,0.19300,-0.64660,0.43926,0.20100,0.18500,0.19300,0.19783,0.20100,0.19940,0.19300
,,,,,,,,,,,
1175_test,0.16264,0.15750,-0.71904,0.44478,0.16300,0.15200,0.15750,0.16123,0.16300,0.16211,0.15750
1175_train,0.17272,0.16900,-0.69557,0.44319,0.17300,0.16500,0.16900,0.17163,0.17300,0.17231,0.16900
,,,,,,,,,,,
1641_test,0.16116,0.14900,-0.73638,0.44458,0.16200,0.13600,0.14900,0.15789,0.16200,0.15992,0.14900
1641_train,0.23219,0.21450,-0.60273,0.43570,0.23400,0.19500,0.21450,0.22522,0.23400,0.22952,0.21450
,,,,,,,,,,,
173_test,0.16061,0.15500,-0.72414,0.44511,0.16100,0.14900,0.15500,0.15909,0.16100,0.16004,0.15500
173_train,0.18862,0.18400,-0.66497,0.44087,0.18900,0.17900,0.18400,0.18713,0.18900,0.18806,0.18400
,,,,,,,,,,,
1195_test,0.15597,0.14050,-0.75372,0.44536,0.15700,0.12400,0.14050,0.15198,0.15700,0.15445,0.14050
1195_train,0.16059,0.14000,-0.75474,0.44414,0.16200,0.11800,0.14000,0.15517,0.16200,0.15851,0.14000
,,,,,,,,,,,
1379_test,0.15377,0.51650,0.01347,0.50945,0.13000,0.90300,0.51650,0.57269,0.13000,0.21190,0.51650
1379_train,0.14727,0.51900,0.01857,0.51122,0.12400,0.91400,0.51900,0.59048,0.12400,0.20496,0.51900
,,,,,,,,,,,
773_test,0.15236,0.14250,-0.74964,0.44643,0.15300,0.13200,0.14250,0.14985,0.15300,0.15141,0.14250
773_train,0.16052,0.15350,-0.72720,0.44504,0.16100,0.14600,0.15350,0.15862,0.16100,0.15980,0.15350
,,,,,,,,,,,
1525_test,0.15158,0.14500,-0.74454,0.44679,0.15200,0.13800,0.14500,0.14990,0.15200,0.15094,0.14500
1525_train,0.13850,0.13000,-0.77515,0.44948,0.13900,0.12100,0.13000,0.13654,0.13900,0.13776,0.13000
,,,,,,,,,,,
1051_test,0.14662,0.14050,-0.75372,0.44783,0.14700,0.13400,0.14050,0.14511,0.14700,0.14605,0.14050
1051_train,0.18035,0.17200,-0.68945,0.44168,0.18100,0.16300,0.17200,0.17780,0.18100,0.17939,0.17200
,,,,,,,,,,,
273_test,0.14462,0.51300,0.00633,0.50728,0.12200,0.90400,0.51300,0.55963,0.12200,0.20033,0.51300
273_train,0.16667,0.52600,0.03285,0.51594,0.14100,0.91100,0.52600,0.61304,0.14100,0.22927,0.52600
,,,,,,,,,,,
1673_test,0.14397,0.14350,-0.74760,0.44872,0.14400,0.14300,0.14350,0.14386,0.14400,0.14393,0.14350
1673_train,0.14497,0.14450,-0.74556,0.44850,0.14500,0.14400,0.14450,0.14486,0.14500,0.14493,0.14450
,,,,,,,,,,,
1775_test,0.14303,0.14350,-0.74760,0.44897,0.14300,0.14400,0.14350,0.14314,0.14300,0.14307,0.14350
1775_train,0.12905,0.13000,-0.77515,0.45217,0.12900,0.13100,0.13000,0.12926,0.12900,0.12913,0.13000
,,,,,,,,,,,
391_test,0.14176,0.47050,-0.08039,0.48812,0.12200,0.81900,0.47050,0.40264,0.12200,0.18726,0.47050
391_train,0.19110,0.50650,-0.00694,0.50338,0.16500,0.84800,0.50650,0.52050,0.16500,0.25057,0.50650
,,,,,,,,,,,
