model,f2,gmean,bss,pr_auc,sensitivity,specificity,ppv,accuracy,precision,recall,f1,auc
model_263,0.69259,0.65500,0.29606,0.59926,0.70700,0.60300,0.8113236725330353,0.65500,0.64040,0.70700,0.67205,0.65500
model_471,0.69249,0.67550,0.33789,0.61717,0.69900,0.65200,nan,0.67550,0.66762,0.69900,0.68295,0.67550
model_1679,0.69036,0.73850,0.46644,0.68486,0.67200,0.80500,nan,0.73850,0.77509,0.67200,0.71987,0.73850
model_49,0.68867,0.79300,0.57764,0.76707,0.64900,0.93700,nan,0.79300,0.91152,0.64900,0.75818,0.79300
model_41,0.68823,0.61250,0.20935,0.56672,0.71700,0.50800,0.8021765947341919,0.61250,0.59305,0.71700,0.64916,0.61250
model_861,0.68649,0.48700,-0.04673,0.49361,0.76200,0.21200,0.8139364123344421,0.48700,0.49161,0.76200,0.59765,0.48700
model_1753,0.68585,0.74100,0.47154,0.68899,0.66500,0.81700,nan,0.74100,0.78420,0.66500,0.71970,0.74100
model_399,0.68584,0.71450,0.41747,0.65721,0.67500,0.75400,0.8371881954371929,0.71450,0.73290,0.67500,0.70276,0.71450
model_1105,0.68542,0.78450,0.56029,0.75358,0.64800,0.92100,nan,0.78450,0.89133,0.64800,0.75043,0.78450
model_1291,0.68429,0.63200,0.24913,0.58123,0.70400,0.56000,nan,0.63200,0.61538,0.70400,0.65672,0.63200
model_1471,0.68424,0.69550,0.37870,0.63719,0.68000,0.71100,nan,0.69550,0.70175,0.68000,0.69071,0.69550
model_941,0.68392,0.65450,0.29504,0.59933,0.69500,0.61400,0.8268623189492659,0.65450,0.64292,0.69500,0.66795,0.65450
model_1347,0.68283,0.79150,0.57458,0.76697,0.64200,0.94100,nan,0.79150,0.91583,0.64200,0.75485,0.79150
model_161,0.68226,0.64300,0.27158,0.58996,0.69700,0.58900,0.845856938547301,0.64300,0.62906,0.69700,0.66129,0.64300
model_1043,0.68195,0.65250,0.29096,0.59776,0.69300,0.61200,0.8255061739582127,0.65250,0.64107,0.69300,0.66603,0.65250
model_325,0.67968,0.71900,0.42665,0.66327,0.66500,0.77300,nan,0.71900,0.74552,0.66500,0.70296,0.71900
model_859,0.67874,0.61900,0.22261,0.57167,0.70100,0.53700,nan,0.61900,0.60223,0.70100,0.64787,0.61900
model_205,0.67858,0.78750,0.56642,0.76166,0.63800,0.93700,nan,0.78750,0.91013,0.63800,0.75015,0.78750
model_1337,0.67717,0.75300,0.49602,0.70732,0.64900,0.85700,0.8436416304502331,0.75300,0.81944,0.64900,0.72433,0.75300
model_1735,0.67651,0.79650,0.58478,0.77927,0.63200,0.96100,nan,0.79650,0.94188,0.63200,0.75643,0.79650
model_397,0.67283,0.76200,0.51438,0.72180,0.64000,0.88400,0.8283149849123029,0.76200,0.84656,0.64000,0.72893,0.76200
model_1419,0.67282,0.73750,0.46440,0.68729,0.64900,0.82600,0.8641099731127421,0.73750,0.78858,0.64900,0.71201,0.73750
model_1583,0.67199,0.75900,0.50826,0.71753,0.64000,0.87800,nan,0.75900,0.83990,0.64000,0.72645,0.75900
model_767,0.67010,0.65400,0.29402,0.59972,0.67600,0.63200,0.8506288743409954,0.65400,0.64751,0.67600,0.66145,0.65400
model_1309,0.66789,0.70600,0.40012,0.65036,0.65400,0.75800,nan,0.70600,0.72991,0.65400,0.68987,0.70600
model_1257,0.66725,0.60200,0.18792,0.55983,0.69100,0.51300,nan,0.60200,0.58659,0.69100,0.63453,0.60200
model_897,0.66708,0.44200,-0.13854,0.47308,0.74900,0.13500,nan,0.44200,0.46406,0.74900,0.57307,0.44200
model_389,0.66414,0.75300,0.49602,0.71094,0.63200,0.87400,nan,0.75300,0.83377,0.63200,0.71900,0.75300
model_105,0.66396,0.78000,0.55111,0.75462,0.62200,0.93800,nan,0.78000,0.90936,0.62200,0.73872,0.78000
model_281,0.66270,0.73950,0.46848,0.69227,0.63500,0.84400,0.8073940575122833,0.73950,0.80278,0.63500,0.70910,0.73950
model_1635,0.66251,0.64450,0.27464,0.59215,0.66900,0.62000,0.8606254569379799,0.64450,0.63775,0.66900,0.65300,0.64450
model_1349,0.65909,0.75150,0.49296,0.71020,0.62600,0.87700,nan,0.75150,0.83578,0.62600,0.71584,0.75150
model_529,0.65698,0.64850,0.28280,0.59581,0.66000,0.63700,nan,0.64850,0.64516,0.66000,0.65250,0.64850
model_573,0.65133,0.70050,0.38890,0.64662,0.63400,0.76700,nan,0.70050,0.73126,0.63400,0.67916,0.70050
model_1079,0.64743,0.63150,0.24811,0.58233,0.65300,0.61000,0.8336902372539043,0.63150,0.62608,0.65300,0.63926,0.63150
model_1521,0.64027,0.59750,0.17874,0.55728,0.65500,0.54000,nan,0.59750,0.58744,0.65500,0.61939,0.59750
model_981,0.63933,0.78000,0.55111,0.76605,0.59100,0.96900,nan,0.78000,0.95016,0.59100,0.72873,0.78000
model_113,0.63353,0.39350,-0.23750,0.45365,0.71500,0.07200,nan,0.39350,0.43518,0.71500,0.54105,0.39350
model_1067,0.63322,0.56900,0.12059,0.53856,0.65500,0.48300,0.8506670049113086,0.56900,0.55887,0.65500,0.60313,0.56900
model_1413,0.63165,0.77850,0.54805,0.76703,0.58200,0.97500,nan,0.77850,0.95881,0.58200,0.72433,0.77850
model_473,0.63131,0.68550,0.35829,0.63300,0.61300,0.75800,nan,0.68550,0.71696,0.61300,0.66092,0.68550
model_1335,0.63095,0.73450,0.45827,0.69331,0.59600,0.87300,0.8554893779376197,0.73450,0.82434,0.59600,0.69182,0.73450
model_1317,0.62837,0.62350,0.23179,0.57681,0.63000,0.61700,nan,0.62350,0.62192,0.63000,0.62593,0.62350
model_1187,0.62349,0.63700,0.25933,0.58797,0.61900,0.65500,0.8143401741981506,0.63700,0.64212,0.61900,0.63035,0.63700
model_1249,0.62088,0.67500,0.33687,0.62328,0.60300,0.74700,nan,0.67500,0.70444,0.60300,0.64978,0.67500
model_1161,0.61802,0.57850,0.13997,0.54483,0.63100,0.52600,0.8130826592445374,0.57850,0.57104,0.63100,0.59952,0.57850
model_597,0.61689,0.61350,0.21139,0.56952,0.61800,0.60900,nan,0.61350,0.61249,0.61800,0.61523,0.61350
model_577,0.61368,0.75100,0.49194,0.72456,0.56900,0.93300,0.8298055976629257,0.75100,0.89465,0.56900,0.69560,0.75100
model_535,0.60910,0.59700,0.17772,0.55762,0.61300,0.58100,nan,0.59700,0.59399,0.61300,0.60335,0.59700
model_761,0.60707,0.56050,0.10324,0.53351,0.62200,0.49900,0.8435244205452147,0.56050,0.55387,0.62200,0.58596,0.56050
model_1163,0.60585,0.58350,0.15017,0.54833,0.61300,0.55400,nan,0.58350,0.57885,0.61300,0.59543,0.58350
model_1709,0.60152,0.75150,0.49296,0.73030,0.55400,0.94900,nan,0.75150,0.91570,0.55400,0.69034,0.75150
model_1369,0.59960,0.59200,0.16752,0.55430,0.60200,0.58200,nan,0.59200,0.59020,0.60200,0.59604,0.59200
model_1771,0.59846,0.37750,-0.27015,0.44824,0.66800,0.08700,0.8078799247741699,0.37750,0.42252,0.66800,0.51763,0.37750
model_353,0.59793,0.66450,0.31545,0.61505,0.57700,0.75200,nan,0.66450,0.69939,0.57700,0.63233,0.66450
model_1065,0.59776,0.56200,0.10630,0.53451,0.60900,0.51500,0.832881697324606,0.56200,0.55667,0.60900,0.58166,0.56200
model_1007,0.58165,0.73550,0.46031,0.71034,0.53500,0.93600,nan,0.73550,0.89316,0.53500,0.66917,0.73550
model_1351,0.57802,0.68450,0.35625,0.63933,0.54600,0.82300,nan,0.68450,0.75519,0.54600,0.63378,0.68450
model_1633,0.57796,0.49800,-0.02428,0.49900,0.60200,0.39400,0.8455139361321926,0.49800,0.49834,0.60200,0.54529,0.49800
model_757,0.57563,0.49750,-0.02530,0.49876,0.59900,0.39600,0.8401814943010156,0.49750,0.49792,0.59900,0.54380,0.49750
model_1183,0.57536,0.45950,-0.10284,0.48101,0.61000,0.30900,nan,0.45950,0.46887,0.61000,0.53020,0.45950
model_1575,0.57498,0.74900,0.48786,0.73764,0.52300,0.97500,0.8250024318695068,0.74900,0.95438,0.52300,0.67571,0.74900
model_805,0.57146,0.73500,0.45929,0.71338,0.52300,0.94700,nan,0.73500,0.90799,0.52300,0.66371,0.73500
model_1353,0.57143,0.62350,0.23179,0.57938,0.55600,0.69100,nan,0.62350,0.64277,0.55600,0.59625,0.62350
model_89,0.56957,0.72400,0.43685,0.69563,0.52400,0.92400,nan,0.72400,0.87333,0.52400,0.65500,0.72400
model_1733,0.56929,0.75000,0.48990,0.74248,0.51600,0.98400,nan,0.75000,0.96992,0.51600,0.67363,0.75000
model_1739,0.56685,0.75050,0.49092,0.74477,0.51300,0.98800,nan,0.75050,0.97714,0.51300,0.67279,0.75050
model_585,0.56521,0.74050,0.47052,0.72599,0.51400,0.96700,0.8342389017343521,0.74050,0.93967,0.51400,0.66451,0.74050
model_1799,0.56009,0.69200,0.37156,0.65185,0.52200,0.86200,nan,0.69200,0.79091,0.52200,0.62892,0.69200
model_1039,0.56002,0.52200,0.02469,0.51144,0.57100,0.47300,0.8502160196503004,0.52200,0.52004,0.57100,0.54433,0.52200
model_331,0.55784,0.70700,0.40216,0.67306,0.51500,0.89900,nan,0.70700,0.83604,0.51500,0.63738,0.70700
model_163,0.55135,0.54200,0.06550,0.52272,0.55400,0.53000,0.8447215871678458,0.54200,0.54102,0.55400,0.54743,0.54200
model_285,0.55031,0.47700,-0.06713,0.48895,0.57100,0.38300,0.8060744404792786,0.47700,0.48064,0.57100,0.52194,0.47700
model_1795,0.54807,0.61600,0.21649,0.57429,0.52900,0.70300,nan,0.61600,0.64044,0.52900,0.57941,0.61600
model_1657,0.54767,0.49300,-0.03448,0.49654,0.56300,0.42300,0.8450271959352021,0.49300,0.49386,0.56300,0.52617,0.49300
model_765,0.54556,0.47950,-0.06203,0.49011,0.56400,0.39500,0.8381298723674956,0.47950,0.48246,0.56400,0.52006,0.47950
model_813,0.53865,0.73400,0.45725,0.72608,0.48500,0.98300,nan,0.73400,0.96614,0.48500,0.64581,0.73400
model_707,0.53760,0.71500,0.41849,0.69185,0.48900,0.94100,nan,0.71500,0.89234,0.48900,0.63178,0.71500
model_143,0.53668,0.47700,-0.06713,0.48896,0.55300,0.40100,0.8577878179221318,0.47700,0.48003,0.55300,0.51394,0.47700
model_1233,0.53657,0.69600,0.37972,0.66267,0.49300,0.89900,nan,0.69600,0.82997,0.49300,0.61857,0.69600
model_215,0.53397,0.72900,0.44705,0.71855,0.48100,0.97700,nan,0.72900,0.95437,0.48100,0.63963,0.72900
model_235,0.53149,0.71850,0.42563,0.70019,0.48100,0.95600,nan,0.71850,0.91619,0.48100,0.63082,0.71850
model_443,0.52883,0.64000,0.26546,0.59730,0.49900,0.78100,0.8169231712818146,0.64000,0.69499,0.49900,0.58091,0.64000
model_569,0.52828,0.54800,0.07774,0.52643,0.52300,0.57300,nan,0.54800,0.55053,0.52300,0.53641,0.54800
model_831,0.52637,0.71900,0.42665,0.70317,0.47500,0.96300,nan,0.71900,0.92773,0.47500,0.62831,0.71900
model_1255,0.52126,0.68550,0.35829,0.65157,0.47800,0.89300,nan,0.68550,0.81709,0.47800,0.60315,0.68550
model_1057,0.51194,0.46900,-0.08345,0.48537,0.52300,0.41500,0.8696018566716366,0.46900,0.47202,0.52300,0.49620,0.46900
model_1181,0.51182,0.66650,0.31953,0.62862,0.47200,0.86100,0.8114403088887533,0.66650,0.77250,0.47200,0.58597,0.66650
model_1295,0.51170,0.46000,-0.10182,0.48142,0.52500,0.39500,nan,0.46000,0.46460,0.52500,0.49296,0.46000
model_513,0.49624,0.63450,0.25423,0.59487,0.46200,0.80700,nan,0.63450,0.70534,0.46200,0.55831,0.63450
model_1655,0.48778,0.34250,-0.34156,0.43948,0.52300,0.16200,0.8012346029281616,0.34250,0.38428,0.52300,0.44303,0.34250
model_947,0.48057,0.70150,0.39094,0.69038,0.42800,0.97500,nan,0.70150,0.94481,0.42800,0.58913,0.70150
model_1439,0.47984,0.62650,0.23791,0.58837,0.44500,0.80800,nan,0.62650,0.69859,0.44500,0.54368,0.62650
model_1227,0.47891,0.69800,0.38380,0.68460,0.42700,0.96900,nan,0.69800,0.93231,0.42700,0.58573,0.69800
model_1639,0.47489,0.42750,-0.16813,0.46846,0.48600,0.36900,0.833677326760641,0.42750,0.43509,0.48600,0.45914,0.42750
model_479,0.46997,0.46550,-0.09059,0.48393,0.47100,0.46000,nan,0.46550,0.46588,0.47100,0.46842,0.46550
model_1473,0.46822,0.56900,0.12059,0.54083,0.44500,0.69300,nan,0.56900,0.59176,0.44500,0.50799,0.56900
model_507,0.46591,0.66200,0.31034,0.63166,0.42100,0.90300,nan,0.66200,0.81274,0.42100,0.55468,0.66200
model_1757,0.46021,0.53650,0.05427,0.51989,0.44300,0.63000,nan,0.53650,0.54490,0.44300,0.48869,0.53650
model_1235,0.45212,0.50700,-0.00592,0.50356,0.44000,0.57400,nan,0.50700,0.50808,0.44000,0.47160,0.50700
model_1761,0.45002,0.68700,0.36135,0.67636,0.39800,0.97600,nan,0.68700,0.94313,0.39800,0.55977,0.68700
model_1133,0.42657,0.66750,0.32157,0.65071,0.37700,0.95800,nan,0.66750,0.89976,0.37700,0.53136,0.66750
model_359,0.42488,0.47800,-0.06509,0.48956,0.41400,0.54200,nan,0.47800,0.47477,0.41400,0.44231,0.47800
model_43,0.42403,0.29200,-0.44460,0.42883,0.45100,0.13300,0.8189126308574233,0.29200,0.34219,0.45100,0.38913,0.29200
model_15,0.41493,0.30400,-0.42012,0.43234,0.43700,0.17100,0.8195166985193888,0.30400,0.34518,0.43700,0.38570,0.30400
model_469,0.40664,0.67250,0.33177,0.66777,0.35500,0.99000,nan,0.67250,0.97260,0.35500,0.52015,0.67250
model_357,0.39852,0.57000,0.12263,0.54328,0.36600,0.77400,nan,0.57000,0.61824,0.36600,0.45980,0.57000
model_1171,0.39030,0.58650,0.15629,0.55724,0.35400,0.81900,nan,0.58650,0.66168,0.35400,0.46124,0.58650
model_277,0.38633,0.60700,0.19812,0.57745,0.34600,0.86800,nan,0.60700,0.72385,0.34600,0.46820,0.60700
model_1469,0.38437,0.47450,-0.07223,0.48808,0.36800,0.58100,nan,0.47450,0.46760,0.36800,0.41186,0.47450
model_531,0.38002,0.65350,0.29300,0.64312,0.33100,0.97600,nan,0.65350,0.93239,0.33100,0.48856,0.65350
model_279,0.37699,0.31500,-0.39767,0.43736,0.38800,0.24200,0.823613766166899,0.31500,0.33857,0.38800,0.36160,0.31500
model_1467,0.37610,0.52350,0.02775,0.51260,0.35000,0.69700,nan,0.52350,0.53599,0.35000,0.42347,0.52350
model_1409,0.37224,0.64800,0.28178,0.63623,0.32400,0.97200,nan,0.64800,0.92045,0.32400,0.47929,0.64800
model_135,0.37141,0.37950,-0.26607,0.45455,0.37000,0.38900,0.8339872940166576,0.37950,0.37717,0.37000,0.37355,0.37950
model_1493,0.36505,0.61100,0.20628,0.58456,0.32300,0.89900,nan,0.61100,0.76179,0.32300,0.45365,0.61100
model_1229,0.36503,0.60500,0.19404,0.57767,0.32400,0.88600,nan,0.60500,0.73973,0.32400,0.45063,0.60500
model_621,0.36093,0.24200,-0.54662,0.42308,0.38100,0.10300,0.8081438839435577,0.24200,0.29812,0.38100,0.33450,0.24200
model_1045,0.36005,0.34250,-0.34156,0.44508,0.36300,0.32200,0.8310843780636787,0.34250,0.34870,0.36300,0.35571,0.34250
model_1313,0.35460,0.63050,0.24607,0.61295,0.30900,0.95200,nan,0.63050,0.86555,0.30900,0.45542,0.63050
model_565,0.35416,0.59750,0.17874,0.57070,0.31400,0.88100,nan,0.59750,0.72517,0.31400,0.43824,0.59750
model_735,0.35081,0.31900,-0.38951,0.44000,0.35600,0.28200,0.8476169392466545,0.31900,0.33147,0.35600,0.34330,0.31900
model_779,0.34230,0.35050,-0.32524,0.44803,0.34100,0.36000,0.9066613912582396,0.35050,0.34760,0.34100,0.34427,0.35050
model_1429,0.34154,0.62300,0.23077,0.60497,0.29700,0.94900,nan,0.62300,0.85345,0.29700,0.44065,0.62300
model_1523,0.33660,0.55900,0.10018,0.53666,0.30200,0.81600,0.8410889307657877,0.55900,0.62140,0.30200,0.40646,0.55900
model_627,0.33502,0.61300,0.21037,0.59217,0.29200,0.93400,nan,0.61300,0.81564,0.29200,0.43004,0.61300
model_1193,0.32106,0.24000,-0.55070,0.42700,0.33300,0.14700,nan,0.24000,0.28078,0.33300,0.30467,0.24000
model_939,0.31961,0.60350,0.19098,0.58244,0.27800,0.92900,0.8204731941223145,0.60350,0.79656,0.27800,0.41216,0.60350
model_567,0.31859,0.59650,0.17670,0.57390,0.27800,0.91500,nan,0.59650,0.76584,0.27800,0.40792,0.59650
model_623,0.30793,0.54950,0.08080,0.53021,0.27400,0.82500,nan,0.54950,0.61024,0.27400,0.37819,0.54950
model_73,0.29632,0.61850,0.22159,0.61145,0.25300,0.98400,nan,0.61850,0.94052,0.25300,0.39874,0.61850
model_1499,0.29631,0.31350,-0.40073,0.44294,0.29400,0.33300,nan,0.31350,0.30593,0.29400,0.29985,0.31350
model_1515,0.28835,0.60550,0.19506,0.59208,0.24700,0.96400,nan,0.60550,0.87279,0.24700,0.38504,0.60550
model_21,0.27583,0.59700,0.17772,0.58235,0.23600,0.95800,nan,0.59700,0.84892,0.23600,0.36933,0.59700
model_445,0.27389,0.59000,0.16344,0.57293,0.23500,0.94500,nan,0.59000,0.81034,0.23500,0.36434,0.59000
model_593,0.27308,0.44500,-0.13242,0.47743,0.25200,0.63800,nan,0.44500,0.41042,0.25200,0.31227,0.44500
model_741,0.26979,0.25150,-0.52724,0.43507,0.27200,0.23100,0.8460723637440882,0.25150,0.26129,0.27200,0.26654,0.25150
model_733,0.26821,0.24500,-0.54050,0.43431,0.27100,0.21900,0.8399030487399456,0.24500,0.25760,0.27100,0.26413,0.24500
model_175,0.26740,0.33750,-0.35176,0.45007,0.25900,0.41600,0.8167099356651306,0.33750,0.30724,0.25900,0.28106,0.33750
model_1663,0.25489,0.22750,-0.57621,0.43374,0.25800,0.19700,0.837729594980677,0.22750,0.24317,0.25800,0.25036,0.22750
model_155,0.25269,0.24100,-0.54866,0.43588,0.25400,0.22800,0.8389077385266622,0.24100,0.24756,0.25400,0.25074,0.24100
model_77,0.24793,0.59250,0.16854,0.58266,0.21000,0.97500,nan,0.59250,0.89362,0.21000,0.34008,0.59250
model_1759,0.24679,0.50050,-0.01918,0.50025,0.21900,0.78200,nan,0.50050,0.50114,0.21900,0.30480,0.50050
model_259,0.24502,0.23600,-0.55887,0.43633,0.24600,0.22600,0.8178887168566386,0.23600,0.24118,0.24600,0.24356,0.23600
model_1577,0.24358,0.60100,0.18588,0.59954,0.20500,0.99700,nan,0.60100,0.98558,0.20500,0.33940,0.60100
model_1773,0.24331,0.19050,-0.65170,0.43101,0.24900,0.13200,nan,0.19050,0.22292,0.24900,0.23524,0.19050
model_1185,0.23789,0.38900,-0.24668,0.46300,0.22200,0.55600,nan,0.38900,0.33333,0.22200,0.26651,0.38900
model_641,0.23717,0.27700,-0.47521,0.44303,0.23300,0.32100,0.8068866133689879,0.27700,0.25548,0.23300,0.24372,0.27700
model_681,0.23391,0.59150,0.16650,0.58543,0.19700,0.98600,nan,0.59150,0.93365,0.19700,0.32535,0.59150
model_913,0.23324,0.47850,-0.06407,0.49026,0.20800,0.74900,nan,0.47850,0.45316,0.20800,0.28513,0.47850
model_1433,0.22936,0.56950,0.12161,0.55399,0.19500,0.94400,nan,0.56950,0.77689,0.19500,0.31175,0.56950
model_1497,0.22925,0.51900,0.01857,0.51050,0.20000,0.83800,nan,0.51900,0.55249,0.20000,0.29369,0.51900
model_1637,0.22227,0.22500,-0.58131,0.43858,0.22200,0.22800,0.8413737704356511,0.22500,0.22334,0.22200,0.22267,0.22500
model_759,0.21692,0.20550,-0.62110,0.43736,0.21800,0.19300,0.8543614751397781,0.20550,0.21268,0.21800,0.21531,0.20550
model_749,0.20702,0.17400,-0.68537,0.43614,0.21000,0.13800,0.8331614375114441,0.17400,0.19590,0.21000,0.20270,0.17400
model_39,0.19657,0.37900,-0.26709,0.46374,0.18100,0.57700,nan,0.37900,0.29967,0.18100,0.22569,0.37900
model_1767,0.19503,0.25450,-0.52112,0.44645,0.19000,0.31900,nan,0.25450,0.21814,0.19000,0.20310,0.25450
model_1599,0.19328,0.57850,0.13997,0.57660,0.16100,0.99600,nan,0.57850,0.97576,0.16100,0.27639,0.57850
model_177,0.17936,0.18400,-0.66497,0.44286,0.17900,0.18900,nan,0.18400,0.18081,0.17900,0.17990,0.18400
model_1781,0.17742,0.54950,0.08080,0.53706,0.14900,0.95000,nan,0.54950,0.74874,0.14900,0.24854,0.54950
model_643,0.17671,0.18600,-0.66089,0.44361,0.17600,0.19600,0.8307093779246012,0.18600,0.17959,0.17600,0.17778,0.18600
model_1665,0.16849,0.16150,-0.71088,0.44364,0.16900,0.15400,0.8411227121668042,0.16150,0.16650,0.16900,0.16774,0.16150
model_1075,0.16299,0.14850,-0.73740,0.44409,0.16400,0.13300,0.8632522523403168,0.14850,0.15907,0.16400,0.16150,0.14850
model_1175,0.16264,0.15750,-0.71904,0.44478,0.16300,0.15200,nan,0.15750,0.16123,0.16300,0.16211,0.15750
model_1641,0.16116,0.14900,-0.73638,0.44458,0.16200,0.13600,0.8392829977232834,0.14900,0.15789,0.16200,0.15992,0.14900
model_173,0.16061,0.15500,-0.72414,0.44511,0.16100,0.14900,0.8293647289276123,0.15500,0.15909,0.16100,0.16004,0.15500
model_1195,0.15597,0.14050,-0.75372,0.44536,0.15700,0.12400,nan,0.14050,0.15198,0.15700,0.15445,0.14050
model_1379,0.15377,0.51650,0.01347,0.50945,0.13000,0.90300,nan,0.51650,0.57269,0.13000,0.21190,0.51650
model_773,0.15236,0.14250,-0.74964,0.44643,0.15300,0.13200,0.8815189301967621,0.14250,0.14985,0.15300,0.15141,0.14250
model_1525,0.15158,0.14500,-0.74454,0.44679,0.15200,0.13800,nan,0.14500,0.14990,0.15200,0.15094,0.14500
model_1051,0.14662,0.14050,-0.75372,0.44783,0.14700,0.13400,0.8708693981170654,0.14050,0.14511,0.14700,0.14605,0.14050
model_273,0.14462,0.51300,0.00633,0.50728,0.12200,0.90400,nan,0.51300,0.55963,0.12200,0.20033,0.51300
model_1673,0.14397,0.14350,-0.74760,0.44872,0.14400,0.14300,0.8502100110054016,0.14350,0.14386,0.14400,0.14393,0.14350
model_1775,0.14303,0.14350,-0.74760,0.44897,0.14300,0.14400,0.8016335964202881,0.14350,0.14314,0.14300,0.14307,0.14350
model_391,0.14176,0.47050,-0.08039,0.48812,0.12200,0.81900,nan,0.47050,0.40264,0.12200,0.18726,0.47050
model_1675,0.14100,0.14100,-0.75270,0.44938,0.14100,0.14100,0.8438620865345001,0.14100,0.14100,0.14100,0.14100,0.14100
model_1645,0.14100,0.14100,-0.75270,0.44938,0.14100,0.14100,0.8347498462313697,0.14100,0.14100,0.14100,0.14100,0.14100
model_1191,0.14056,0.15000,-0.73434,0.45000,0.14000,0.16000,nan,0.15000,0.14286,0.14000,0.14141,0.15000
model_1049,0.14000,0.14000,-0.75474,0.44960,0.14000,0.14000,0.8202802697358104,0.14000,0.14000,0.14000,0.14000,0.14000
model_1197,0.13878,0.13500,-0.76495,0.44967,0.13900,0.13100,0.8136895422935486,0.13500,0.13790,0.13900,0.13845,0.13500
model_655,0.13836,0.12750,-0.78025,0.44939,0.13900,0.11600,0.8108136974848233,0.12750,0.13587,0.13900,0.13742,0.12750
model_645,0.13797,0.13750,-0.75984,0.45002,0.13800,0.13700,0.8136411607265472,0.13750,0.13786,0.13800,0.13793,0.13750
model_1589,0.13766,0.14900,-0.73638,0.45073,0.13700,0.16100,nan,0.14900,0.14037,0.13700,0.13866,0.14900
model_1169,0.13727,0.14200,-0.75066,0.45046,0.13700,0.14700,nan,0.14200,0.13838,0.13700,0.13769,0.14200
model_153,0.13600,0.13600,-0.76291,0.45050,0.13600,0.13600,0.8169764850450598,0.13600,0.13600,0.13600,0.13600,0.13600
model_1647,0.13500,0.13500,-0.76495,0.45072,0.13500,0.13500,0.8452705144882202,0.13500,0.13500,0.13500,0.13500,0.13500
model_747,0.13413,0.13650,-0.76189,0.45105,0.13400,0.13900,nan,0.13650,0.13467,0.13400,0.13434,0.13650
model_689,0.13403,0.13450,-0.76597,0.45097,0.13400,0.13500,nan,0.13450,0.13413,0.13400,0.13407,0.13450
model_293,0.13379,0.13000,-0.77515,0.45081,0.13400,0.12600,0.8154915996960231,0.13000,0.13294,0.13400,0.13347,0.13000
model_51,0.13325,0.12000,-0.79555,0.45047,0.13400,0.10600,nan,0.12000,0.13035,0.13400,0.13215,0.12000
model_745,0.13195,0.13100,-0.77311,0.45139,0.13200,0.13000,nan,0.13100,0.13174,0.13200,0.13187,0.13100
model_169,0.13100,0.13100,-0.77311,0.45166,0.13100,0.13100,0.9576837699464027,0.13100,0.13100,0.13100,0.13100,0.13100
model_1529,0.13097,0.13050,-0.77413,0.45164,0.13100,0.13000,nan,0.13050,0.13087,0.13100,0.13093,0.13050
model_751,0.13095,0.13000,-0.77515,0.45163,0.13100,0.12900,0.9151718020439148,0.13000,0.13074,0.13100,0.13087,0.13000
model_959,0.13076,0.12650,-0.78229,0.45151,0.13100,0.12200,0.8137365510830512,0.12650,0.12983,0.13100,0.13041,0.12650
model_1189,0.13073,0.14400,-0.74658,0.45239,0.13000,0.15800,nan,0.14400,0.13374,0.13000,0.13185,0.14400
model_777,0.13000,0.13000,-0.77515,0.45190,0.13000,0.13000,0.8196360005272759,0.13000,0.13000,0.13000,0.13000,0.13000
model_945,0.12948,0.50450,-0.01102,0.50235,0.10900,0.90000,0.8332602679729462,0.50450,0.52153,0.10900,0.18031,0.50450
model_1653,0.12903,0.12950,-0.77617,0.45216,0.12900,0.13000,nan,0.12950,0.12913,0.12900,0.12906,0.12950
model_891,0.12900,0.12900,-0.77719,0.45214,0.12900,0.12900,nan,0.12900,0.12900,0.12900,0.12900,0.12900
model_571,0.12844,0.39500,-0.23444,0.47267,0.11400,0.67600,nan,0.39500,0.26027,0.11400,0.15855,0.39500
model_29,0.12831,0.13400,-0.76699,0.45258,0.12800,0.14000,nan,0.13400,0.12955,0.12800,0.12877,0.13400
model_893,0.12818,0.13150,-0.77209,0.45250,0.12800,0.13500,nan,0.13150,0.12890,0.12800,0.12845,0.13150
model_351,0.12809,0.29650,-0.43542,0.46246,0.11900,0.47400,nan,0.29650,0.18450,0.11900,0.14468,0.29650
model_769,0.12600,0.12600,-0.78331,0.45288,0.12600,0.12600,nan,0.12600,0.12600,0.12600,0.12600,0.12600
model_871,0.12513,0.12750,-0.78025,0.45320,0.12500,0.13000,0.8071857175311526,0.12750,0.12563,0.12500,0.12531,0.12750
model_269,0.12430,0.13000,-0.77515,0.45356,0.12400,0.13600,nan,0.13000,0.12551,0.12400,0.12475,0.13000
model_1769,0.12403,0.54600,0.07366,0.54189,0.10200,0.99000,nan,0.54600,0.91071,0.10200,0.18345,0.54600
model_299,0.12398,0.12350,-0.78841,0.45336,0.12400,0.12300,0.8113532066345215,0.12350,0.12388,0.12400,0.12394,0.12350
model_865,0.12327,0.12850,-0.77821,0.45380,0.12300,0.13400,nan,0.12850,0.12437,0.12300,0.12368,0.12850
model_927,0.12317,0.12650,-0.78229,0.45374,0.12300,0.13000,0.8126743652603843,0.12650,0.12387,0.12300,0.12343,0.12650
model_887,0.12272,0.31100,-0.40584,0.46464,0.11300,0.50900,nan,0.31100,0.18709,0.11300,0.14090,0.31100
model_1587,0.12156,0.28900,-0.45072,0.46321,0.11300,0.46500,nan,0.28900,0.17438,0.11300,0.13714,0.28900
