model,f2,gmean,bss,pr_auc,sensitivity,specificity,accuracy,precision,recall,f1,auc
,,,,,,,,,,,
1217_test,0.75299,0.77850,0.54805,0.72292,0.74200,0.81500,0.77850,0.80043,0.74200,0.77011,0.77850
1217_train,0.87602,0.90200,0.80004,0.87666,0.86200,0.94200,0.90200,0.93696,0.86200,0.89792,0.90200
,,,,,,,,,,,
259_test,0.75287,0.76650,0.52357,0.70715,0.74700,0.78600,0.76650,0.77732,0.74700,0.76186,0.76650
259_train,0.81873,0.83050,0.65415,0.77844,0.81300,0.84800,0.83050,0.84249,0.81300,0.82748,0.83050
,,,,,,,,,,,
1747_test,0.75277,0.76850,0.52765,0.70974,0.74600,0.79100,0.76850,0.78115,0.74600,0.76317,0.76850
1747_train,0.93562,0.94000,0.87758,0.91635,0.93300,0.94700,0.94000,0.94625,0.93300,0.93958,0.94000
,,,,,,,,,,,
851_test,0.75262,0.76800,0.52663,0.70913,0.74600,0.79000,0.76800,0.78033,0.74600,0.76278,0.76800
851_train,0.94062,0.94000,0.87758,0.91321,0.94100,0.93900,0.94000,0.93912,0.94100,0.94006,0.94000
,,,,,,,,,,,
895_test,0.75251,0.82800,0.64905,0.80122,0.72000,0.93600,0.82800,0.91837,0.72000,0.80717,0.82800
895_train,0.75251,0.82800,0.64905,0.80122,0.72000,0.93600,0.82800,0.91837,0.72000,0.80717,0.82800
,,,,,,,,,,,
7_test,0.75238,0.77650,0.54397,0.72037,0.74200,0.81100,0.77650,0.79699,0.74200,0.76851,0.77650
7_train,0.95704,0.95550,0.90920,0.93420,0.95800,0.95300,0.95550,0.95323,0.95800,0.95561,0.95550
,,,,,,,,,,,
39_test,0.75217,0.52250,0.02571,0.51156,0.85100,0.19400,0.52250,0.51358,0.85100,0.64057,0.52250
39_train,0.81505,0.61050,0.20526,0.56285,0.91400,0.30700,0.61050,0.56876,0.91400,0.70119,0.61050
,,,,,,,,,,,
1349_test,0.75206,0.62900,0.24301,0.57681,0.80500,0.45300,0.62900,0.59541,0.80500,0.68452,0.62900
1349_train,0.77483,0.65200,0.28994,0.59304,0.83000,0.47400,0.65200,0.61209,0.83000,0.70458,0.65200
,,,,,,,,,,,
297_test,0.75206,0.55000,0.08182,0.52658,0.83900,0.26100,0.55000,0.53169,0.83900,0.65089,0.55000
297_train,0.81992,0.62100,0.22669,0.56970,0.91700,0.32500,0.62100,0.57601,0.91700,0.70756,0.62100
,,,,,,,,,,,
349_test,0.75171,0.75800,0.50622,0.69678,0.74900,0.76700,0.75800,0.76273,0.74900,0.75580,0.75800
349_train,0.85692,0.85100,0.69598,0.79652,0.86000,0.84200,0.85100,0.84479,0.86000,0.85233,0.85100
,,,,,,,,,,,
967_test,0.75166,0.76250,0.51541,0.70236,0.74700,0.77800,0.76250,0.77090,0.74700,0.75876,0.76250
967_train,0.93455,0.94050,0.87860,0.91805,0.93100,0.95000,0.94050,0.94903,0.93100,0.93993,0.94050
,,,,,,,,,,,
1025_test,0.75116,0.77250,0.53581,0.71533,0.74200,0.80300,0.77250,0.79020,0.74200,0.76534,0.77250
1025_train,0.94190,0.95000,0.89798,0.93291,0.93700,0.96300,0.95000,0.96201,0.93700,0.94934,0.95000
,,,,,,,,,,,
1241_test,0.75106,0.77450,0.53989,0.71801,0.74100,0.80800,0.77450,0.79421,0.74100,0.76668,0.77450
1241_train,0.85989,0.89400,0.78372,0.87025,0.84200,0.94600,0.89400,0.93973,0.84200,0.88819,0.89400
,,,,,,,,,,,
671_test,0.75081,0.77600,0.54295,0.72009,0.74000,0.81200,0.77600,0.79741,0.74000,0.76763,0.77600
671_train,0.92958,0.93900,0.87554,0.91818,0.92400,0.95400,0.93900,0.95258,0.92400,0.93807,0.93900
,,,,,,,,,,,
1741_test,0.75046,0.77250,0.53581,0.71550,0.74100,0.80400,0.77250,0.79082,0.74100,0.76510,0.77250
1741_train,0.93007,0.94200,0.88166,0.92408,0.92300,0.96100,0.94200,0.95946,0.92300,0.94088,0.94200
,,,,,,,,,,,
1021_test,0.75041,0.78400,0.55927,0.73122,0.73600,0.83200,0.78400,0.81416,0.73600,0.77311,0.78400
1021_train,0.94296,0.94950,0.89696,0.93113,0.93900,0.96000,0.94950,0.95914,0.93900,0.94896,0.94950
,,,,,,,,,,,
209_test,0.75005,0.81550,0.62355,0.78019,0.72200,0.90900,0.81550,0.88807,0.72200,0.79647,0.81550
209_train,0.88362,0.92500,0.84697,0.91964,0.86100,0.98900,0.92500,0.98739,0.86100,0.91987,0.92500
,,,,,,,,,,,
1783_test,0.74995,0.74750,0.48480,0.68458,0.75100,0.74400,0.74750,0.74578,0.75100,0.74838,0.74750
1783_train,0.78283,0.77150,0.53377,0.70711,0.78800,0.75500,0.77150,0.76283,0.78800,0.77521,0.77150
,,,,,,,,,,,
1629_test,0.74985,0.77750,0.54601,0.72236,0.73800,0.81700,0.77750,0.80130,0.73800,0.76835,0.77750
1629_train,0.93763,0.94700,0.89186,0.92949,0.93200,0.96200,0.94700,0.96082,0.93200,0.94619,0.94700
,,,,,,,,,,,
601_test,0.74965,0.74650,0.48276,0.68347,0.75100,0.74200,0.74650,0.74430,0.75100,0.74764,0.74650
601_train,0.95219,0.95250,0.90308,0.93121,0.95200,0.95300,0.95250,0.95295,0.95200,0.95248,0.95250
,,,,,,,,,,,
785_test,0.74964,0.77450,0.53989,0.71836,0.73900,0.81000,0.77450,0.79548,0.73900,0.76620,0.77450
785_train,0.94383,0.94850,0.89492,0.92847,0.94100,0.95600,0.94850,0.95533,0.94100,0.94811,0.94850
,,,,,,,,,,,
913_test,0.74954,0.77650,0.54397,0.72108,0.73800,0.81500,0.77650,0.79957,0.73800,0.76755,0.77650
913_train,0.87556,0.89700,0.78984,0.86725,0.86400,0.93000,0.89700,0.92505,0.86400,0.89349,0.89700
,,,,,,,,,,,
501_test,0.74944,0.79250,0.57662,0.74381,0.73100,0.85400,0.79250,0.83352,0.73100,0.77890,0.79250
501_train,0.88914,0.92200,0.84085,0.90931,0.87100,0.97300,0.92200,0.96993,0.87100,0.91781,0.92200
,,,,,,,,,,,
1459_test,0.74939,0.77600,0.54295,0.72044,0.73800,0.81400,0.77600,0.79870,0.73800,0.76715,0.77600
1459_train,0.85918,0.89200,0.77964,0.86674,0.84200,0.94200,0.89200,0.93556,0.84200,0.88632,0.89200
,,,,,,,,,,,
289_test,0.74939,0.50500,-0.01000,0.50251,0.85400,0.15600,0.50500,0.50294,0.85400,0.63306,0.50500
289_train,0.74813,0.48850,-0.04366,0.49433,0.85900,0.11800,0.48850,0.49339,0.85900,0.62678,0.48850
,,,,,,,,,,,
1109_test,0.74918,0.78700,0.56539,0.73584,0.73300,0.84100,0.78700,0.82175,0.73300,0.77484,0.78700
1109_train,0.89300,0.92000,0.83677,0.90258,0.87800,0.96200,0.92000,0.95852,0.87800,0.91649,0.92000
,,,,,,,,,,,
1039_test,0.74909,0.76800,0.52663,0.70992,0.74100,0.79500,0.76800,0.78330,0.74100,0.76156,0.76800
1039_train,0.78270,0.79300,0.57764,0.73500,0.77800,0.80800,0.79300,0.80206,0.77800,0.78985,0.79300
,,,,,,,,,,,
1037_test,0.74900,0.74200,0.47358,0.67842,0.75200,0.73200,0.74200,0.73725,0.75200,0.74455,0.74200
1037_train,0.85904,0.84000,0.67354,0.77926,0.86900,0.81100,0.84000,0.82136,0.86900,0.84451,0.84000
,,,,,,,,,,,
1775_test,0.74874,0.48150,-0.05795,0.49094,0.86300,0.10000,0.48150,0.48951,0.86300,0.62468,0.48150
1775_train,0.75716,0.49050,-0.03958,0.49530,0.87300,0.10800,0.49050,0.49462,0.87300,0.63146,0.49050
,,,,,,,,,,,
1231_test,0.74861,0.67750,0.34197,0.61494,0.77900,0.57600,0.67750,0.64755,0.77900,0.70722,0.67750
1231_train,0.82790,0.75700,0.50418,0.68300,0.86300,0.65100,0.75700,0.71205,0.86300,0.78029,0.75700
,,,,,,,,,,,
1029_test,0.74782,0.77550,0.54193,0.72016,0.73600,0.81500,0.77550,0.79913,0.73600,0.76627,0.77550
1029_train,0.93203,0.94050,0.87860,0.91967,0.92700,0.95400,0.94050,0.95272,0.92700,0.93969,0.94050
,,,,,,,,,,,
611_test,0.74772,0.77050,0.53173,0.71351,0.73800,0.80300,0.77050,0.78930,0.73800,0.76279,0.77050
611_train,0.93625,0.93500,0.86737,0.90597,0.93700,0.93300,0.93500,0.93327,0.93700,0.93513,0.93500
,,,,,,,,,,,
1219_test,0.74749,0.78850,0.56846,0.73851,0.73000,0.84700,0.78850,0.82673,0.73000,0.77536,0.78850
1219_train,0.86175,0.90500,0.80616,0.89147,0.83900,0.97100,0.90500,0.96659,0.83900,0.89829,0.90500
,,,,,,,,,,,
1279_test,0.74713,0.76150,0.51336,0.70206,0.74100,0.78200,0.76150,0.77268,0.74100,0.75651,0.76150
1279_train,0.87316,0.88650,0.76841,0.84902,0.86600,0.90700,0.88650,0.90302,0.86600,0.88412,0.88650
,,,,,,,,,,,
203_test,0.74704,0.78000,0.55111,0.72653,0.73300,0.82700,0.78000,0.80905,0.73300,0.76915,0.78000
203_train,0.92283,0.93450,0.86635,0.91329,0.91600,0.95300,0.93450,0.95119,0.91600,0.93327,0.93450
,,,,,,,,,,,
859_test,0.74621,0.81250,0.61743,0.77666,0.71800,0.90700,0.81250,0.88533,0.71800,0.79293,0.81250
859_train,0.82248,0.87650,0.74801,0.85720,0.79600,0.95700,0.87650,0.94875,0.79600,0.86569,0.87650
,,,,,,,,,,,
1139_test,0.74619,0.74900,0.48786,0.68700,0.74500,0.75300,0.74900,0.75101,0.74500,0.74799,0.74900
1139_train,0.87201,0.87950,0.75413,0.83716,0.86800,0.89100,0.87950,0.88843,0.86800,0.87810,0.87950
,,,,,,,,,,,
411_test,0.74618,0.77950,0.55009,0.72607,0.73200,0.82700,0.77950,0.80884,0.73200,0.76850,0.77950
411_train,0.78055,0.81700,0.62661,0.77090,0.76400,0.87000,0.81700,0.85459,0.76400,0.80676,0.81700
,,,,,,,,,,,
847_test,0.74606,0.76500,0.52051,0.70673,0.73800,0.79200,0.76500,0.78013,0.73800,0.75848,0.76500
847_train,0.94876,0.95000,0.89798,0.92831,0.94800,0.95200,0.95000,0.95181,0.94800,0.94990,0.95000
,,,,,,,,,,,
1027_test,0.74564,0.78950,0.57050,0.74053,0.72700,0.85200,0.78950,0.83086,0.72700,0.77547,0.78950
1027_train,0.94290,0.95100,0.90002,0.93433,0.93800,0.96400,0.95100,0.96304,0.93800,0.95035,0.95100
,,,,,,,,,,,
523_test,0.74540,0.78400,0.55927,0.73262,0.72900,0.83900,0.78400,0.81910,0.72900,0.77143,0.78400
523_train,0.89006,0.91550,0.82759,0.89520,0.87600,0.95500,0.91550,0.95114,0.87600,0.91202,0.91550
,,,,,,,,,,,
1359_test,0.74512,0.79250,0.57662,0.74516,0.72500,0.86000,0.79250,0.83815,0.72500,0.77748,0.79250
1359_train,0.81584,0.87950,0.75413,0.86733,0.78500,0.97400,0.87950,0.96794,0.78500,0.86692,0.87950
,,,,,,,,,,,
1705_test,0.74505,0.78050,0.55213,0.72777,0.73000,0.83100,0.78050,0.81201,0.73000,0.76883,0.78050
1705_train,0.90844,0.93200,0.86125,0.91754,0.89500,0.96900,0.93200,0.96652,0.89500,0.92939,0.93200
,,,,,,,,,,,
197_test,0.74503,0.77100,0.53275,0.71481,0.73400,0.80800,0.77100,0.79266,0.73400,0.76220,0.77100
197_train,0.94622,0.95150,0.90104,0.93313,0.94300,0.96000,0.95150,0.95931,0.94300,0.95108,0.95150
,,,,,,,,,,,
1603_test,0.74503,0.77100,0.53275,0.71481,0.73400,0.80800,0.77100,0.79266,0.73400,0.76220,0.77100
1603_train,0.88697,0.89600,0.78780,0.85933,0.88200,0.91000,0.89600,0.90741,0.88200,0.89452,0.89600
,,,,,,,,,,,
661_test,0.74490,0.76350,0.51745,0.70507,0.73700,0.79000,0.76350,0.77825,0.73700,0.75706,0.76350
661_train,0.95081,0.95050,0.89900,0.92800,0.95100,0.95000,0.95050,0.95005,0.95100,0.95052,0.95050
,,,,,,,,,,,
1281_test,0.74490,0.78000,0.55111,0.72711,0.73000,0.83000,0.78000,0.81111,0.73000,0.76842,0.78000
1281_train,0.84529,0.88500,0.76535,0.86094,0.82500,0.94500,0.88500,0.93750,0.82500,0.87766,0.88500
,,,,,,,,,,,
59_test,0.74470,0.77700,0.54499,0.72300,0.73100,0.82300,0.77700,0.80507,0.73100,0.76625,0.77700
59_train,0.71751,0.76350,0.51745,0.71147,0.69900,0.82800,0.76350,0.80253,0.69900,0.74719,0.76350
,,,,,,,,,,,
527_test,0.74470,0.77700,0.54499,0.72300,0.73100,0.82300,0.77700,0.80507,0.73100,0.76625,0.77700
527_train,0.86797,0.89800,0.79188,0.87345,0.85200,0.94400,0.89800,0.93833,0.85200,0.89308,0.89800
,,,,,,,,,,,
1501_test,0.74404,0.76300,0.51643,0.70462,0.73600,0.79000,0.76300,0.77801,0.73600,0.75642,0.76300
1501_train,0.93938,0.94000,0.87758,0.91399,0.93900,0.94100,0.94000,0.94088,0.93900,0.93994,0.94000
,,,,,,,,,,,
1507_test,0.74387,0.75300,0.49602,0.69222,0.74000,0.76600,0.75300,0.75975,0.74000,0.74975,0.75300
1507_train,0.93894,0.94050,0.87860,0.91527,0.93800,0.94300,0.94050,0.94271,0.93800,0.94035,0.94050
,,,,,,,,,,,
907_test,0.74373,0.76200,0.51438,0.70341,0.73600,0.78800,0.76200,0.77637,0.73600,0.75565,0.76200
907_train,0.93145,0.94400,0.88574,0.92735,0.92400,0.96400,0.94400,0.96250,0.92400,0.94286,0.94400
,,,,,,,,,,,
1123_test,0.74371,0.76900,0.52867,0.71248,0.73300,0.80500,0.76900,0.78987,0.73300,0.76037,0.76900
1123_train,0.91847,0.93650,0.87043,0.92030,0.90800,0.96500,0.93650,0.96288,0.90800,0.93464,0.93650
,,,,,,,,,,,
1427_test,0.74360,0.77100,0.53275,0.71515,0.73200,0.81000,0.77100,0.79393,0.73200,0.76171,0.77100
1427_train,0.83488,0.88250,0.76025,0.86197,0.81100,0.95400,0.88250,0.94632,0.81100,0.87345,0.88250
,,,,,,,,,,,
1723_test,0.74360,0.77100,0.53275,0.71515,0.73200,0.81000,0.77100,0.79393,0.73200,0.76171,0.77100
1723_train,0.93605,0.94450,0.88676,0.92531,0.93100,0.95800,0.94450,0.95683,0.93100,0.94374,0.94450
,,,,,,,,,,,
1681_test,0.74352,0.76600,0.52255,0.70859,0.73400,0.79800,0.76600,0.78419,0.73400,0.75826,0.76600
1681_train,0.92761,0.94050,0.87860,0.92259,0.92000,0.96100,0.94050,0.95933,0.92000,0.93925,0.94050
,,,,,,,,,,,
1137_test,0.74298,0.78550,0.56233,0.73548,0.72500,0.84600,0.78550,0.82480,0.72500,0.77169,0.78550
1137_train,0.89024,0.91600,0.82861,0.89610,0.87600,0.95600,0.91600,0.95217,0.87600,0.91250,0.91600
,,,,,,,,,,,
1419_test,0.74293,0.77350,0.53785,0.71868,0.73000,0.81700,0.77350,0.79956,0.73000,0.76320,0.77350
1419_train,0.84971,0.88800,0.77148,0.86430,0.83000,0.94600,0.88800,0.93891,0.83000,0.88110,0.88800
,,,,,,,,,,,
1689_test,0.74231,0.76200,0.51438,0.70372,0.73400,0.79000,0.76200,0.77754,0.73400,0.75514,0.76200
1689_train,0.93794,0.94450,0.88676,0.92407,0.93400,0.95500,0.94450,0.95403,0.93400,0.94391,0.94450
,,,,,,,,,,,
275_test,0.74227,0.45400,-0.11406,0.47816,0.86400,0.04400,0.45400,0.47473,0.86400,0.61277,0.45400
275_train,0.75402,0.46000,-0.10182,0.48087,0.88100,0.03900,0.46000,0.47828,0.88100,0.61999,0.46000
,,,,,,,,,,,
1749_test,0.74197,0.75850,0.50724,0.69937,0.73500,0.78200,0.75850,0.77125,0.73500,0.75269,0.75850
1749_train,0.93543,0.94450,0.88676,0.92573,0.93000,0.95900,0.94450,0.95778,0.93000,0.94368,0.94450
,,,,,,,,,,,
789_test,0.74164,0.76450,0.51949,0.70707,0.73200,0.79700,0.76450,0.78289,0.73200,0.75659,0.76450
789_train,0.94570,0.94850,0.89492,0.92723,0.94400,0.95300,0.94850,0.95257,0.94400,0.94827,0.94850
,,,,,,,,,,,
825_test,0.74153,0.76650,0.52357,0.70970,0.73100,0.80200,0.76650,0.78687,0.73100,0.75791,0.76650
825_train,0.94995,0.95150,0.90104,0.93063,0.94900,0.95400,0.95150,0.95377,0.94900,0.95138,0.95150
,,,,,,,,,,,
405_test,0.74113,0.80550,0.60314,0.76699,0.71400,0.89700,0.80550,0.87393,0.71400,0.78591,0.80550
405_train,0.87885,0.92100,0.83881,0.91423,0.85600,0.98600,0.92100,0.98391,0.85600,0.91551,0.92100
,,,,,,,,,,,
663_test,0.74104,0.76250,0.51541,0.70463,0.73200,0.79300,0.76250,0.77955,0.73200,0.75503,0.76250
663_train,0.92462,0.93250,0.86227,0.90810,0.92000,0.94500,0.93250,0.94359,0.92000,0.93165,0.93250
,,,,,,,,,,,
1785_test,0.74097,0.81450,0.62151,0.78229,0.71000,0.91900,0.81450,0.89760,0.71000,0.79285,0.81450
1785_train,0.77100,0.84950,0.69292,0.83277,0.73600,0.96300,0.84950,0.95213,0.73600,0.83023,0.84950
,,,,,,,,,,,
1477_test,0.74070,0.79700,0.58580,0.75351,0.71700,0.87700,0.79700,0.85357,0.71700,0.77935,0.79700
1477_train,0.80275,0.87200,0.73883,0.85985,0.77000,0.97400,0.87200,0.96734,0.77000,0.85746,0.87200
,,,,,,,,,,,
181_test,0.74055,0.77750,0.54601,0.72479,0.72500,0.83000,0.77750,0.81006,0.72500,0.76517,0.77750
181_train,0.94063,0.94500,0.88778,0.92334,0.93800,0.95200,0.94500,0.95132,0.93800,0.94461,0.94500
,,,,,,,,,,,
1429_test,0.74052,0.73700,0.46337,0.67411,0.74200,0.73200,0.73700,0.73465,0.74200,0.73831,0.73700
1429_train,0.79096,0.80600,0.60416,0.75095,0.78400,0.82800,0.80600,0.82008,0.78400,0.80164,0.80600
,,,,,,,,,,,
563_test,0.73976,0.70350,0.39502,0.63930,0.75500,0.65200,0.70350,0.68450,0.75500,0.71802,0.70350
563_train,0.91227,0.86750,0.72965,0.80212,0.93800,0.79700,0.86750,0.82209,0.93800,0.87623,0.86750
,,,,,,,,,,,
3_test,0.73946,0.77150,0.53377,0.71684,0.72600,0.81700,0.77150,0.79868,0.72600,0.76061,0.77150
3_train,0.92972,0.93600,0.86941,0.91198,0.92600,0.94600,0.93600,0.94490,0.92600,0.93535,0.93600
,,,,,,,,,,,
233_test,0.73904,0.77250,0.53581,0.71830,0.72500,0.82000,0.77250,0.80110,0.72500,0.76115,0.77250
233_train,0.91719,0.93650,0.87043,0.92116,0.90600,0.96700,0.93650,0.96486,0.90600,0.93450,0.93650
,,,,,,,,,,,
929_test,0.73816,0.80300,0.59804,0.76401,0.71100,0.89500,0.80300,0.87132,0.71100,0.78304,0.80300
929_train,0.73658,0.80500,0.60212,0.76792,0.70800,0.90200,0.80500,0.87841,0.70800,0.78405,0.80500
,,,,,,,,,,,
393_test,0.73765,0.80850,0.60926,0.77336,0.70800,0.90900,0.80850,0.88611,0.70800,0.78710,0.80850
393_train,0.72806,0.82800,0.64905,0.81384,0.68700,0.96900,0.82800,0.95682,0.68700,0.79977,0.82800
,,,,,,,,,,,
707_test,0.73755,0.77950,0.55009,0.72842,0.72000,0.83900,0.77950,0.81725,0.72000,0.76555,0.77950
707_train,0.88037,0.91050,0.81738,0.89104,0.86400,0.95700,0.91050,0.95259,0.86400,0.90614,0.91050
,,,,,,,,,,,
245_test,0.73721,0.76400,0.51847,0.70743,0.72600,0.80200,0.76400,0.78571,0.72600,0.75468,0.76400
245_train,0.94727,0.95100,0.90002,0.93137,0.94500,0.95700,0.95100,0.95648,0.94500,0.95070,0.95100
,,,,,,,,,,,
437_test,0.73706,0.79700,0.58580,0.75478,0.71200,0.88200,0.79700,0.85783,0.71200,0.77814,0.79700
437_train,0.87256,0.91650,0.82963,0.90880,0.84900,0.98400,0.91650,0.98150,0.84900,0.91046,0.91650
,,,,,,,,,,,
261_test,0.73691,0.70800,0.40420,0.64399,0.74900,0.66700,0.70800,0.69224,0.74900,0.71950,0.70800
261_train,0.85616,0.82000,0.63273,0.75225,0.87500,0.76500,0.82000,0.78829,0.87500,0.82938,0.82000
,,,,,,,,,,,
375_test,0.73690,0.75100,0.49194,0.69113,0.73100,0.77100,0.75100,0.76146,0.73100,0.74592,0.75100
375_train,0.87868,0.89100,0.77760,0.85442,0.87200,0.91000,0.89100,0.90644,0.87200,0.88889,0.89100
,,,,,,,,,,,
605_test,0.73683,0.74600,0.48174,0.68513,0.73300,0.75900,0.74600,0.75257,0.73300,0.74265,0.74600
605_train,0.95590,0.95250,0.90308,0.92878,0.95800,0.94700,0.95250,0.94758,0.95800,0.95276,0.95250
,,,,,,,,,,,
899_test,0.73650,0.82150,0.63579,0.79693,0.70100,0.94200,0.82150,0.92358,0.70100,0.79704,0.82150
899_train,0.71971,0.81300,0.61845,0.78925,0.68200,0.94400,0.81300,0.92412,0.68200,0.78481,0.81300
,,,,,,,,,,,
1485_test,0.73644,0.78300,0.55723,0.73377,0.71700,0.84900,0.78300,0.82604,0.71700,0.76767,0.78300
1485_train,0.85521,0.89600,0.78780,0.87701,0.83400,0.95800,0.89600,0.95205,0.83400,0.88913,0.89600
,,,,,,,,,,,
229_test,0.73630,0.79450,0.58070,0.75112,0.71200,0.87700,0.79450,0.85269,0.71200,0.77602,0.79450
229_train,0.89537,0.92650,0.85003,0.91469,0.87800,0.97500,0.92650,0.97231,0.87800,0.92275,0.92650
,,,,,,,,,,,
441_test,0.73624,0.80150,0.59498,0.76229,0.70900,0.89400,0.80150,0.86994,0.70900,0.78127,0.80150
441_train,0.85756,0.90650,0.80922,0.89742,0.83200,0.98100,0.90650,0.97767,0.83200,0.89897,0.90650
,,,,,,,,,,,
555_test,0.73618,0.75100,0.49194,0.69126,0.73000,0.77200,0.75100,0.76200,0.73000,0.74566,0.75100
555_train,0.87765,0.87700,0.74903,0.83035,0.87800,0.87600,0.87700,0.87625,0.87800,0.87712,0.87700
,,,,,,,,,,,
1107_test,0.73613,0.77000,0.53071,0.71564,0.72200,0.81800,0.77000,0.79867,0.72200,0.75840,0.77000
1107_train,0.82806,0.86050,0.71536,0.82417,0.81200,0.90900,0.86050,0.89922,0.81200,0.85339,0.86050
,,,,,,,,,,,
1733_test,0.73591,0.74050,0.47052,0.67885,0.73400,0.74700,0.74050,0.74367,0.73400,0.73880,0.74050
1733_train,0.93712,0.93900,0.87554,0.91338,0.93600,0.94200,0.93900,0.94165,0.93600,0.93882,0.93900
,,,,,,,,,,,
103_test,0.73567,0.72050,0.42971,0.65687,0.74200,0.69900,0.72050,0.71141,0.74200,0.72638,0.72050
103_train,0.87730,0.87600,0.74699,0.82881,0.87800,0.87400,0.87600,0.87450,0.87800,0.87625,0.87600
,,,,,,,,,,,
1339_test,0.73484,0.77050,0.53173,0.71664,0.72000,0.82100,0.77050,0.80089,0.72000,0.75829,0.77050
1339_train,0.84904,0.88800,0.77148,0.86468,0.82900,0.94700,0.88800,0.93991,0.82900,0.88098,0.88800
,,,,,,,,,,,
791_test,0.73404,0.76300,0.51643,0.70685,0.72200,0.80400,0.76300,0.78649,0.72200,0.75287,0.76300
791_train,0.92771,0.93400,0.86533,0.90920,0.92400,0.94400,0.93400,0.94286,0.92400,0.93333,0.93400
,,,,,,,,,,,
459_test,0.73386,0.79850,0.58886,0.75831,0.70700,0.89000,0.79850,0.86536,0.70700,0.77821,0.79850
459_train,0.85753,0.90450,0.80514,0.89317,0.83300,0.97600,0.90450,0.97200,0.83300,0.89715,0.90450
,,,,,,,,,,,
781_test,0.73371,0.75950,0.50928,0.70239,0.72300,0.79600,0.75950,0.77994,0.72300,0.75039,0.75950
781_train,0.94568,0.94350,0.88472,0.91707,0.94700,0.94000,0.94350,0.94042,0.94700,0.94370,0.94350
,,,,,,,,,,,
729_test,0.73252,0.75550,0.50112,0.69757,0.72300,0.78800,0.75550,0.77326,0.72300,0.74729,0.75550
729_train,0.95900,0.95900,0.91634,0.94018,0.95900,0.95900,0.95900,0.95900,0.95900,0.95900,0.95900
,,,,,,,,,,,
783_test,0.73223,0.76900,0.52867,0.71526,0.71700,0.82100,0.76900,0.80022,0.71700,0.75633,0.76900
783_train,0.91935,0.93200,0.86125,0.91040,0.91200,0.95200,0.93200,0.95000,0.91200,0.93061,0.93200
,,,,,,,,,,,
443_test,0.73203,0.77800,0.54703,0.72783,0.71300,0.84300,0.77800,0.81954,0.71300,0.76257,0.77800
443_train,0.84457,0.87900,0.75311,0.84981,0.82700,0.93100,0.87900,0.92299,0.82700,0.87236,0.87900
,,,,,,,,,,,
961_test,0.73193,0.75350,0.49704,0.69519,0.72300,0.78400,0.75350,0.76997,0.72300,0.74575,0.75350
961_train,0.94102,0.95100,0.90002,0.93563,0.93500,0.96700,0.95100,0.96591,0.93500,0.95020,0.95100
,,,,,,,,,,,
725_test,0.73171,0.76000,0.51030,0.70348,0.72000,0.80000,0.76000,0.78261,0.72000,0.75000,0.76000
725_train,0.95738,0.95800,0.91430,0.93918,0.95700,0.95900,0.95800,0.95892,0.95700,0.95796,0.95800
,,,,,,,,,,,
69_test,0.73129,0.76100,0.51234,0.70487,0.71900,0.80300,0.76100,0.78493,0.71900,0.75052,0.76100
69_train,0.94383,0.94850,0.89492,0.92847,0.94100,0.95600,0.94850,0.95533,0.94100,0.94811,0.94850
,,,,,,,,,,,
195_test,0.73083,0.77400,0.53887,0.72251,0.71300,0.83500,0.77400,0.81207,0.71300,0.75932,0.77400
195_train,0.91919,0.93500,0.86737,0.91668,0.91000,0.96000,0.93500,0.95789,0.91000,0.93333,0.93500
,,,,,,,,,,,
821_test,0.73067,0.75650,0.50316,0.69922,0.72000,0.79300,0.75650,0.77670,0.72000,0.74728,0.75650
821_train,0.94890,0.95200,0.90206,0.93237,0.94700,0.95700,0.95200,0.95657,0.94700,0.95176,0.95200
,,,,,,,,,,,
125_test,0.72981,0.77300,0.53683,0.72138,0.71200,0.83400,0.77300,0.81093,0.71200,0.75825,0.77300
125_train,0.95324,0.95850,0.91532,0.94311,0.95000,0.96700,0.95850,0.96643,0.95000,0.95814,0.95850
,,,,,,,,,,,
1559_test,0.72980,0.82150,0.63579,0.80024,0.69200,0.95100,0.82150,0.93387,0.69200,0.79495,0.82150
1559_train,0.75634,0.83550,0.66435,0.81336,0.72200,0.94900,0.83550,0.93402,0.72200,0.81444,0.83550
,,,,,,,,,,,
185_test,0.72970,0.77750,0.54601,0.72777,0.71000,0.84500,0.77750,0.82081,0.71000,0.76139,0.77750
185_train,0.94196,0.94850,0.89492,0.92972,0.93800,0.95900,0.94850,0.95812,0.93800,0.94795,0.94850
,,,,,,,,,,,
1729_test,0.72850,0.77350,0.53785,0.72243,0.71000,0.83700,0.77350,0.81329,0.71000,0.75814,0.77350
1729_train,0.90086,0.92900,0.85513,0.91630,0.88500,0.97300,0.92900,0.97039,0.88500,0.92573,0.92900
,,,,,,,,,,,
1099_test,0.72835,0.77300,0.53683,0.72177,0.71000,0.83600,0.77300,0.81236,0.71000,0.75774,0.77300
1099_train,0.92967,0.94600,0.88982,0.93283,0.92000,0.97200,0.94600,0.97046,0.92000,0.94456,0.94600
,,,,,,,,,,,
127_test,0.72825,0.76050,0.51132,0.70490,0.71500,0.80600,0.76050,0.78658,0.71500,0.74908,0.76050
127_train,0.95934,0.96150,0.92144,0.94523,0.95800,0.96500,0.96150,0.96475,0.95800,0.96136,0.96150
,,,,,,,,,,,
1667_test,0.72628,0.74650,0.48276,0.68769,0.71800,0.77500,0.74650,0.76140,0.71800,0.73906,0.74650
