model,f2,gmean,bss,pr_auc,sensitivity,specificity,ppv,accuracy,precision,recall,f1,auc
model_243,0.75896,0.77950,0.55009,0.72277,0.75000,0.80900,0.9748824807663856,0.77950,0.79702,0.75000,0.77280,0.77950
model_1117,0.75884,0.78600,0.56335,0.73172,0.74700,0.82500,0.8147896818625622,0.78600,0.81020,0.74700,0.77732,0.78600
model_901,0.75880,0.77900,0.54907,0.72213,0.75000,0.80800,0.9814661470524993,0.77900,0.79618,0.75000,0.77240,0.77900
model_215,0.75877,0.77200,0.53479,0.71291,0.75300,0.79100,nan,0.77200,0.78274,0.75300,0.76758,0.77200
model_1087,0.75862,0.78300,0.55723,0.72762,0.74800,0.81800,0.9681207240732992,0.78300,0.80430,0.74800,0.77513,0.78300
model_1687,0.75861,0.77150,0.53377,0.71229,0.75300,0.79000,0.9709697198585646,0.77150,0.78193,0.75300,0.76719,0.77150
model_1493,0.75855,0.76900,0.52867,0.70910,0.75400,0.78400,nan,0.76900,0.77732,0.75400,0.76548,0.76900
model_513,0.75854,0.80800,0.60824,0.76456,0.73700,0.87900,nan,0.80800,0.85897,0.73700,0.79333,0.80800
model_839,0.75854,0.75750,0.50520,0.69486,0.75900,0.75600,nan,0.75750,0.75673,0.75900,0.75786,0.75750
model_727,0.75847,0.78250,0.55621,0.72697,0.74800,0.81700,0.9741492916096568,0.78250,0.80344,0.74800,0.77473,0.78250
model_189,0.75829,0.79800,0.58784,0.74923,0.74100,0.85500,0.9695425225236226,0.79800,0.83634,0.74100,0.78579,0.79800
model_591,0.75826,0.72900,0.44705,0.66288,0.77100,0.68700,nan,0.72900,0.71125,0.77100,0.73992,0.72900
model_15,0.75797,0.51200,0.00428,0.50608,0.86500,0.15900,0.836221283906466,0.51200,0.50703,0.86500,0.63932,0.51200
model_1743,0.75761,0.77050,0.53173,0.71123,0.75200,0.78900,0.9728942041779742,0.77050,0.78089,0.75200,0.76617,0.77050
model_1621,0.75758,0.78650,0.56437,0.73276,0.74500,0.82800,0.9743156529168793,0.78650,0.81243,0.74500,0.77726,0.78650
model_793,0.75736,0.78350,0.55825,0.72864,0.74600,0.82100,0.8093187544080946,0.78350,0.80649,0.74600,0.77506,0.78350
model_123,0.75709,0.77800,0.54703,0.72122,0.74800,0.80800,0.9762176125304504,0.77800,0.79574,0.74800,0.77113,0.77800
model_1127,0.75675,0.78150,0.55417,0.72605,0.74600,0.81700,0.8110567574598351,0.78150,0.80301,0.74600,0.77346,0.78150
model_1141,0.75671,0.78600,0.56335,0.73230,0.74400,0.82800,0.9774289702694949,0.78600,0.81223,0.74400,0.77662,0.78600
model_803,0.75635,0.77100,0.53275,0.71216,0.75000,0.79200,0.8131502335891128,0.77100,0.78288,0.75000,0.76609,0.77100
model_1701,0.75626,0.77300,0.53683,0.71479,0.74900,0.79700,0.818828587438546,0.77300,0.78676,0.74900,0.76742,0.77300
model_1143,0.75626,0.77300,0.53683,0.71479,0.74900,0.79700,0.9779781929372875,0.77300,0.78676,0.74900,0.76742,0.77300
model_321,0.75614,0.76800,0.52663,0.70835,0.75100,0.78500,0.8491521937847137,0.76800,0.77743,0.75100,0.76399,0.76800
model_1685,0.75607,0.77700,0.54499,0.72013,0.74700,0.80700,0.9685025088801356,0.77700,0.79468,0.74700,0.77010,0.77700
model_1121,0.75594,0.78350,0.55825,0.72902,0.74400,0.82300,0.812189107432085,0.78350,0.80782,0.74400,0.77460,0.78350
model_1301,0.75593,0.76500,0.52051,0.70460,0.75200,0.77800,0.8671833410074836,0.76500,0.77207,0.75200,0.76190,0.76500
model_1403,0.75590,0.79950,0.59090,0.75226,0.73700,0.86200,0.8601761707553157,0.79950,0.84229,0.73700,0.78613,0.79950
model_797,0.75550,0.77050,0.53173,0.71171,0.74900,0.79200,0.8104996113550096,0.77050,0.78265,0.74900,0.76546,0.77050
model_1335,0.75534,0.80000,0.59192,0.75321,0.73600,0.86400,0.8574593308809642,0.80000,0.84404,0.73600,0.78632,0.80000
model_143,0.75510,0.77150,0.53377,0.71310,0.74800,0.79500,0.870437720642295,0.77150,0.78489,0.74800,0.76600,0.77150
model_65,0.75506,0.77600,0.54295,0.71904,0.74600,0.80600,0.9746119470830528,0.77600,0.79362,0.74600,0.76907,0.77600
model_607,0.75495,0.77100,0.53275,0.71248,0.74800,0.79400,0.9679774795517777,0.77100,0.78407,0.74800,0.76561,0.77100
model_969,0.75491,0.77550,0.54193,0.71841,0.74600,0.80500,0.9701781800523928,0.77550,0.79277,0.74600,0.76868,0.77550
model_67,0.75476,0.77500,0.54091,0.71778,0.74600,0.80400,0.9742690774236576,0.77500,0.79193,0.74600,0.76828,0.77500
model_63,0.75451,0.77650,0.54397,0.71984,0.74500,0.80800,0.9741065716561006,0.77650,0.79509,0.74500,0.76923,0.77650
model_963,0.75420,0.77550,0.54193,0.71858,0.74500,0.80600,0.9737755752939387,0.77550,0.79340,0.74500,0.76844,0.77550
model_1,0.75401,0.77950,0.55009,0.72402,0.74300,0.81600,0.9788432537818967,0.77950,0.80151,0.74300,0.77115,0.77950
model_667,0.75374,0.77400,0.53887,0.71670,0.74500,0.80300,0.9694608328863978,0.77400,0.79087,0.74500,0.76725,0.77400
model_823,0.75374,0.77400,0.53887,0.71670,0.74500,0.80300,0.810211949727752,0.77400,0.79087,0.74500,0.76725,0.77400
model_589,0.75368,0.69500,0.37768,0.63006,0.77900,0.61100,nan,0.69500,0.66695,0.77900,0.71863,0.69500
model_1409,0.75356,0.75950,0.50928,0.69825,0.75100,0.76800,nan,0.75950,0.76399,0.75100,0.75744,0.75950
model_1725,0.75342,0.76600,0.52255,0.70640,0.74800,0.78400,0.8111015856266022,0.76600,0.77593,0.74800,0.76171,0.76600
model_1745,0.75337,0.76350,0.51745,0.70326,0.74900,0.77800,0.9639931886322548,0.76350,0.77137,0.74900,0.76002,0.76350
model_23,0.75336,0.52700,0.03489,0.51394,0.85100,0.20300,0.8417076079090636,0.52700,0.51638,0.85100,0.64275,0.52700
model_1627,0.75313,0.77200,0.53479,0.71421,0.74500,0.79900,0.9725763241103165,0.77200,0.78753,0.74500,0.76567,0.77200
model_801,0.75308,0.76950,0.52969,0.71096,0.74600,0.79300,0.8090998300334864,0.76950,0.78279,0.74600,0.76395,0.76950
model_1217,0.75299,0.77850,0.54805,0.72292,0.74200,0.81500,0.8412751585853343,0.77850,0.80043,0.74200,0.77011,0.77850
model_259,0.75287,0.76650,0.52357,0.70715,0.74700,0.78600,0.8592541315053639,0.76650,0.77732,0.74700,0.76186,0.76650
model_1747,0.75277,0.76850,0.52765,0.70974,0.74600,0.79100,0.9696514071406,0.76850,0.78115,0.74600,0.76317,0.76850
model_851,0.75262,0.76800,0.52663,0.70913,0.74600,0.79000,0.9714205752582525,0.76800,0.78033,0.74600,0.76278,0.76800
model_895,0.75251,0.82800,0.64905,0.80122,0.72000,0.93600,0.8068764507770538,0.82800,0.91837,0.72000,0.80717,0.82800
model_7,0.75238,0.77650,0.54397,0.72037,0.74200,0.81100,0.9768724331066976,0.77650,0.79699,0.74200,0.76851,0.77650
model_39,0.75217,0.52250,0.02571,0.51156,0.85100,0.19400,0.8244550057819912,0.52250,0.51358,0.85100,0.64057,0.52250
model_1349,0.75206,0.62900,0.24301,0.57681,0.80500,0.45300,nan,0.62900,0.59541,0.80500,0.68452,0.62900
model_297,0.75206,0.55000,0.08182,0.52658,0.83900,0.26100,0.8121496319770813,0.55000,0.53169,0.83900,0.65089,0.55000
model_349,0.75171,0.75800,0.50622,0.69678,0.74900,0.76700,nan,0.75800,0.76273,0.74900,0.75580,0.75800
model_967,0.75166,0.76250,0.51541,0.70236,0.74700,0.77800,0.9724480638828881,0.76250,0.77090,0.74700,0.75876,0.76250
model_1025,0.75116,0.77250,0.53581,0.71533,0.74200,0.80300,0.9739232536924497,0.77250,0.79020,0.74200,0.76534,0.77250
model_1241,0.75106,0.77450,0.53989,0.71801,0.74100,0.80800,0.8477853260313472,0.77450,0.79421,0.74100,0.76668,0.77450
model_671,0.75081,0.77600,0.54295,0.72009,0.74000,0.81200,0.9711635287713822,0.77600,0.79741,0.74000,0.76763,0.77600
model_1741,0.75046,0.77250,0.53581,0.71550,0.74100,0.80400,0.969802650862371,0.77250,0.79082,0.74100,0.76510,0.77250
model_1021,0.75041,0.78400,0.55927,0.73122,0.73600,0.83200,0.9789709682513319,0.78400,0.81416,0.73600,0.77311,0.78400
model_209,0.75005,0.81550,0.62355,0.78019,0.72200,0.90900,nan,0.81550,0.88807,0.72200,0.79647,0.81550
model_1783,0.74995,0.74750,0.48480,0.68458,0.75100,0.74400,0.8311514614843855,0.74750,0.74578,0.75100,0.74838,0.74750
model_1629,0.74985,0.77750,0.54601,0.72236,0.73800,0.81700,0.9737794502793116,0.77750,0.80130,0.73800,0.76835,0.77750
model_601,0.74965,0.74650,0.48276,0.68347,0.75100,0.74200,0.9663792612588951,0.74650,0.74430,0.75100,0.74764,0.74650
model_785,0.74964,0.77450,0.53989,0.71836,0.73900,0.81000,0.9734411956753667,0.77450,0.79548,0.73900,0.76620,0.77450
model_913,0.74954,0.77650,0.54397,0.72108,0.73800,0.81500,0.894207775592804,0.77650,0.79957,0.73800,0.76755,0.77650
model_501,0.74944,0.79250,0.57662,0.74381,0.73100,0.85400,0.8367650158626517,0.79250,0.83352,0.73100,0.77890,0.79250
model_1459,0.74939,0.77600,0.54295,0.72044,0.73800,0.81400,0.8569902275289808,0.77600,0.79870,0.73800,0.76715,0.77600
model_289,0.74939,0.50500,-0.01000,0.50251,0.85400,0.15600,0.823434524676379,0.50500,0.50294,0.85400,0.63306,0.50500
model_1109,0.74918,0.78700,0.56539,0.73584,0.73300,0.84100,nan,0.78700,0.82175,0.73300,0.77484,0.78700
model_1039,0.74909,0.76800,0.52663,0.70992,0.74100,0.79500,0.8682192867000897,0.76800,0.78330,0.74100,0.76156,0.76800
model_1037,0.74900,0.74200,0.47358,0.67842,0.75200,0.73200,0.8441621325385402,0.74200,0.73725,0.75200,0.74455,0.74200
model_1775,0.74874,0.48150,-0.05795,0.49094,0.86300,0.10000,nan,0.48150,0.48951,0.86300,0.62468,0.48150
model_1231,0.74861,0.67750,0.34197,0.61494,0.77900,0.57600,nan,0.67750,0.64755,0.77900,0.70722,0.67750
model_1029,0.74782,0.77550,0.54193,0.72016,0.73600,0.81500,0.9754953029135051,0.77550,0.79913,0.73600,0.76627,0.77550
model_611,0.74772,0.77050,0.53173,0.71351,0.73800,0.80300,0.9707427006477874,0.77050,0.78930,0.73800,0.76279,0.77050
model_1219,0.74749,0.78850,0.56846,0.73851,0.73000,0.84700,0.8800521163361326,0.78850,0.82673,0.73000,0.77536,0.78850
model_1279,0.74713,0.76150,0.51336,0.70206,0.74100,0.78200,0.8376912148135482,0.76150,0.77268,0.74100,0.75651,0.76150
model_203,0.74704,0.78000,0.55111,0.72653,0.73300,0.82700,0.8119017270704111,0.78000,0.80905,0.73300,0.76915,0.78000
model_859,0.74621,0.81250,0.61743,0.77666,0.71800,0.90700,0.8801619156940059,0.81250,0.88533,0.71800,0.79293,0.81250
model_1139,0.74619,0.74900,0.48786,0.68700,0.74500,0.75300,nan,0.74900,0.75101,0.74500,0.74799,0.74900
model_411,0.74618,0.77950,0.55009,0.72607,0.73200,0.82700,nan,0.77950,0.80884,0.73200,0.76850,0.77950
model_847,0.74606,0.76500,0.52051,0.70673,0.73800,0.79200,0.9660715614743245,0.76500,0.78013,0.73800,0.75848,0.76500
model_1027,0.74564,0.78950,0.57050,0.74053,0.72700,0.85200,0.9772983198823172,0.78950,0.83086,0.72700,0.77547,0.78950
model_523,0.74540,0.78400,0.55927,0.73262,0.72900,0.83900,0.8386818099589575,0.78400,0.81910,0.72900,0.77143,0.78400
model_1359,0.74512,0.79250,0.57662,0.74516,0.72500,0.86000,0.8618243938427793,0.79250,0.83815,0.72500,0.77748,0.79250
model_1705,0.74505,0.78050,0.55213,0.72777,0.73000,0.83100,nan,0.78050,0.81201,0.73000,0.76883,0.78050
model_197,0.74503,0.77100,0.53275,0.71481,0.73400,0.80800,0.8174328974975172,0.77100,0.79266,0.73400,0.76220,0.77100
model_1603,0.74503,0.77100,0.53275,0.71481,0.73400,0.80800,0.833570008395148,0.77100,0.79266,0.73400,0.76220,0.77100
model_661,0.74490,0.76350,0.51745,0.70507,0.73700,0.79000,0.9743984254413586,0.76350,0.77825,0.73700,0.75706,0.76350
model_1281,0.74490,0.78000,0.55111,0.72711,0.73000,0.83000,0.8683873755214488,0.78000,0.81111,0.73000,0.76842,0.78000
model_59,0.74470,0.77700,0.54499,0.72300,0.73100,0.82300,0.8158767104148865,0.77700,0.80507,0.73100,0.76625,0.77700
model_527,0.74470,0.77700,0.54499,0.72300,0.73100,0.82300,0.821476089711092,0.77700,0.80507,0.73100,0.76625,0.77700
model_1501,0.74404,0.76300,0.51643,0.70462,0.73600,0.79000,0.9727832512917861,0.76300,0.77801,0.73600,0.75642,0.76300
model_1507,0.74387,0.75300,0.49602,0.69222,0.74000,0.76600,0.9675537998905491,0.75300,0.75975,0.74000,0.74975,0.75300
model_907,0.74373,0.76200,0.51438,0.70341,0.73600,0.78800,0.9787980048161633,0.76200,0.77637,0.73600,0.75565,0.76200
model_1123,0.74371,0.76900,0.52867,0.71248,0.73300,0.80500,0.8100754618644714,0.76900,0.78987,0.73300,0.76037,0.76900
model_1427,0.74360,0.77100,0.53275,0.71515,0.73200,0.81000,0.841211733188522,0.77100,0.79393,0.73200,0.76171,0.77100
model_1723,0.74360,0.77100,0.53275,0.71515,0.73200,0.81000,0.8114415528252721,0.77100,0.79393,0.73200,0.76171,0.77100
model_1681,0.74352,0.76600,0.52255,0.70859,0.73400,0.79800,0.9685183269720451,0.76600,0.78419,0.73400,0.75826,0.76600
model_1137,0.74298,0.78550,0.56233,0.73548,0.72500,0.84600,nan,0.78550,0.82480,0.72500,0.77169,0.78550
model_1419,0.74293,0.77350,0.53785,0.71868,0.73000,0.81700,0.8526817743233809,0.77350,0.79956,0.73000,0.76320,0.77350
model_1689,0.74231,0.76200,0.51438,0.70372,0.73400,0.79000,0.967195878964182,0.76200,0.77754,0.73400,0.75514,0.76200
model_275,0.74227,0.45400,-0.11406,0.47816,0.86400,0.04400,nan,0.45400,0.47473,0.86400,0.61277,0.45400
model_1749,0.74197,0.75850,0.50724,0.69937,0.73500,0.78200,0.9671223758164784,0.75850,0.77125,0.73500,0.75269,0.75850
model_789,0.74164,0.76450,0.51949,0.70707,0.73200,0.79700,0.9690985433739692,0.76450,0.78289,0.73200,0.75659,0.76450
model_825,0.74153,0.76650,0.52357,0.70970,0.73100,0.80200,0.8091645969284905,0.76650,0.78687,0.73100,0.75791,0.76650
model_405,0.74113,0.80550,0.60314,0.76699,0.71400,0.89700,0.8469303360594527,0.80550,0.87393,0.71400,0.78591,0.80550
model_663,0.74104,0.76250,0.51541,0.70463,0.73200,0.79300,0.9684812132414286,0.76250,0.77955,0.73200,0.75503,0.76250
model_1785,0.74097,0.81450,0.62151,0.78229,0.71000,0.91900,0.8536935091018677,0.81450,0.89760,0.71000,0.79285,0.81450
model_1477,0.74070,0.79700,0.58580,0.75351,0.71700,0.87700,0.8899697841212736,0.79700,0.85357,0.71700,0.77935,0.79700
model_181,0.74055,0.77750,0.54601,0.72479,0.72500,0.83000,0.9686265114656428,0.77750,0.81006,0.72500,0.76517,0.77750
model_1429,0.74052,0.73700,0.46337,0.67411,0.74200,0.73200,nan,0.73700,0.73465,0.74200,0.73831,0.73700
model_563,0.73976,0.70350,0.39502,0.63930,0.75500,0.65200,0.8657179768062481,0.70350,0.68450,0.75500,0.71802,0.70350
model_3,0.73946,0.77150,0.53377,0.71684,0.72600,0.81700,0.9781818908356009,0.77150,0.79868,0.72600,0.76061,0.77150
model_233,0.73904,0.77250,0.53581,0.71830,0.72500,0.82000,nan,0.77250,0.80110,0.72500,0.76115,0.77250
model_929,0.73816,0.80300,0.59804,0.76401,0.71100,0.89500,nan,0.80300,0.87132,0.71100,0.78304,0.80300
model_393,0.73765,0.80850,0.60926,0.77336,0.70800,0.90900,nan,0.80850,0.88611,0.70800,0.78710,0.80850
model_707,0.73755,0.77950,0.55009,0.72842,0.72000,0.83900,0.8150431009439322,0.77950,0.81725,0.72000,0.76555,0.77950
model_245,0.73721,0.76400,0.51847,0.70743,0.72600,0.80200,0.9780329871086442,0.76400,0.78571,0.72600,0.75468,0.76400
model_437,0.73706,0.79700,0.58580,0.75478,0.71200,0.88200,0.8686261070453054,0.79700,0.85783,0.71200,0.77814,0.79700
model_261,0.73691,0.70800,0.40420,0.64399,0.74900,0.66700,0.8524657412692234,0.70800,0.69224,0.74900,0.71950,0.70800
model_375,0.73690,0.75100,0.49194,0.69113,0.73100,0.77100,0.8401232257033839,0.75100,0.76146,0.73100,0.74592,0.75100
model_605,0.73683,0.74600,0.48174,0.68513,0.73300,0.75900,0.9678353669455948,0.74600,0.75257,0.73300,0.74265,0.74600
model_899,0.73650,0.82150,0.63579,0.79693,0.70100,0.94200,nan,0.82150,0.92358,0.70100,0.79704,0.82150
model_1485,0.73644,0.78300,0.55723,0.73377,0.71700,0.84900,0.8598082624040209,0.78300,0.82604,0.71700,0.76767,0.78300
model_229,0.73630,0.79450,0.58070,0.75112,0.71200,0.87700,nan,0.79450,0.85269,0.71200,0.77602,0.79450
model_441,0.73624,0.80150,0.59498,0.76229,0.70900,0.89400,0.8589090153023049,0.80150,0.86994,0.70900,0.78127,0.80150
model_555,0.73618,0.75100,0.49194,0.69126,0.73000,0.77200,0.8419525819440041,0.75100,0.76200,0.73000,0.74566,0.75100
model_1107,0.73613,0.77000,0.53071,0.71564,0.72200,0.81800,nan,0.77000,0.79867,0.72200,0.75840,0.77000
model_1733,0.73591,0.74050,0.47052,0.67885,0.73400,0.74700,nan,0.74050,0.74367,0.73400,0.73880,0.74050
model_103,0.73567,0.72050,0.42971,0.65687,0.74200,0.69900,0.8182814407348633,0.72050,0.71141,0.74200,0.72638,0.72050
model_1339,0.73484,0.77050,0.53173,0.71664,0.72000,0.82100,0.8318391776346898,0.77050,0.80089,0.72000,0.75829,0.77050
model_791,0.73404,0.76300,0.51643,0.70685,0.72200,0.80400,0.9723289687843883,0.76300,0.78649,0.72200,0.75287,0.76300
model_459,0.73386,0.79850,0.58886,0.75831,0.70700,0.89000,0.840418077359988,0.79850,0.86536,0.70700,0.77821,0.79850
model_781,0.73371,0.75950,0.50928,0.70239,0.72300,0.79600,0.9714262219246276,0.75950,0.77994,0.72300,0.75039,0.75950
model_729,0.73252,0.75550,0.50112,0.69757,0.72300,0.78800,0.9712889137322945,0.75550,0.77326,0.72300,0.74729,0.75550
model_783,0.73223,0.76900,0.52867,0.71526,0.71700,0.82100,0.9767538256198168,0.76900,0.80022,0.71700,0.75633,0.76900
model_443,0.73203,0.77800,0.54703,0.72783,0.71300,0.84300,0.8705110310212426,0.77800,0.81954,0.71300,0.76257,0.77800
model_961,0.73193,0.75350,0.49704,0.69519,0.72300,0.78400,0.9735860173882457,0.75350,0.76997,0.72300,0.74575,0.75350
model_725,0.73171,0.76000,0.51030,0.70348,0.72000,0.80000,0.9734880583839226,0.76000,0.78261,0.72000,0.75000,0.76000
model_69,0.73129,0.76100,0.51234,0.70487,0.71900,0.80300,0.9713440213664886,0.76100,0.78493,0.71900,0.75052,0.76100
model_195,0.73083,0.77400,0.53887,0.72251,0.71300,0.83500,0.8086927908438223,0.77400,0.81207,0.71300,0.75932,0.77400
model_821,0.73067,0.75650,0.50316,0.69922,0.72000,0.79300,0.8109248876571655,0.75650,0.77670,0.72000,0.74728,0.75650
model_125,0.72981,0.77300,0.53683,0.72138,0.71200,0.83400,0.9765751189349786,0.77300,0.81093,0.71200,0.75825,0.77300
model_1559,0.72980,0.82150,0.63579,0.80024,0.69200,0.95100,0.8202750225861867,0.82150,0.93387,0.69200,0.79495,0.82150
model_185,0.72970,0.77750,0.54601,0.72777,0.71000,0.84500,0.9690316354202119,0.77750,0.82081,0.71000,0.76139,0.77750
model_1729,0.72850,0.77350,0.53785,0.72243,0.71000,0.83700,nan,0.77350,0.81329,0.71000,0.75814,0.77350
model_1099,0.72835,0.77300,0.53683,0.72177,0.71000,0.83600,0.8192554901425655,0.77300,0.81236,0.71000,0.75774,0.77300
model_127,0.72825,0.76050,0.51132,0.70490,0.71500,0.80600,0.975639143649907,0.76050,0.78658,0.71500,0.74908,0.76050
model_1667,0.72628,0.74650,0.48276,0.68769,0.71800,0.77500,0.8424759452993219,0.74650,0.76140,0.71800,0.73906,0.74650
model_231,0.72623,0.80250,0.59702,0.76782,0.69500,0.91000,nan,0.80250,0.88535,0.69500,0.77871,0.80250
model_1195,0.72467,0.79000,0.57152,0.74806,0.69800,0.88200,nan,0.79000,0.85539,0.69800,0.76872,0.79000
model_121,0.72434,0.75950,0.50928,0.70449,0.71000,0.80900,0.9774603727556044,0.75950,0.78801,0.71000,0.74698,0.75950
model_1625,0.72375,0.75750,0.50520,0.70202,0.71000,0.80500,0.975643052113284,0.75750,0.78453,0.71000,0.74541,0.75750
model_665,0.72344,0.75400,0.49806,0.69759,0.71100,0.79700,0.9732075989246368,0.75400,0.77790,0.71100,0.74295,0.75400
model_1495,0.72253,0.77550,0.54193,0.72694,0.70100,0.85000,nan,0.77550,0.82374,0.70100,0.75743,0.77550
model_265,0.72205,0.50550,-0.00898,0.50277,0.81000,0.20100,0.8150935939380101,0.50550,0.50342,0.81000,0.62093,0.50550
model_1317,0.72162,0.73300,0.45521,0.67258,0.71700,0.74900,nan,0.73300,0.74070,0.71700,0.72866,0.73300
model_703,0.72080,0.78200,0.55519,0.73704,0.69600,0.86800,0.8435091972351074,0.78200,0.84058,0.69600,0.76149,0.78200
model_1641,0.72022,0.70100,0.38992,0.63883,0.72800,0.67400,0.8255768942832947,0.70100,0.69070,0.72800,0.70886,0.70100
model_351,0.71843,0.53350,0.04815,0.51749,0.79300,0.27400,nan,0.53350,0.52205,0.79300,0.62961,0.53350
model_857,0.71773,0.50350,-0.01306,0.50176,0.80400,0.20300,0.8262186169624328,0.50350,0.50219,0.80400,0.61822,0.50350
model_1065,0.71720,0.66300,0.31239,0.60456,0.73900,0.58700,0.8331699217864853,0.66300,0.64149,0.73900,0.68680,0.66300
model_157,0.71693,0.67200,0.33075,0.61227,0.73500,0.60900,0.834289036916964,0.67200,0.65275,0.73500,0.69144,0.67200
model_1289,0.71684,0.70650,0.40114,0.64469,0.72100,0.69200,nan,0.70650,0.70068,0.72100,0.71069,0.70650
model_1245,0.71667,0.79300,0.57764,0.75572,0.68600,0.90000,0.8622499683168199,0.79300,0.87277,0.68600,0.76820,0.79300
model_1341,0.71578,0.79750,0.58682,0.76354,0.68300,0.91200,0.8883790337009194,0.79750,0.88586,0.68300,0.77132,0.79750
model_61,0.71559,0.74700,0.48378,0.69040,0.70300,0.79100,0.9726267790610739,0.74700,0.77083,0.70300,0.73536,0.74700
model_457,0.71503,0.79500,0.58172,0.75965,0.68300,0.90700,0.8447811914526898,0.79500,0.88015,0.68300,0.76914,0.79500
model_517,0.71473,0.79650,0.58478,0.76227,0.68200,0.91100,0.8362024449385129,0.79650,0.88457,0.68200,0.77019,0.79650
model_1157,0.71385,0.74350,0.47664,0.68641,0.70200,0.78500,0.8237971806526184,0.74350,0.76554,0.70200,0.73239,0.74350
model_1713,0.71294,0.78800,0.56744,0.74899,0.68300,0.89300,nan,0.78800,0.86456,0.68300,0.76313,0.78800
model_1243,0.71114,0.79200,0.57560,0.75616,0.67900,0.90500,0.8446338906099922,0.79200,0.87726,0.67900,0.76550,0.79200
model_1061,0.71093,0.74600,0.48174,0.69009,0.69700,0.79500,0.8820106432746142,0.74600,0.77273,0.69700,0.73291,0.74600
model_1415,0.71067,0.80300,0.59804,0.77523,0.67400,0.93200,nan,0.80300,0.90836,0.67400,0.77382,0.80300
model_621,0.71043,0.44200,-0.13854,0.47292,0.81700,0.06700,0.8238088130950928,0.44200,0.46686,0.81700,0.59418,0.44200
model_447,0.70947,0.64250,0.27056,0.58836,0.73600,0.54900,nan,0.64250,0.62005,0.73600,0.67307,0.64250
model_767,0.70945,0.70050,0.38890,0.63947,0.71300,0.68800,0.8383991310470983,0.70050,0.69561,0.71300,0.70420,0.70050
model_581,0.70920,0.79050,0.57254,0.75442,0.67700,0.90400,0.8305421681965098,0.79050,0.87581,0.67700,0.76368,0.79050
model_807,0.70906,0.78750,0.56642,0.74958,0.67800,0.89700,nan,0.78750,0.86812,0.67800,0.76137,0.78750
model_529,0.70807,0.76900,0.52867,0.72168,0.68400,0.85400,nan,0.76900,0.82410,0.68400,0.74754,0.76900
model_991,0.70616,0.79800,0.58784,0.76836,0.67000,0.92600,nan,0.79800,0.90054,0.67000,0.76835,0.79800
model_1633,0.70586,0.67500,0.33687,0.61570,0.71800,0.63200,0.8178564111391703,0.67500,0.66114,0.71800,0.68840,0.67500
model_569,0.70420,0.72000,0.42869,0.66063,0.69800,0.74200,nan,0.72000,0.73013,0.69800,0.71370,0.72000
model_677,0.70390,0.49950,-0.02122,0.49975,0.78400,0.21500,0.8291283490952481,0.49950,0.49968,0.78400,0.61035,0.49950
model_135,0.70347,0.69700,0.38176,0.63662,0.70600,0.68800,0.8308454786521801,0.69700,0.69352,0.70600,0.69970,0.69700
model_629,0.70311,0.77750,0.54601,0.73586,0.67400,0.88100,nan,0.77750,0.84994,0.67400,0.75181,0.77750
model_453,0.70300,0.74900,0.48786,0.69560,0.68500,0.81300,nan,0.74900,0.78555,0.68500,0.73184,0.74900
model_1035,0.70167,0.62650,0.23791,0.57649,0.73100,0.52200,0.8329075991466481,0.62650,0.60463,0.73100,0.66184,0.62650
model_1763,0.70059,0.79200,0.57560,0.76029,0.66500,0.91900,0.8161516406319358,0.79200,0.89142,0.66500,0.76174,0.79200
model_503,0.70058,0.77400,0.53887,0.73132,0.67200,0.87600,0.8517377459788108,0.77400,0.84422,0.67200,0.74833,0.77400
model_1735,0.69994,0.77950,0.55009,0.74003,0.66900,0.89000,nan,0.77950,0.85879,0.66900,0.75211,0.77950
model_1239,0.69888,0.76300,0.51643,0.71565,0.67400,0.85200,0.8489283392730268,0.76300,0.81995,0.67400,0.73985,0.76300
model_1133,0.69770,0.79250,0.57662,0.76234,0.66100,0.92400,nan,0.79250,0.89688,0.66100,0.76108,0.79250
model_495,0.69731,0.77050,0.53173,0.72706,0.66900,0.87200,0.8470934748649597,0.77050,0.83940,0.66900,0.74457,0.77050
model_747,0.69652,0.71600,0.42053,0.65732,0.68900,0.74300,nan,0.71600,0.72833,0.68900,0.70812,0.71600
model_869,0.69527,0.79200,0.57560,0.76248,0.65800,0.92600,0.8264101319588147,0.79200,0.89891,0.65800,0.75982,0.79200
model_657,0.69513,0.46700,-0.08753,0.48417,0.78300,0.15100,nan,0.46700,0.47978,0.78300,0.59498,0.46700
model_1247,0.69465,0.75350,0.49704,0.70353,0.67200,0.83500,0.8628056972257553,0.75350,0.80287,0.67200,0.73163,0.75350
model_207,0.69348,0.77550,0.54193,0.73594,0.66200,0.88900,nan,0.77550,0.85640,0.66200,0.74676,0.77550
model_1489,0.69200,0.77300,0.53683,0.73254,0.66100,0.88500,nan,0.77300,0.85180,0.66100,0.74437,0.77300
model_1229,0.69192,0.68650,0.36033,0.62752,0.69400,0.67900,nan,0.68650,0.68374,0.69400,0.68883,0.68650
model_1153,0.69124,0.77300,0.53683,0.73279,0.66000,0.88600,0.8682278760341036,0.77300,0.85271,0.66000,0.74408,0.77300
model_811,0.69020,0.77200,0.53479,0.73159,0.65900,0.88500,nan,0.77200,0.85142,0.65900,0.74295,0.77200
model_1737,0.68987,0.76300,0.51643,0.71818,0.66200,0.86400,nan,0.76300,0.82957,0.66200,0.73637,0.76300
