model,f2,gmean,bss,pr_auc,sensitivity,specificity,ppv,accuracy,precision,recall,f1,auc
model_836,0.80202,0.81900,0.63069,0.76662,0.79400,0.84400,nan,0.81900,0.83579,0.79400,0.81436,0.81900
model_520,0.80194,0.82300,0.63885,0.77272,0.79200,0.85400,0.9692154261705687,0.82300,0.84435,0.79200,0.81734,0.82300
model_308,0.80193,0.81450,0.62151,0.75996,0.79600,0.83300,0.9837087212606918,0.81450,0.82658,0.79600,0.81100,0.81450
model_800,0.80166,0.82000,0.63273,0.76825,0.79300,0.84700,nan,0.82000,0.83827,0.79300,0.81501,0.82000
model_598,0.80144,0.76000,0.51030,0.69025,0.82100,0.69900,0.8265021229567735,0.76000,0.73173,0.82100,0.77380,0.76000
model_1134,0.80133,0.86350,0.72149,0.84348,0.77200,0.95500,nan,0.86350,0.94492,0.77200,0.84975,0.86350
model_550,0.80073,0.81500,0.62253,0.76108,0.79400,0.83600,0.9842989023049867,0.81500,0.82881,0.79400,0.81103,0.81500
model_162,0.80044,0.78650,0.56437,0.72210,0.80700,0.76600,0.8542531121660162,0.78650,0.77522,0.80700,0.79079,0.78650
model_1582,0.80040,0.80550,0.60314,0.74750,0.79800,0.81300,0.8297983715408727,0.80550,0.81015,0.79800,0.80403,0.80550
model_1410,0.80015,0.74100,0.47154,0.66997,0.82800,0.65400,0.8085693717002869,0.74100,0.70528,0.82800,0.76173,0.74100
model_1258,0.80012,0.74300,0.47562,0.67206,0.82700,0.65900,0.8676158795281063,0.74300,0.70805,0.82700,0.76292,0.74300
model_582,0.80008,0.79600,0.58376,0.73458,0.80200,0.79000,0.9552220496342336,0.79600,0.79249,0.80200,0.79722,0.79600
model_1390,0.80008,0.82150,0.63579,0.77106,0.79000,0.85300,0.9806284384524568,0.82150,0.84312,0.79000,0.81569,0.82150
model_1122,0.79947,0.81750,0.62763,0.76520,0.79100,0.84400,nan,0.81750,0.83527,0.79100,0.81253,0.81750
model_1330,0.79923,0.81250,0.61743,0.75787,0.79300,0.83200,0.9848979336979948,0.81250,0.82518,0.79300,0.80877,0.81250
model_458,0.79920,0.78900,0.56948,0.72559,0.80400,0.77400,0.9614252074075488,0.78900,0.78058,0.80400,0.79212,0.78900
model_810,0.79900,0.79900,0.58988,0.73890,0.79900,0.79900,nan,0.79900,0.79900,0.79900,0.79900,0.79900
model_402,0.79851,0.80600,0.60416,0.74874,0.79500,0.81700,0.9529486481191182,0.80600,0.81288,0.79500,0.80384,0.80600
model_762,0.79832,0.75850,0.50724,0.68907,0.81700,0.70000,0.8472988910086879,0.75850,0.73142,0.81700,0.77185,0.75850
model_1328,0.79822,0.82000,0.63273,0.76940,0.78800,0.85200,0.9834048716762985,0.82000,0.84188,0.78800,0.81405,0.82000
model_1332,0.79811,0.80900,0.61028,0.75314,0.79300,0.82500,0.986276703081868,0.80900,0.81921,0.79300,0.80589,0.80900
model_1398,0.79811,0.80900,0.61028,0.75314,0.79300,0.82500,0.9516893497668206,0.80900,0.81921,0.79300,0.80589,0.80900
model_578,0.79762,0.78400,0.55927,0.71955,0.80400,0.76400,0.9558617651891366,0.78400,0.77308,0.80400,0.78824,0.78400
model_586,0.79731,0.80650,0.60518,0.74980,0.79300,0.82000,0.96042510156661,0.80650,0.81501,0.79300,0.80385,0.80650
model_802,0.79681,0.81350,0.61947,0.76010,0.78900,0.83800,0.8064980438777378,0.81350,0.82965,0.78900,0.80882,0.81350
model_1324,0.79681,0.81350,0.61947,0.76010,0.78900,0.83800,0.9864658560234444,0.81350,0.82965,0.78900,0.80882,0.81350
model_1166,0.79655,0.54750,0.07672,0.52505,0.91300,0.18200,nan,0.54750,0.52744,0.91300,0.66862,0.54750
model_490,0.79644,0.81450,0.62151,0.76170,0.78800,0.84100,0.985076016028142,0.81450,0.83210,0.78800,0.80945,0.81450
model_368,0.79644,0.81450,0.62151,0.76170,0.78800,0.84100,0.9852014561518392,0.81450,0.83210,0.78800,0.80945,0.81450
model_1266,0.79633,0.81200,0.61640,0.75804,0.78900,0.83500,0.9794442481803198,0.81200,0.82704,0.78900,0.80757,0.81200
model_122,0.79627,0.79900,0.58988,0.73962,0.79500,0.80300,0.9764485295576728,0.79900,0.80141,0.79500,0.79819,0.79900
model_424,0.79605,0.80900,0.61028,0.75375,0.79000,0.82800,0.9861235760118319,0.80900,0.82121,0.79000,0.80530,0.80900
model_1384,0.79589,0.80850,0.60926,0.75308,0.79000,0.82700,0.9840472260373374,0.80850,0.82035,0.79000,0.80489,0.80850
model_1230,0.79579,0.75250,0.49500,0.68282,0.81600,0.68900,0.8449187658049844,0.75250,0.72405,0.81600,0.76728,0.75250
model_1284,0.79571,0.80150,0.59498,0.74322,0.79300,0.81000,0.9710475701854062,0.80150,0.80671,0.79300,0.79980,0.80150
model_486,0.79564,0.81200,0.61640,0.75825,0.78800,0.83600,0.9852356113530145,0.81200,0.82773,0.78800,0.80738,0.81200
model_302,0.79557,0.82250,0.63783,0.77418,0.78300,0.86200,0.9857642674656564,0.82250,0.85016,0.78300,0.81520,0.82250
model_1264,0.79548,0.81150,0.61538,0.75757,0.78800,0.83500,0.9861105934495018,0.81150,0.82686,0.78800,0.80696,0.81150
model_1418,0.79525,0.80650,0.60518,0.75040,0.79000,0.82300,0.9554613949240822,0.80650,0.81696,0.79000,0.80325,0.80650
model_282,0.79500,0.71350,0.41543,0.64354,0.83300,0.59400,0.8170214013049477,0.71350,0.67232,0.83300,0.74408,0.71350
model_1492,0.79483,0.64000,0.26546,0.58348,0.86700,0.41300,0.9159923249907936,0.64000,0.59629,0.86700,0.70660,0.64000
model_488,0.79447,0.81050,0.61334,0.75642,0.78700,0.83400,0.9851626590303055,0.81050,0.82581,0.78700,0.80594,0.81050
model_822,0.79446,0.82550,0.64395,0.77931,0.78000,0.87100,nan,0.82550,0.85809,0.78000,0.81718,0.82550
model_460,0.79394,0.78950,0.57050,0.72748,0.79600,0.78300,0.9681889405756285,0.78950,0.78578,0.79600,0.79086,0.78950
model_1464,0.79381,0.75900,0.50826,0.69037,0.81000,0.70800,0.9586967584338261,0.75900,0.73503,0.81000,0.77069,0.75900
model_492,0.79375,0.79750,0.58682,0.73824,0.79200,0.80300,0.984662911523053,0.79750,0.80081,0.79200,0.79638,0.79750
model_440,0.79371,0.78450,0.56029,0.72106,0.79800,0.77100,0.9570406728572761,0.78450,0.77702,0.79800,0.78737,0.78450
model_1538,0.79352,0.50000,-0.02020,0.50000,0.93000,0.07000,0.8319221193140204,0.50000,0.50000,0.93000,0.65035,0.50000
model_542,0.79346,0.80950,0.61130,0.75526,0.78600,0.83300,0.9825941613426915,0.80950,0.82476,0.78600,0.80492,0.80950
model_1204,0.79320,0.81300,0.61845,0.76050,0.78400,0.84200,0.9824941424079813,0.81300,0.83227,0.78400,0.80742,0.81300
model_310,0.79315,0.81500,0.62253,0.76351,0.78300,0.84700,0.9840747570041405,0.81500,0.83654,0.78300,0.80888,0.81500
model_372,0.79309,0.81050,0.61334,0.75684,0.78500,0.83600,0.9849244719833101,0.81050,0.82719,0.78500,0.80554,0.81050
model_1382,0.79266,0.80700,0.60620,0.75188,0.78600,0.82800,0.9826309881266757,0.80700,0.82046,0.78600,0.80286,0.80700
model_92,0.79252,0.49200,-0.03652,0.49603,0.93200,0.05200,0.8200117647647858,0.49200,0.49574,0.93200,0.64722,0.49200
model_428,0.79251,0.81300,0.61845,0.76072,0.78300,0.84300,0.9822190970766778,0.81300,0.83298,0.78300,0.80722,0.81300
model_820,0.79241,0.81700,0.62661,0.76679,0.78100,0.85300,0.8059996882310281,0.81700,0.84159,0.78100,0.81017,0.81700
model_558,0.79203,0.81150,0.61538,0.75865,0.78300,0.84000,0.9367172582488921,0.81150,0.83033,0.78300,0.80597,0.81150
model_1248,0.79190,0.79600,0.58376,0.73668,0.79000,0.80200,0.9730877098292936,0.79600,0.79960,0.79000,0.79477,0.79600
model_552,0.79185,0.79800,0.58784,0.73943,0.78900,0.80700,0.9850444815132056,0.79800,0.80346,0.78900,0.79617,0.79800
model_432,0.79148,0.79900,0.58988,0.74091,0.78800,0.81000,0.9850430982785487,0.79900,0.80573,0.78800,0.79676,0.79900
model_338,0.79090,0.80150,0.59498,0.74456,0.78600,0.81700,0.9504679247089054,0.80150,0.81115,0.78600,0.79837,0.80150
model_976,0.79050,0.83050,0.65415,0.78895,0.77200,0.88900,0.843910813331604,0.83050,0.87429,0.77200,0.81997,0.83050
model_1448,0.79049,0.81100,0.61436,0.75839,0.78100,0.84100,0.9828373503044557,0.81100,0.83085,0.78100,0.80515,0.81100
model_312,0.79006,0.80100,0.59396,0.74410,0.78500,0.81700,0.984810589134973,0.80100,0.81095,0.78500,0.79776,0.80100
model_1450,0.78969,0.80850,0.60926,0.75496,0.78100,0.83600,0.981489241487977,0.80850,0.82646,0.78100,0.80308,0.80850
model_374,0.78905,0.79350,0.57866,0.73403,0.78700,0.80000,0.9571846573735061,0.79350,0.79737,0.78700,0.79215,0.79350
model_1272,0.78820,0.80600,0.60416,0.75177,0.78000,0.83200,0.9860122019631995,0.80600,0.82278,0.78000,0.80082,0.80600
model_1286,0.78774,0.73500,0.45929,0.66536,0.81200,0.65800,nan,0.73500,0.70364,0.81200,0.75395,0.73500
model_1396,0.78735,0.80550,0.60314,0.75130,0.77900,0.83200,0.9738265710817257,0.80550,0.82260,0.77900,0.80021,0.80550
model_146,0.78731,0.75100,0.49194,0.68246,0.80400,0.69800,0.8712877631187439,0.75100,0.72694,0.80400,0.76353,0.75100
model_1060,0.78724,0.76600,0.52255,0.69963,0.79700,0.73500,0.8497193648045757,0.76600,0.75047,0.79700,0.77304,0.76600
model_596,0.78714,0.83750,0.66844,0.80229,0.76400,0.91100,0.8312700131000617,0.83750,0.89566,0.76400,0.82461,0.83750
model_1458,0.78702,0.77400,0.53887,0.70933,0.79300,0.75500,0.948185215866755,0.77400,0.76397,0.79300,0.77821,0.77400
model_988,0.78674,0.49000,-0.04060,0.49505,0.92300,0.05700,0.8002371788024902,0.49000,0.49464,0.92300,0.64410,0.49000
model_502,0.78664,0.78150,0.55417,0.71882,0.78900,0.77400,0.9526513069617648,0.78150,0.77734,0.78900,0.78313,0.78150
model_1234,0.78657,0.75950,0.50928,0.69216,0.79900,0.72000,0.832399586836497,0.75950,0.74050,0.79900,0.76864,0.75950
model_1220,0.78597,0.79900,0.58988,0.74243,0.78000,0.81800,0.950659953227649,0.79900,0.81081,0.78000,0.79511,0.79900
model_316,0.78594,0.78800,0.56744,0.72744,0.78500,0.79100,0.966814541543713,0.78800,0.78974,0.78500,0.78736,0.78800
model_1388,0.78580,0.80500,0.60212,0.75104,0.77700,0.83300,0.9809562175485887,0.80500,0.82309,0.77700,0.79938,0.80500
model_1386,0.78558,0.80650,0.60518,0.75329,0.77600,0.83700,0.9829828575384363,0.80650,0.82641,0.77600,0.80041,0.80650
model_478,0.78516,0.78550,0.56233,0.72434,0.78500,0.78600,0.8302191287279129,0.78550,0.78579,0.78500,0.78539,0.78550
model_168,0.78509,0.77000,0.53071,0.70483,0.79200,0.74800,0.8767861449172233,0.77000,0.75862,0.79200,0.77495,0.77000
model_1326,0.78489,0.80650,0.60518,0.75351,0.77500,0.83800,0.9819887146841669,0.80650,0.82711,0.77500,0.80021,0.80650
model_1480,0.78461,0.81000,0.61232,0.75878,0.77300,0.84700,0.9686182500616161,0.81000,0.83477,0.77300,0.80270,0.81000
model_560,0.78441,0.82250,0.63783,0.77824,0.76700,0.87800,0.9528716642390905,0.82250,0.86277,0.76700,0.81207,0.82250
model_1334,0.78429,0.79150,0.57458,0.73254,0.78100,0.80200,0.9534086231357796,0.79150,0.79775,0.78100,0.78929,0.79150
model_1394,0.78402,0.77750,0.54601,0.71432,0.78700,0.76800,0.9467015110245046,0.77750,0.77233,0.78700,0.77959,0.77750
model_398,0.78401,0.74900,0.48786,0.68076,0.80000,0.69800,0.9432489777767975,0.74900,0.72595,0.80000,0.76118,0.74900
model_580,0.78372,0.78750,0.56642,0.72733,0.78200,0.79300,0.9546646211603381,0.78750,0.79070,0.78200,0.78632,0.78750
model_238,0.78350,0.71450,0.41747,0.64556,0.81500,0.61400,nan,0.71450,0.67860,0.81500,0.74057,0.71450
model_1754,0.78344,0.83700,0.66741,0.80306,0.75900,0.91500,0.8328706191645728,0.83700,0.89929,0.75900,0.82321,0.83700
model_346,0.78328,0.80800,0.60824,0.75622,0.77200,0.84400,0.9500652315481654,0.80800,0.83190,0.77200,0.80083,0.80800
model_1202,0.78327,0.79700,0.58580,0.74038,0.77700,0.81700,0.9779891263892069,0.79700,0.80937,0.77700,0.79286,0.79700
model_1442,0.78299,0.80050,0.59294,0.74540,0.77500,0.82600,0.9781437207784439,0.80050,0.81665,0.77500,0.79528,0.80050
model_526,0.78283,0.80000,0.59192,0.74474,0.77500,0.82500,0.9529214479771986,0.80000,0.81579,0.77500,0.79487,0.80000
model_1392,0.78280,0.80650,0.60518,0.75415,0.77200,0.84100,0.9851635272007854,0.80650,0.82922,0.77200,0.79959,0.80650
model_1336,0.78267,0.79950,0.59090,0.74407,0.77500,0.82400,0.9694207139073616,0.79950,0.81493,0.77500,0.79446,0.79950
model_1486,0.78259,0.77950,0.55009,0.71717,0.78400,0.77500,0.9510596229635766,0.77950,0.77701,0.78400,0.78049,0.77950
model_1118,0.78257,0.79700,0.58580,0.74058,0.77600,0.81800,nan,0.79700,0.81002,0.77600,0.79265,0.79700
model_1598,0.78180,0.82750,0.64803,0.78746,0.76100,0.89400,0.8345732676085605,0.82750,0.87774,0.76100,0.81521,0.82750
model_1238,0.78178,0.78350,0.55825,0.72253,0.78100,0.78600,0.9584386150338756,0.78350,0.78492,0.78100,0.78296,0.78350
model_882,0.78122,0.74650,0.48276,0.67844,0.79700,0.69600,0.8130338788032532,0.74650,0.72389,0.79700,0.75869,0.74650
model_1212,0.78084,0.80250,0.59702,0.74891,0.77100,0.83400,0.9864430264481958,0.80250,0.82284,0.77100,0.79608,0.80250
model_20,0.78084,0.67700,0.34095,0.61256,0.82800,0.52600,0.8285982257280594,0.67700,0.63594,0.82800,0.71937,0.67700
model_230,0.78013,0.67900,0.34503,0.61426,0.82600,0.53200,nan,0.67900,0.63833,0.82600,0.72014,0.67900
model_1452,0.78011,0.79800,0.58784,0.74268,0.77200,0.82400,0.9843388138146236,0.79800,0.81435,0.77200,0.79261,0.79800
model_522,0.78006,0.77800,0.54703,0.71582,0.78100,0.77500,0.9527601996120417,0.77800,0.77634,0.78100,0.77866,0.77800
model_1240,0.77990,0.78850,0.56846,0.72962,0.77600,0.80100,0.9764938755436344,0.78850,0.79590,0.77600,0.78582,0.78850
model_1210,0.77973,0.79900,0.58988,0.74420,0.77100,0.82700,0.9850485436803665,0.79900,0.81674,0.77100,0.79321,0.79900
model_498,0.77962,0.78100,0.55315,0.71978,0.77900,0.78300,0.9522942476950514,0.78100,0.78213,0.77900,0.78056,0.78100
model_404,0.77946,0.79150,0.57458,0.73380,0.77400,0.80900,0.942310831990818,0.79150,0.80207,0.77400,0.78779,0.79150
model_1484,0.77914,0.79050,0.57254,0.73252,0.77400,0.80700,0.9497194007966153,0.79050,0.80041,0.77400,0.78699,0.79050
model_254,0.77875,0.76050,0.51132,0.69469,0.78700,0.73400,0.8279742454037522,0.76050,0.74739,0.78700,0.76668,0.76050
model_524,0.77872,0.79800,0.58784,0.74307,0.77000,0.82600,0.9584159434683843,0.79800,0.81568,0.77000,0.79218,0.79800
model_1344,0.77809,0.79600,0.58376,0.74042,0.77000,0.82200,0.9726172616624765,0.79600,0.81224,0.77000,0.79055,0.79600
model_996,0.77717,0.48050,-0.05999,0.49045,0.91100,0.05000,nan,0.48050,0.48952,0.91100,0.63684,0.48050
model_554,0.77618,0.80100,0.59396,0.74813,0.76500,0.83700,0.960450501908037,0.80100,0.82435,0.76500,0.79357,0.80100
model_342,0.77574,0.78850,0.56846,0.73068,0.77000,0.80700,0.948923552878213,0.78850,0.79958,0.77000,0.78451,0.78850
model_1016,0.77525,0.84700,0.68782,0.82553,0.74300,0.95100,nan,0.84700,0.93813,0.74300,0.82924,0.84700
model_1470,0.77525,0.73800,0.46542,0.67012,0.79200,0.68400,0.8197287811952478,0.73800,0.71480,0.79200,0.75142,0.73800
model_1340,0.77470,0.77850,0.54805,0.71767,0.77300,0.78400,0.9566037967091515,0.77850,0.78160,0.77300,0.77728,0.77850
model_418,0.77419,0.65200,0.28994,0.59306,0.82900,0.47500,0.8259941244667227,0.65200,0.61226,0.82900,0.70433,0.65200
model_322,0.77391,0.79600,0.58376,0.74161,0.76400,0.82800,0.9599349943574217,0.79600,0.81624,0.76400,0.78926,0.79600
model_1246,0.77355,0.81050,0.61334,0.76321,0.75700,0.86400,0.9515507243842283,0.81050,0.84770,0.75700,0.79979,0.81050
model_34,0.77343,0.82350,0.63987,0.78415,0.75100,0.89600,nan,0.82350,0.87836,0.75100,0.80970,0.82350
model_584,0.77305,0.79550,0.58274,0.74114,0.76300,0.82800,0.9441216338467867,0.79550,0.81604,0.76300,0.78863,0.79550
model_1462,0.77247,0.81600,0.62457,0.77225,0.75300,0.87900,0.9427487686382118,0.81600,0.86156,0.75300,0.80363,0.81600
model_324,0.77136,0.81700,0.62661,0.77427,0.75100,0.88300,0.9640584230051026,0.81700,0.86521,0.75100,0.80407,0.81700
model_1460,0.77054,0.77400,0.53887,0.71283,0.76900,0.77900,0.9410205911630871,0.77400,0.77677,0.76900,0.77286,0.77400
model_1304,0.77001,0.78350,0.55825,0.72538,0.76400,0.80300,0.9526476888476234,0.78350,0.79501,0.76400,0.77919,0.78350
model_382,0.76970,0.78250,0.55621,0.72412,0.76400,0.80100,0.9517820373340256,0.78250,0.79335,0.76400,0.77840,0.78250
model_556,0.76915,0.81000,0.61232,0.76396,0.75100,0.86900,0.9671554876783024,0.81000,0.85147,0.75100,0.79809,0.81000
model_442,0.76877,0.76600,0.52255,0.70319,0.77000,0.76200,0.9523530963606435,0.76600,0.76389,0.77000,0.76693,0.76600
model_360,0.76860,0.80600,0.60416,0.75797,0.75200,0.86000,0.856179654915282,0.80600,0.84305,0.75200,0.79493,0.80600
model_1662,0.76840,0.74450,0.47868,0.67817,0.77900,0.71000,0.8417537398152537,0.74450,0.72872,0.77900,0.75302,0.74450
model_1244,0.76737,0.77950,0.55009,0.72070,0.76200,0.79700,0.9531891653836757,0.77950,0.78964,0.76200,0.77557,0.77950
model_354,0.76675,0.77750,0.54601,0.71822,0.76200,0.79300,0.8404674192644516,0.77750,0.78638,0.76200,0.77400,0.77750
model_1216,0.76659,0.78150,0.55417,0.72355,0.76000,0.80300,0.9714400677387316,0.78150,0.79415,0.76000,0.77670,0.78150
model_1712,0.76630,0.81900,0.63069,0.77950,0.74300,0.89500,nan,0.81900,0.87618,0.74300,0.80411,0.81900
model_1456,0.76610,0.79350,0.57866,0.74028,0.75400,0.83300,0.9616405728110231,0.79350,0.81868,0.75400,0.78501,0.79350
model_914,0.76595,0.71150,0.41134,0.64441,0.79000,0.63300,0.8245235638959068,0.71150,0.68280,0.79000,0.73250,0.71150
model_384,0.76571,0.79450,0.58070,0.74183,0.75300,0.83600,0.965547985176215,0.79450,0.82116,0.75300,0.78560,0.79450
model_466,0.76549,0.78700,0.56539,0.73131,0.75600,0.81800,0.9541307601663801,0.78700,0.80597,0.75600,0.78019,0.78700
model_1438,0.76478,0.79150,0.57458,0.73781,0.75300,0.83000,0.8302953988313675,0.79150,0.81582,0.75300,0.78315,0.79150
model_464,0.76473,0.80950,0.61130,0.76473,0.74500,0.87400,0.940582141330011,0.80950,0.85534,0.74500,0.79637,0.80950
model_1708,0.76469,0.82300,0.63885,0.78690,0.73900,0.90700,nan,0.82300,0.88822,0.73900,0.80677,0.82300
model_588,0.76389,0.80000,0.59192,0.75045,0.74800,0.85200,0.9661693156406443,0.80000,0.83482,0.74800,0.78903,0.80000
model_1292,0.76173,0.75200,0.49398,0.68777,0.76600,0.73800,0.8332667010171073,0.75200,0.74514,0.76600,0.75542,0.75200
model_1402,0.76020,0.79500,0.58172,0.74419,0.74500,0.84500,0.9473503689605294,0.79500,0.82778,0.74500,0.78421,0.79500
model_496,0.75975,0.77750,0.54601,0.71989,0.75200,0.80300,0.9603670204275152,0.77750,0.79241,0.75200,0.77168,0.77750
model_142,0.75946,0.73300,0.45521,0.66695,0.77100,0.69500,0.8694266943027484,0.73300,0.71654,0.77100,0.74277,0.73300
model_408,0.75938,0.80150,0.59498,0.75417,0.74100,0.86200,0.969167728303215,0.80150,0.84300,0.74100,0.78872,0.80150
model_344,0.75918,0.79400,0.57968,0.74304,0.74400,0.84400,0.9527676456758694,0.79400,0.82667,0.74400,0.78316,0.79400
model_1476,0.75903,0.75450,0.49908,0.69119,0.76100,0.74800,0.9136659478147825,0.75450,0.75123,0.76100,0.75609,0.75450
model_1436,0.75778,0.72050,0.42971,0.65417,0.77400,0.66700,0.8367124199867249,0.72050,0.69919,0.77400,0.73469,0.72050
model_436,0.75727,0.79700,0.58580,0.74806,0.74000,0.85400,0.9711383088936516,0.79700,0.83521,0.74000,0.78473,0.79700
model_564,0.75653,0.79000,0.57152,0.73803,0.74200,0.83800,0.9707451565217835,0.79000,0.82080,0.74200,0.77941,0.79000
model_388,0.75649,0.75300,0.49602,0.68988,0.75800,0.74800,0.9201452230865305,0.75300,0.75050,0.75800,0.75423,0.75300
model_1422,0.75585,0.78550,0.56233,0.73183,0.74300,0.82800,0.9528489987465114,0.78550,0.81202,0.74300,0.77598,0.78550
model_1468,0.75566,0.54250,0.06652,0.52237,0.84800,0.23700,0.8764213275012551,0.54250,0.52638,0.84800,0.64956,0.54250
model_1364,0.75537,0.79550,0.58274,0.74642,0.73800,0.85300,0.9331647992572364,0.79550,0.83390,0.73800,0.78302,0.79550
model_340,0.75474,0.78650,0.56437,0.73355,0.74100,0.83200,0.9695572059916852,0.78650,0.81518,0.74100,0.77632,0.78650
model_434,0.75449,0.78800,0.56744,0.73575,0.74000,0.83600,0.9389908876624526,0.78800,0.81858,0.74000,0.77731,0.78800
model_214,0.75420,0.79400,0.57968,0.74456,0.73700,0.85100,nan,0.79400,0.83183,0.73700,0.78155,0.79400
model_1308,0.75385,0.79750,0.58682,0.74990,0.73500,0.86000,0.9717137051093114,0.79750,0.84000,0.73500,0.78400,0.79750
model_1362,0.75377,0.78800,0.56744,0.73596,0.73900,0.83700,0.9365474496568952,0.78800,0.81929,0.73900,0.77708,0.78800
model_630,0.75330,0.83050,0.65415,0.80547,0.72000,0.94100,nan,0.83050,0.92426,0.72000,0.80944,0.83050
model_314,0.75278,0.80100,0.59396,0.75561,0.73200,0.87000,0.944268358332239,0.80100,0.84919,0.73200,0.78625,0.80100
model_394,0.75271,0.75900,0.50826,0.69781,0.75000,0.76800,0.8317426761915517,0.75900,0.76375,0.75000,0.75681,0.75900
model_1482,0.75143,0.78500,0.56131,0.73235,0.73700,0.83300,0.9447034282732736,0.78500,0.81527,0.73700,0.77416,0.78500
model_1358,0.74884,0.76950,0.52969,0.71193,0.74000,0.79900,0.9508329409101735,0.76950,0.78640,0.74000,0.76249,0.76950
model_1678,0.74851,0.61400,0.21241,0.56639,0.80600,0.42200,0.8452551960945129,0.61400,0.58237,0.80600,0.67617,0.61400
model_262,0.74847,0.67000,0.32667,0.60861,0.78200,0.55800,0.8538495898246765,0.67000,0.63889,0.78200,0.70324,0.67000
model_1242,0.74787,0.77100,0.53275,0.71413,0.73800,0.80400,0.9452905484761113,0.77100,0.79015,0.73800,0.76319,0.77100
model_1156,0.74702,0.76350,0.51745,0.70461,0.74000,0.78700,0.8203092416127523,0.76350,0.77650,0.74000,0.75781,0.76350
model_1420,0.74684,0.80750,0.60722,0.76809,0.72100,0.89400,0.9769382448513296,0.80750,0.87183,0.72100,0.78927,0.80750
model_1260,0.74645,0.79450,0.58070,0.74775,0.72600,0.86300,0.8889943400154943,0.79450,0.84125,0.72600,0.77939,0.79450
model_528,0.74598,0.80000,0.59192,0.75638,0.72300,0.87700,0.9613178570745842,0.80000,0.85461,0.72300,0.78332,0.80000
model_332,0.74563,0.77300,0.53683,0.71733,0.73400,0.81200,0.8355050219429864,0.77300,0.79610,0.73400,0.76379,0.77300
model_706,0.74433,0.79700,0.58580,0.75228,0.72200,0.87200,0.8220627705256144,0.79700,0.84941,0.72200,0.78054,0.79700
model_1274,0.74418,0.78000,0.55111,0.72731,0.72900,0.83100,0.952914471311314,0.78000,0.81180,0.72900,0.76818,0.78000
model_1466,0.74400,0.74400,0.47766,0.68154,0.74400,0.74400,nan,0.74400,0.74400,0.74400,0.74400,0.74400
model_710,0.74390,0.52650,0.03387,0.51368,0.83600,0.21700,nan,0.52650,0.51637,0.83600,0.63841,0.52650
model_512,0.74389,0.66100,0.30830,0.60147,0.77900,0.54300,0.8303817808628082,0.66100,0.63026,0.77900,0.69678,0.66100
model_1180,0.74383,0.64900,0.28382,0.59198,0.78400,0.51400,0.8156989812850952,0.64900,0.61732,0.78400,0.69075,0.64900
model_1302,0.74276,0.76350,0.51745,0.70554,0.73400,0.79300,0.9471145178911821,0.76350,0.78002,0.73400,0.75631,0.76350
model_1346,0.74257,0.72500,0.43889,0.66071,0.75000,0.70000,0.8254716683317114,0.72500,0.71429,0.75000,0.73171,0.72500
model_1356,0.74244,0.66300,0.31239,0.60317,0.77600,0.55000,0.8737872713017014,0.66300,0.63295,0.77600,0.69721,0.66300
model_1224,0.74101,0.79800,0.58784,0.75497,0.71700,0.87900,0.9589483778656259,0.79800,0.85561,0.71700,0.78020,0.79800
model_530,0.73980,0.77500,0.54091,0.72153,0.72500,0.82500,0.818661702306647,0.77500,0.80556,0.72500,0.76316,0.77500
model_500,0.73918,0.78250,0.55621,0.73225,0.72100,0.84400,0.9468408289429985,0.78250,0.82212,0.72100,0.76825,0.78250
model_272,0.73862,0.47300,-0.07529,0.48692,0.85000,0.09600,nan,0.47300,0.48461,0.85000,0.61728,0.47300
model_134,0.73593,0.70700,0.40216,0.64310,0.74800,0.66600,0.8557783032572547,0.70700,0.69131,0.74800,0.71854,0.70700
model_412,0.73560,0.82100,0.63477,0.79644,0.70000,0.94200,0.8975393038283113,0.82100,0.92348,0.70000,0.79636,0.82100
model_1400,0.73553,0.76800,0.52663,0.71310,0.72200,0.81400,0.9235985132732561,0.76800,0.79515,0.72200,0.75681,0.76800
model_1106,0.73409,0.81850,0.62967,0.79255,0.69900,0.93800,nan,0.81850,0.91853,0.69900,0.79387,0.81850
model_1366,0.73390,0.78900,0.56948,0.74346,0.71100,0.86700,0.9607005667933955,0.78900,0.84242,0.71100,0.77115,0.78900
model_1112,0.73382,0.80800,0.60824,0.77408,0.70300,0.91300,nan,0.80800,0.88987,0.70300,0.78547,0.80800
model_1280,0.73178,0.78200,0.55519,0.73369,0.71100,0.85300,0.9503364744441536,0.78200,0.82867,0.71100,0.76534,0.78200
model_538,0.73129,0.74650,0.48276,0.68674,0.72500,0.76800,0.8135766131537301,0.74650,0.75758,0.72500,0.74093,0.74650
model_1412,0.73100,0.79150,0.57458,0.74825,0.70600,0.87700,0.8364297666332938,0.79150,0.85163,0.70600,0.77201,0.79150
model_1736,0.72967,0.82350,0.63987,0.80413,0.69100,0.95600,nan,0.82350,0.94014,0.69100,0.79654,0.82350
model_452,0.72864,0.73750,0.46440,0.67660,0.72500,0.75000,0.8221789002418518,0.73750,0.74359,0.72500,0.73418,0.73750
model_1214,0.72556,0.74650,0.48276,0.68782,0.71700,0.77600,0.9520675787345668,0.74650,0.76196,0.71700,0.73879,0.74650
model_1294,0.72468,0.76800,0.52663,0.71580,0.70700,0.82900,0.8605881333351135,0.76800,0.80524,0.70700,0.75293,0.76800
model_1282,0.72441,0.79650,0.58478,0.75855,0.69500,0.89800,0.9435222362478574,0.79650,0.87202,0.69500,0.77351,0.79650
