model,f2,gmean,bss,pr_auc,sensitivity,specificity,ppv,accuracy,precision,recall,f1,auc
model_2612,0.80448,0.86450,0.72353,0.84368,0.77600,0.95300,nan,0.86450,0.94289,0.77600,0.85134,0.86450
model_3010,0.80373,0.82850,0.65007,0.78066,0.79200,0.86500,0.9620573620406949,0.82850,0.85437,0.79200,0.82200,0.82850
model_264,0.80357,0.82800,0.64905,0.77993,0.79200,0.86400,0.8137242913246154,0.82800,0.85345,0.79200,0.82158,0.82800
model_1328,0.80339,0.83800,0.66946,0.79622,0.78700,0.88900,0.9663716975089426,0.83800,0.87639,0.78700,0.82929,0.83800
model_490,0.80337,0.84850,0.69088,0.81433,0.78200,0.91500,0.9645631150460579,0.84850,0.90196,0.78200,0.83771,0.84850
model_930,0.80317,0.48450,-0.05183,0.49237,0.95400,0.01500,0.8366047960402407,0.48450,0.49201,0.95400,0.64920,0.48450
model_2334,0.80309,0.61100,0.20628,0.56337,0.89400,0.32800,nan,0.61100,0.57088,0.89400,0.69680,0.61100
model_1388,0.80299,0.84100,0.67558,0.80145,0.78500,0.89700,0.9656411758870468,0.84100,0.88401,0.78500,0.83157,0.84100
model_340,0.80289,0.68850,0.36442,0.62083,0.85700,0.52000,0.8578045590916562,0.68850,0.64099,0.85700,0.73342,0.68850
model_1480,0.80253,0.81000,0.61232,0.75326,0.79900,0.82100,0.9349359172146495,0.81000,0.81697,0.79900,0.80789,0.81000
model_1130,0.80241,0.86250,0.71945,0.84092,0.77400,0.95100,nan,0.86250,0.94046,0.77400,0.84915,0.86250
model_3164,0.80239,0.82650,0.64599,0.77800,0.79100,0.86200,0.8519079223755868,0.82650,0.85145,0.79100,0.82011,0.82650
model_3078,0.80235,0.79250,0.57662,0.72940,0.80700,0.77800,0.8308243195813402,0.79250,0.78426,0.80700,0.79547,0.79250
model_1210,0.80229,0.84100,0.67558,0.80174,0.78400,0.89800,0.9667330513972553,0.84100,0.88488,0.78400,0.83139,0.84100
model_1262,0.80217,0.83850,0.67048,0.79756,0.78500,0.89200,0.9622597814752505,0.83850,0.87906,0.78500,0.82937,0.83850
model_1068,0.80208,0.79800,0.58784,0.73675,0.80400,0.79200,0.8698699557857149,0.79800,0.79447,0.80400,0.79920,0.79800
model_2776,0.80202,0.81900,0.63069,0.76662,0.79400,0.84400,nan,0.81900,0.83579,0.79400,0.81436,0.81900
model_422,0.80201,0.84650,0.68680,0.81141,0.78100,0.91200,0.9588381893205183,0.84650,0.89873,0.78100,0.83574,0.84650
model_3184,0.80192,0.83350,0.66027,0.78938,0.78700,0.88000,0.975851208013726,0.83350,0.86770,0.78700,0.82538,0.83350
model_362,0.80181,0.84800,0.68986,0.81417,0.78000,0.91600,0.9658455490737579,0.84800,0.90278,0.78000,0.83691,0.84800
model_1740,0.80171,0.87100,0.73679,0.85842,0.76900,0.97300,nan,0.87100,0.96608,0.76900,0.85635,0.87100
model_550,0.80168,0.84550,0.68476,0.80980,0.78100,0.91000,0.9658561865262592,0.84550,0.89667,0.78100,0.83485,0.84550
model_2282,0.80167,0.83700,0.66741,0.79525,0.78500,0.88900,0.967090039771829,0.83700,0.87612,0.78500,0.82806,0.83700
model_496,0.80153,0.77300,0.53683,0.70525,0.81500,0.73100,0.9047087788315161,0.77300,0.75185,0.81500,0.78215,0.77300
model_1446,0.80147,0.83850,0.67048,0.79785,0.78400,0.89300,0.9630693758814788,0.83850,0.87991,0.78400,0.82919,0.83850
model_3246,0.80147,0.83850,0.67048,0.79785,0.78400,0.89300,0.9644812338882023,0.83850,0.87991,0.78400,0.82919,0.83850
model_404,0.80137,0.80850,0.60926,0.75146,0.79800,0.81900,0.8625086272320552,0.80850,0.81512,0.79800,0.80647,0.80850
model_780,0.80119,0.79100,0.57356,0.72771,0.80600,0.77600,0.8596858726097987,0.79100,0.78252,0.80600,0.79409,0.79100
model_624,0.80112,0.86500,0.72455,0.84657,0.77100,0.95900,0.850602388381958,0.86500,0.94951,0.77100,0.85099,0.86500
model_428,0.80103,0.84350,0.68068,0.80660,0.78100,0.90600,0.967189039348224,0.84350,0.89257,0.78100,0.83307,0.84350
model_1390,0.80102,0.83500,0.66333,0.79219,0.78500,0.88500,0.9627010699199594,0.83500,0.87222,0.78500,0.82632,0.83500
model_3002,0.80102,0.83500,0.66333,0.79219,0.78500,0.88500,0.9639203103839374,0.83500,0.87222,0.78500,0.82632,0.83500
model_2418,0.80091,0.84950,0.69292,0.81728,0.77800,0.92100,0.9126996397972108,0.84950,0.90782,0.77800,0.83791,0.84950
model_2376,0.80089,0.59700,0.17772,0.55438,0.89700,0.29700,0.8518587335793659,0.59700,0.56063,0.89700,0.69000,0.59700
model_120,0.80081,0.82800,0.64905,0.78094,0.78800,0.86800,nan,0.82800,0.85652,0.78800,0.82083,0.82800
model_556,0.80077,0.82150,0.63579,0.77083,0.79100,0.85200,0.9241126667145123,0.82150,0.84239,0.79100,0.81588,0.82150
model_3136,0.80076,0.70050,0.38890,0.63129,0.84800,0.55300,0.8532175105209499,0.70050,0.65483,0.84800,0.73900,0.70050
model_1514,0.80070,0.84250,0.67864,0.80501,0.78100,0.90400,0.8146282285451889,0.84250,0.89054,0.78100,0.83218,0.84250
model_3130,0.80069,0.83400,0.66129,0.79068,0.78500,0.88300,0.9654433541051846,0.83400,0.87029,0.78500,0.82545,0.83400
model_552,0.80041,0.83950,0.67252,0.79999,0.78200,0.89700,0.9702496187680442,0.83950,0.88362,0.78200,0.82971,0.83950
model_3142,0.80032,0.78400,0.55927,0.71896,0.80800,0.76000,0.8572584875743755,0.78400,0.77099,0.80800,0.78906,0.78400
model_1040,0.80032,0.79250,0.57662,0.72988,0.80400,0.78100,0.8354825586080551,0.79250,0.78592,0.80400,0.79486,0.79250
model_3008,0.80020,0.83250,0.65823,0.78841,0.78500,0.88000,0.9636209528740138,0.83250,0.86740,0.78500,0.82415,0.83250
model_2010,0.80016,0.77500,0.54091,0.70791,0.81200,0.73800,nan,0.77500,0.75605,0.81200,0.78303,0.77500
model_1268,0.80004,0.84050,0.67456,0.80185,0.78100,0.90000,0.9663259418474304,0.84050,0.88649,0.78100,0.83041,0.84050
model_2352,0.80000,0.83400,0.66129,0.79095,0.78400,0.88400,0.9765223596020892,0.83400,0.87111,0.78400,0.82526,0.83400
model_2318,0.79988,0.78900,0.56948,0.72543,0.80500,0.77300,0.8566880041239213,0.78900,0.78004,0.80500,0.79232,0.78900
model_2162,0.79979,0.84400,0.68170,0.80802,0.77900,0.90900,0.9681304171996662,0.84400,0.89540,0.77900,0.83316,0.84400
model_2608,0.79975,0.87150,0.73781,0.86067,0.76600,0.97700,nan,0.87150,0.97085,0.76600,0.85634,0.87150
model_3066,0.79971,0.83100,0.65517,0.78616,0.78500,0.87700,0.9650380119392417,0.83100,0.86454,0.78500,0.82285,0.83100
model_3068,0.79967,0.83300,0.65925,0.78944,0.78400,0.88200,0.9647824640387106,0.83300,0.86918,0.78400,0.82440,0.83300
model_3006,0.79967,0.83300,0.65925,0.78944,0.78400,0.88200,0.9667734510424424,0.83300,0.86918,0.78400,0.82440,0.83300
model_310,0.79947,0.84300,0.67966,0.80642,0.77900,0.90700,0.96397942041891,0.84300,0.89335,0.77900,0.83226,0.84300
model_1424,0.79945,0.76850,0.52765,0.70033,0.81400,0.72300,0.8575364884942077,0.76850,0.74610,0.81400,0.77857,0.76850
model_3132,0.79931,0.82550,0.64395,0.77754,0.78700,0.86400,0.9734118353434398,0.82550,0.85265,0.78700,0.81851,0.82550
model_542,0.79926,0.84450,0.68272,0.80914,0.77800,0.91100,0.9631700067678867,0.84450,0.89735,0.77800,0.83342,0.84450
model_302,0.79893,0.84350,0.68068,0.80753,0.77800,0.90900,0.965963139638796,0.84350,0.89528,0.77800,0.83253,0.84350
model_548,0.79889,0.84550,0.68476,0.81107,0.77700,0.91400,0.9651641861631229,0.84550,0.90035,0.77700,0.83414,0.84550
model_1442,0.79877,0.83450,0.66231,0.79227,0.78200,0.88700,0.9648391381317739,0.83450,0.87374,0.78200,0.82533,0.83450
model_364,0.79865,0.84050,0.67456,0.80245,0.77900,0.90200,0.9773324525962441,0.84050,0.88826,0.77900,0.83005,0.84050
model_2232,0.79858,0.82750,0.64803,0.78097,0.78500,0.87000,0.976346666193761,0.82750,0.85792,0.78500,0.81984,0.82750
model_1384,0.79857,0.83600,0.66537,0.79485,0.78100,0.89100,0.9759654634098642,0.83600,0.87753,0.78100,0.82646,0.83600
model_1270,0.79853,0.83800,0.66946,0.79824,0.78000,0.89600,0.9631554401198099,0.83800,0.88235,0.78000,0.82803,0.83800
model_430,0.79852,0.84650,0.68680,0.81302,0.77600,0.91700,0.9638135203948388,0.84650,0.90338,0.77600,0.83486,0.84650
model_652,0.79841,0.83550,0.66435,0.79408,0.78100,0.89000,0.8193618853886923,0.83550,0.87654,0.78100,0.82602,0.83550
model_1206,0.79841,0.83550,0.66435,0.79408,0.78100,0.89000,0.9639987350343824,0.83550,0.87654,0.78100,0.82602,0.83550
model_488,0.79840,0.84400,0.68170,0.80865,0.77700,0.91100,0.9685239215132216,0.84400,0.89723,0.77700,0.83280,0.84400
model_370,0.79840,0.84400,0.68170,0.80865,0.77700,0.91100,0.9643495931491985,0.84400,0.89723,0.77700,0.83280,0.84400
model_1266,0.79829,0.83300,0.65925,0.78998,0.78200,0.88400,0.9660481222057611,0.83300,0.87082,0.78200,0.82403,0.83300
model_1106,0.79828,0.84150,0.67660,0.80434,0.77800,0.90500,nan,0.84150,0.89118,0.77800,0.83075,0.84150
model_306,0.79823,0.84350,0.68068,0.80784,0.77700,0.91000,0.9648346218558075,0.84350,0.89619,0.77700,0.83235,0.84350
model_1392,0.79822,0.82000,0.63273,0.76940,0.78800,0.85200,0.9775575913532436,0.82000,0.84188,0.78800,0.81405,0.82000
model_1484,0.79817,0.79000,0.57152,0.72713,0.80200,0.77800,0.8409900276721278,0.79000,0.78320,0.80200,0.79249,0.79000
model_1202,0.79792,0.83400,0.66129,0.79178,0.78100,0.88700,0.9634235024452209,0.83400,0.87360,0.78100,0.82471,0.83400
model_3188,0.79767,0.83750,0.66844,0.79775,0.77900,0.89600,0.9664607360131211,0.83750,0.88222,0.77900,0.82740,0.83750
model_1944,0.79766,0.78200,0.55519,0.71703,0.80500,0.75900,0.8619351074559047,0.78200,0.76960,0.80500,0.78690,0.78200
model_366,0.79753,0.84350,0.68068,0.80816,0.77600,0.91100,0.9644961786134484,0.84350,0.89711,0.77600,0.83217,0.84350
model_3250,0.79743,0.83250,0.65823,0.78950,0.78100,0.88400,0.9656715218977736,0.83250,0.87068,0.78100,0.82341,0.83250
model_390,0.79743,0.69800,0.38380,0.62934,0.84400,0.55200,0.8430601755777994,0.69800,0.65325,0.84400,0.73647,0.69800
model_1714,0.79734,0.86000,0.71434,0.83882,0.76800,0.95200,nan,0.86000,0.94118,0.76800,0.84581,0.86000
model_3252,0.79731,0.83000,0.65313,0.78546,0.78200,0.87800,0.975676782642092,0.83000,0.86504,0.78200,0.82143,0.83000
model_2102,0.79729,0.83850,0.67048,0.79961,0.77800,0.89900,0.967849737101844,0.83850,0.88510,0.77800,0.82810,0.83850
model_448,0.79714,0.61800,0.22057,0.56812,0.88100,0.35500,0.8949515486781429,0.61800,0.57733,0.88100,0.69755,0.61800
model_2108,0.79692,0.83950,0.67252,0.80148,0.77700,0.90200,0.9679126135973751,0.83950,0.88800,0.77700,0.82880,0.83950
model_2190,0.79686,0.65550,0.29708,0.59484,0.86300,0.44800,0.820026159286499,0.65550,0.60989,0.86300,0.71470,0.65550
model_546,0.79679,0.84550,0.68476,0.81204,0.77400,0.91700,0.9675734631644057,0.84550,0.90315,0.77400,0.83360,0.84550
model_2168,0.79664,0.83650,0.66639,0.79649,0.77800,0.89500,0.9680164129940917,0.83650,0.88109,0.77800,0.82634,0.83650
model_2808,0.79658,0.84700,0.68782,0.81483,0.77300,0.92100,nan,0.84700,0.90728,0.77300,0.83477,0.84700
model_3190,0.79657,0.83200,0.65721,0.78902,0.78000,0.88400,0.96825582377497,0.83200,0.87054,0.78000,0.82278,0.83200
model_2120,0.79653,0.77200,0.53479,0.70501,0.80800,0.73600,0.8781889817213904,0.77200,0.75373,0.80800,0.77992,0.77200
model_486,0.79651,0.84250,0.67864,0.80686,0.77500,0.91000,0.9667117224910103,0.84250,0.89595,0.77500,0.83110,0.84250
model_304,0.79643,0.83800,0.66946,0.79912,0.77700,0.89900,0.9781850100558391,0.83800,0.88497,0.77700,0.82748,0.83800
model_3072,0.79633,0.82700,0.64701,0.78100,0.78200,0.87200,0.975199648792552,0.82700,0.85934,0.78200,0.81885,0.82700
model_432,0.79624,0.83100,0.65517,0.78751,0.78000,0.88200,0.9730556279420852,0.83100,0.86860,0.78000,0.82192,0.83100
model_3248,0.79599,0.83450,0.66231,0.79339,0.77800,0.89100,0.9643101728574247,0.83450,0.87711,0.77800,0.82459,0.83450
model_3244,0.79596,0.82800,0.64905,0.78275,0.78100,0.87500,0.9759832135015701,0.82800,0.86203,0.78100,0.81952,0.82800
model_2350,0.79594,0.83650,0.66639,0.79678,0.77700,0.89600,0.9699009157949399,0.83650,0.88195,0.77700,0.82616,0.83650
model_1452,0.79585,0.82550,0.64395,0.77880,0.78200,0.86900,0.9757277071897514,0.82550,0.85652,0.78200,0.81756,0.82550
model_368,0.79576,0.84450,0.68272,0.81073,0.77300,0.91600,0.9687314726049374,0.84450,0.90198,0.77300,0.83253,0.84450
model_3222,0.79559,0.82900,0.65109,0.78450,0.78000,0.87800,0.8475648813277671,0.82900,0.86475,0.78000,0.82019,0.82900
model_3242,0.79555,0.83100,0.65517,0.78778,0.77900,0.88300,0.9650629998886422,0.83100,0.86942,0.77900,0.82173,0.83100
model_3280,0.79552,0.64450,0.27464,0.58672,0.86600,0.42300,0.8568302189274658,0.64450,0.60014,0.86600,0.70896,0.64450
model_2118,0.79552,0.80950,0.61130,0.75464,0.78900,0.83000,0.8559273411618903,0.80950,0.82273,0.78900,0.80551,0.80950
model_2348,0.79541,0.83700,0.66741,0.79785,0.77600,0.89800,0.9686977041264375,0.83700,0.88383,0.77600,0.82641,0.83700
model_1444,0.79538,0.83050,0.65415,0.78702,0.77900,0.88200,0.9762232558707059,0.83050,0.86845,0.77900,0.82130,0.83050
model_888,0.79534,0.84750,0.68884,0.81632,0.77100,0.92400,0.8231246819098791,0.84750,0.91027,0.77100,0.83487,0.84750
model_2284,0.79529,0.83450,0.66231,0.79368,0.77700,0.89200,0.9803106007515288,0.83450,0.87797,0.77700,0.82440,0.83450
model_2286,0.79524,0.83650,0.66639,0.79707,0.77600,0.89700,0.9698163646956988,0.83650,0.88282,0.77600,0.82597,0.83650
model_380,0.79501,0.83150,0.65619,0.78881,0.77800,0.88500,0.8471039870158344,0.83150,0.87122,0.77800,0.82198,0.83150
model_2906,0.79491,0.85050,0.69496,0.82202,0.76900,0.93200,nan,0.85050,0.91876,0.76900,0.83723,0.85050
model_2332,0.79488,0.75600,0.50214,0.68683,0.81300,0.69900,0.9094696668959454,0.75600,0.72980,0.81300,0.76916,0.75600
model_2342,0.79487,0.83750,0.66844,0.79893,0.77500,0.90000,0.9703665528166501,0.83750,0.88571,0.77500,0.82667,0.83750
model_3012,0.79476,0.82000,0.63273,0.77058,0.78300,0.85700,0.9723891399430891,0.82000,0.84557,0.78300,0.81308,0.82000
model_1274,0.79474,0.76200,0.51438,0.69363,0.81000,0.71400,0.868836603180728,0.76200,0.73905,0.81000,0.77290,0.76200
model_3258,0.79455,0.78500,0.56131,0.72151,0.79900,0.77100,0.8529268033229388,0.78500,0.77724,0.79900,0.78797,0.78500
model_1338,0.79452,0.79350,0.57866,0.73263,0.79500,0.79200,0.855855698019614,0.79350,0.79262,0.79500,0.79381,0.79350
model_1204,0.79436,0.82950,0.65211,0.78579,0.77800,0.88100,0.9773100555991847,0.82950,0.86734,0.77800,0.82024,0.82950
model_40,0.79434,0.85950,0.71332,0.83950,0.76400,0.95500,0.8230638727545738,0.85950,0.94438,0.76400,0.84467,0.85950
model_1264,0.79432,0.83150,0.65619,0.78909,0.77700,0.88600,0.9758416922603335,0.83150,0.87205,0.77700,0.82179,0.83150
model_2312,0.79429,0.59950,0.18282,0.55605,0.88500,0.31400,0.8007826805114746,0.59950,0.56334,0.88500,0.68845,0.59950
model_1366,0.79423,0.82050,0.63375,0.77154,0.78200,0.85900,0.846744247845241,0.82050,0.84724,0.78200,0.81331,0.82050
model_3124,0.79420,0.82900,0.65109,0.78504,0.77800,0.88000,0.9771138089163851,0.82900,0.86637,0.77800,0.81981,0.82900
model_1324,0.79415,0.83100,0.65517,0.78833,0.77700,0.88500,0.974208336798395,0.83100,0.87108,0.77700,0.82135,0.83100
model_3194,0.79406,0.79850,0.58886,0.73953,0.79200,0.80500,0.8657708928576507,0.79850,0.80243,0.79200,0.79718,0.79850
model_1466,0.79405,0.65450,0.29504,0.59419,0.85900,0.45000,nan,0.65450,0.60965,0.85900,0.71316,0.65450
model_2222,0.79389,0.83450,0.66231,0.79425,0.77500,0.89400,0.9689599801117266,0.83450,0.87968,0.77500,0.82403,0.83450
model_1448,0.79383,0.83000,0.65313,0.78681,0.77700,0.88300,0.9664982007868463,0.83000,0.86913,0.77700,0.82049,0.83000
model_2230,0.79378,0.83200,0.65721,0.79013,0.77600,0.88800,0.971336149713473,0.83200,0.87387,0.77600,0.82203,0.83200
model_3126,0.79344,0.82450,0.64191,0.77809,0.77900,0.87000,0.9652441204759662,0.82450,0.85699,0.77900,0.81613,0.82450
model_2292,0.79334,0.82850,0.65007,0.78455,0.77700,0.88000,0.9762845544234213,0.82850,0.86622,0.77700,0.81919,0.82850
model_2138,0.79322,0.79800,0.58784,0.73906,0.79100,0.80500,0.8651944360498226,0.79800,0.80223,0.79100,0.79658,0.79800
model_544,0.79303,0.83400,0.66129,0.79377,0.77400,0.89400,0.973226759755319,0.83400,0.87955,0.77400,0.82340,0.83400
model_1520,0.79300,0.48950,-0.04162,0.49481,0.93400,0.04500,0.8414864220480988,0.48950,0.49444,0.93400,0.64659,0.48950
model_2428,0.79297,0.49800,-0.02428,0.49900,0.93000,0.06600,0.8340023386067358,0.49800,0.49893,0.93000,0.64944,0.49800
model_2166,0.79292,0.83150,0.65619,0.78964,0.77500,0.88800,0.9698589791854223,0.83150,0.87373,0.77500,0.82141,0.83150
model_322,0.79277,0.80950,0.61130,0.75548,0.78500,0.83400,0.8539858583207434,0.80950,0.82545,0.78500,0.80472,0.80950
model_2110,0.79266,0.83500,0.66333,0.79561,0.77300,0.89700,0.9692961687052791,0.83500,0.88242,0.77300,0.82409,0.83500
model_330,0.79264,0.68200,0.35115,0.61602,0.84400,0.52000,0.8164873038019452,0.68200,0.63746,0.84400,0.72633,0.68200
model_232,0.79262,0.81550,0.62355,0.76444,0.78200,0.84900,nan,0.81550,0.83816,0.78200,0.80911,0.81550
model_2346,0.79261,0.83700,0.66741,0.79904,0.77200,0.90200,0.9708958562840236,0.83700,0.88736,0.77200,0.82567,0.83700
model_2164,0.79243,0.83000,0.65313,0.78736,0.77500,0.88500,0.9759954923200141,0.83000,0.87079,0.77500,0.82011,0.83000
model_1352,0.79167,0.62050,0.22567,0.56992,0.87100,0.37000,0.8301083225387711,0.62050,0.58028,0.87100,0.69652,0.62050
model_1038,0.79164,0.75850,0.50724,0.69016,0.80700,0.71000,0.8500587076712878,0.75850,0.73564,0.80700,0.76967,0.75850
model_2106,0.79163,0.83400,0.66129,0.79435,0.77200,0.89600,0.970109146978381,0.83400,0.88128,0.77200,0.82303,0.83400
model_2170,0.79158,0.83600,0.66537,0.79777,0.77100,0.90100,0.9698795557190947,0.83600,0.88621,0.77100,0.82460,0.83600
model_1952,0.79146,0.77950,0.55009,0.71523,0.79700,0.76200,0.8451931178569794,0.77950,0.77005,0.79700,0.78329,0.77950
model_2288,0.79109,0.83450,0.66231,0.79542,0.77100,0.89800,0.9699424506927078,0.83450,0.88316,0.77100,0.82328,0.83450
model_2290,0.79087,0.82950,0.65211,0.78715,0.77300,0.88600,0.9705454613433006,0.82950,0.87148,0.77300,0.81929,0.82950
model_3080,0.79048,0.79800,0.58784,0.73980,0.78700,0.80900,0.8672048265629626,0.79800,0.80470,0.78700,0.79575,0.79800
model_2112,0.79044,0.83250,0.65823,0.79231,0.77100,0.89400,0.9772270300467011,0.83250,0.87913,0.77100,0.82152,0.83250
model_2172,0.79039,0.82150,0.63579,0.77446,0.77600,0.86700,0.9770427978734034,0.82150,0.85369,0.77600,0.81299,0.82150
model_1330,0.79012,0.82500,0.64293,0.78012,0.77400,0.87600,0.9660708970493741,0.82500,0.86192,0.77400,0.81560,0.82500
model_3192,0.78996,0.81800,0.62865,0.76916,0.77700,0.85900,0.9769336011731762,0.81800,0.84641,0.77700,0.81022,0.81800
model_1132,0.78991,0.84600,0.68578,0.81620,0.76400,0.92800,nan,0.84600,0.91388,0.76400,0.83224,0.84600
model_1302,0.78974,0.81300,0.61845,0.76162,0.77900,0.84700,0.8337324140435558,0.81300,0.83584,0.77900,0.80642,0.81300
model_480,0.78962,0.61550,0.21547,0.56659,0.87000,0.36100,0.8913968042893843,0.61550,0.57654,0.87000,0.69350,0.61550
model_2456,0.78943,0.48050,-0.05999,0.49045,0.93200,0.02900,0.837963579551262,0.48050,0.48975,0.93200,0.64209,0.48050
model_3064,0.78937,0.82700,0.64701,0.78364,0.77200,0.88200,0.9768357175317678,0.82700,0.86742,0.77200,0.81693,0.82700
model_2158,0.78898,0.68700,0.36135,0.62044,0.83600,0.53800,0.8465616208942313,0.68700,0.64407,0.83600,0.72759,0.68700
model_2226,0.78888,0.83200,0.65721,0.79211,0.76900,0.89500,0.970852713920653,0.83200,0.87986,0.76900,0.82070,0.83200
model_436,0.78835,0.81950,0.63171,0.77205,0.77400,0.86500,0.8840563005671419,0.81950,0.85149,0.77400,0.81090,0.81950
model_2104,0.78818,0.83200,0.65721,0.79240,0.76800,0.89600,0.979050922410684,0.83200,0.88073,0.76800,0.82051,0.83200
model_3206,0.78785,0.72450,0.43787,0.65478,0.81700,0.63200,0.824336739256978,0.72450,0.68945,0.81700,0.74783,0.72450
model_3162,0.78777,0.80900,0.61028,0.75629,0.77800,0.84000,0.8788545616977924,0.80900,0.82942,0.77800,0.80289,0.80900
model_386,0.78766,0.76300,0.51643,0.69602,0.79900,0.72700,nan,0.76300,0.74534,0.79900,0.77124,0.76300
model_1716,0.78761,0.85850,0.71128,0.84132,0.75500,0.96200,nan,0.85850,0.95208,0.75500,0.84216,0.85850
model_312,0.78737,0.82950,0.65211,0.78855,0.76800,0.89100,0.9730197116627807,0.82950,0.87571,0.76800,0.81833,0.82950
model_2344,0.78726,0.82700,0.64701,0.78446,0.76900,0.88500,0.9776215562518213,0.82700,0.86991,0.76900,0.81635,0.82700
model_276,0.78723,0.61150,0.20730,0.56397,0.86800,0.35500,0.8431888669729233,0.61150,0.57369,0.86800,0.69081,0.61150
model_1818,0.78712,0.85050,0.69496,0.82599,0.75800,0.94300,0.8301404118537903,0.85050,0.93006,0.75800,0.83526,0.85050
model_2228,0.78677,0.83200,0.65721,0.79299,0.76600,0.89800,0.9719083689395576,0.83200,0.88249,0.76600,0.82013,0.83200
model_2194,0.78640,0.74150,0.47256,0.67232,0.80700,0.67600,0.8196010887622833,0.74150,0.71353,0.80700,0.75739,0.74150
model_2504,0.78638,0.83950,0.67252,0.80615,0.76200,0.91700,nan,0.83950,0.90178,0.76200,0.82602,0.83950
model_2224,0.78592,0.82500,0.64293,0.78172,0.76800,0.88200,0.9796100060986934,0.82500,0.86682,0.76800,0.81442,0.82500
model_424,0.78585,0.83350,0.66027,0.79593,0.76400,0.90300,0.972672295354535,0.83350,0.88734,0.76400,0.82106,0.83350
model_162,0.78566,0.77400,0.53887,0.70961,0.79100,0.75700,0.836034984588623,0.77400,0.76499,0.79100,0.77778,0.77400
model_832,0.78561,0.86550,0.72557,0.85692,0.74900,0.98200,nan,0.86550,0.97653,0.74900,0.84776,0.86550
model_2368,0.78275,0.64400,0.27362,0.58677,0.84600,0.44200,0.8273705425716582,0.64400,0.60256,0.84600,0.70383,0.64400
model_1778,0.78272,0.78650,0.56437,0.72625,0.78100,0.79200,0.839401642481486,0.78650,0.78969,0.78100,0.78532,0.78650
model_2198,0.78211,0.80650,0.60518,0.75437,0.77100,0.84200,0.852646895817348,0.80650,0.82992,0.77100,0.79938,0.80650
model_234,0.78145,0.85500,0.70414,0.83784,0.74800,0.96200,nan,0.85500,0.95165,0.74800,0.83763,0.85500
model_268,0.78122,0.61450,0.21343,0.56608,0.85700,0.37200,0.8477366682021849,0.61450,0.57710,0.85700,0.68974,0.61450
model_2506,0.78102,0.82950,0.65211,0.79114,0.75900,0.90000,nan,0.82950,0.88359,0.75900,0.81657,0.82950
model_1460,0.78080,0.82000,0.63273,0.77558,0.76300,0.87700,0.8453359684200151,0.82000,0.86117,0.76300,0.80912,0.82000
model_3284,0.78050,0.78600,0.56335,0.72613,0.77800,0.79400,0.8431009042142618,0.78600,0.79065,0.77800,0.78427,0.78600
model_2572,0.78000,0.78000,0.55111,0.71840,0.78000,0.78000,0.8548506098134178,0.78000,0.78000,0.78000,0.78000,0.78000
model_426,0.77897,0.82750,0.64803,0.78861,0.75700,0.89800,0.9709406146976004,0.82750,0.88126,0.75700,0.81442,0.82750
model_1416,0.77881,0.49550,-0.02938,0.49776,0.90700,0.08400,0.8244962121049563,0.49550,0.49753,0.90700,0.64258,0.49550
model_2314,0.77799,0.70050,0.38890,0.63307,0.81300,0.58800,0.8010686039924622,0.70050,0.66367,0.81300,0.73079,0.70050
model_2308,0.77791,0.82200,0.63681,0.77990,0.75800,0.88600,0.838634426158572,0.82200,0.86927,0.75800,0.80983,0.82200
model_3178,0.77784,0.60700,0.19812,0.56115,0.85500,0.35900,0.8235175772146746,0.60700,0.57152,0.85500,0.68510,0.60700
model_2238,0.77780,0.83050,0.65415,0.79421,0.75400,0.90700,0.8575873312725363,0.83050,0.89020,0.75400,0.81646,0.83050
model_1544,0.77773,0.83250,0.65823,0.79771,0.75300,0.91200,0.8365821404890581,0.83250,0.89536,0.75300,0.81803,0.83250
model_1798,0.77762,0.82550,0.64395,0.78580,0.75600,0.89500,0.8321245193481446,0.82550,0.87805,0.75600,0.81247,0.82550
model_518,0.77724,0.79550,0.58274,0.73996,0.76900,0.82200,0.8459401099469649,0.79550,0.81204,0.76900,0.78993,0.79550
model_258,0.77716,0.71100,0.41032,0.64285,0.80700,0.61500,0.8352011612483433,0.71100,0.67701,0.80700,0.73631,0.71100
model_372,0.77602,0.82050,0.63375,0.77818,0.75600,0.88500,0.9763783440528333,0.82050,0.86797,0.75600,0.80812,0.82050
model_2266,0.77555,0.79900,0.58988,0.74542,0.76500,0.83300,0.8606985844253154,0.79900,0.82082,0.76500,0.79193,0.79900
model_3086,0.77545,0.75200,0.49398,0.68546,0.78600,0.71800,0.841968834400177,0.75200,0.73596,0.78600,0.76015,0.75200
model_3058,0.77527,0.74250,0.47460,0.67495,0.79000,0.69500,0.8212983012199402,0.74250,0.72146,0.79000,0.75418,0.74250
model_2544,0.77405,0.76300,0.51643,0.69852,0.77900,0.74700,0.8520654866641219,0.76300,0.75484,0.77900,0.76673,0.76300
model_1230,0.77343,0.63600,0.25729,0.58123,0.83500,0.43700,0.8157355785369873,0.63600,0.59728,0.83500,0.69641,0.63600
model_1156,0.77329,0.79850,0.58886,0.74537,0.76200,0.83500,0.8281277707128814,0.79850,0.82201,0.76200,0.79087,0.79850
model_1634,0.77229,0.75950,0.50928,0.69469,0.77800,0.74100,0.8625479936599731,0.75950,0.75024,0.77800,0.76387,0.75950
model_42,0.77211,0.83950,0.67252,0.81293,0.74200,0.93700,0.8346074355973138,0.83950,0.92174,0.74200,0.82216,0.83950
