FP,Balanced Bagging Classifier,Weighted XGBoost,Weighted Decision Tree Classifier,Weighted Logistic Regression
"{'1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<Q76_2<2.0'}",0.1375,0.075,0.15,0.775
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<REASON_2<2.0', '0.0<Q76_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0'}",0.1375,0.075,0.15,0.775
"{'1.0<STREET_2<2.0', '0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<MEMORY_2<1.0'}",0.13580246913580246,0.07407407407407407,0.14814814814814814,0.7716049382716049
"{'1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<MEMORY_2<1.0'}",0.13580246913580246,0.07407407407407407,0.14814814814814814,0.7716049382716049
"{'0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<MEMORY_2<1.0'}",0.13580246913580246,0.07407407407407407,0.14814814814814814,0.7716049382716049
"{'0.0<Q401_2<1.0', '0.0<REASON_2<2.0', '0.0<MONEY_2<2.0', '0.0<MEMORY_2<1.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0'}",0.13580246913580246,0.07407407407407407,0.14814814814814814,0.7716049382716049
"{'1.0<STREET_2<2.0', '0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<MEMORY_2<1.0', '0.0<Q76_2<2.0'}",0.1375,0.075,0.15,0.775
"{'0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<MEMORY_2<1.0', '0.0<REASON_2<2.0', '0.0<Q76_2<2.0', '1.0<STREET_2<2.0'}",0.1375,0.075,0.15,0.775
"{'0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<MEMORY_2<1.0', '0.0<Q76_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0'}",0.1375,0.075,0.15,0.775
"{'0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<MEMORY_2<1.0', '0.0<REASON_2<2.0', '0.0<Q76_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0'}",0.1375,0.075,0.15,0.775
"{'0.0<Q72_2<2.0', '1.0<STREET_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0'}",0.13043478260869565,0.06832298136645963,0.14285714285714285,0.7763975155279503
"{'1.0<STREET_2<2.0', '0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<MEMORY_2<1.0', '0.0<Q72_2<2.0'}",0.13043478260869565,0.06832298136645963,0.14285714285714285,0.7763975155279503
"{'1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<Q72_2<2.0'}",0.13043478260869565,0.06832298136645963,0.14285714285714285,0.7763975155279503
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q72_2<2.0'}",0.13043478260869565,0.06832298136645963,0.14285714285714285,0.7763975155279503
"{'0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<Q72_2<2.0'}",0.13043478260869565,0.06832298136645963,0.14285714285714285,0.7763975155279503
"{'0.0<Q401_2<1.0', '0.0<REASON_2<2.0', '0.0<MEMORY_2<1.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q72_2<2.0'}",0.13043478260869565,0.06832298136645963,0.14285714285714285,0.7763975155279503
"{'0.0<Q401_2<1.0', '0.0<REASON_2<2.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '1.0<STREET_2<2.0', '0.0<Q72_2<2.0'}",0.13043478260869565,0.06832298136645963,0.14285714285714285,0.7763975155279503
"{'0.0<Q401_2<1.0', '0.0<REASON_2<2.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q72_2<2.0'}",0.13043478260869565,0.06832298136645963,0.14285714285714285,0.7763975155279503
"{'1.0<STREET_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<Q76_2<2.0', '0.0<Q72_2<2.0'}",0.1320754716981132,0.06918238993710692,0.14465408805031446,0.779874213836478
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<REASON_2<2.0', '0.0<Q76_2<2.0', '1.0<STREET_2<2.0', '0.0<Q72_2<2.0'}",0.1320754716981132,0.06918238993710692,0.14465408805031446,0.779874213836478
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<Q76_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q72_2<2.0'}",0.1320754716981132,0.06918238993710692,0.14465408805031446,0.779874213836478
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<REASON_2<2.0', '0.0<Q76_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q72_2<2.0'}",0.1320754716981132,0.06918238993710692,0.14465408805031446,0.779874213836478
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<Q76_2<2.0', '1.0<STREET_2<2.0', '0.0<Q72_2<2.0'}",0.1320754716981132,0.06918238993710692,0.14465408805031446,0.779874213836478
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<Q76_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q72_2<2.0'}",0.1320754716981132,0.06918238993710692,0.14465408805031446,0.779874213836478
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<REASON_2<2.0', '0.0<Q76_2<2.0', '1.0<STREET_2<2.0', '0.0<Q72_2<2.0'}",0.1320754716981132,0.06918238993710692,0.14465408805031446,0.779874213836478
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<REASON_2<2.0', '0.0<Q76_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q72_2<2.0'}",0.1320754716981132,0.06918238993710692,0.14465408805031446,0.779874213836478
"{'0.0<Q1781_2<2.0', '1.0<STREET_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0'}",0.13580246913580246,0.07407407407407407,0.14814814814814814,0.7716049382716049
"{'1.0<STREET_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<Q1781_2<2.0', '0.0<Q72_2<2.0'}",0.13043478260869565,0.06832298136645963,0.14285714285714285,0.7763975155279503
"{'1.0<STREET_2<2.0', '0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<MEMORY_2<1.0', '0.0<Q1781_2<2.0'}",0.13580246913580246,0.07407407407407407,0.14814814814814814,0.7716049382716049
"{'0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<MEMORY_2<1.0', '0.0<Q1781_2<2.0', '1.0<STREET_2<2.0', '0.0<Q72_2<2.0'}",0.13043478260869565,0.06832298136645963,0.14285714285714285,0.7763975155279503
"{'1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<Q1781_2<2.0'}",0.13580246913580246,0.07407407407407407,0.14814814814814814,0.7716049382716049
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<Q1781_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0'}",0.13580246913580246,0.07407407407407407,0.14814814814814814,0.7716049382716049
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<Q1781_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q72_2<2.0'}",0.13043478260869565,0.06832298136645963,0.14285714285714285,0.7763975155279503
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<Q1781_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q72_2<2.0'}",0.13043478260869565,0.06832298136645963,0.14285714285714285,0.7763975155279503
"{'0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<Q1781_2<2.0'}",0.13580246913580246,0.07407407407407407,0.14814814814814814,0.7716049382716049
"{'0.0<Q401_2<1.0', '0.0<REASON_2<2.0', '0.0<MEMORY_2<1.0', '0.0<Q1781_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0'}",0.13580246913580246,0.07407407407407407,0.14814814814814814,0.7716049382716049
"{'0.0<Q401_2<1.0', '0.0<REASON_2<2.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<Q1781_2<2.0', '1.0<STREET_2<2.0'}",0.13580246913580246,0.07407407407407407,0.14814814814814814,0.7716049382716049
"{'0.0<Q401_2<1.0', '0.0<REASON_2<2.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<Q1781_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0'}",0.13580246913580246,0.07407407407407407,0.14814814814814814,0.7716049382716049
"{'0.0<Q401_2<1.0', '0.0<REASON_2<2.0', '0.0<MEMORY_2<1.0', '0.0<Q1781_2<2.0', '1.0<STREET_2<2.0', '0.0<Q72_2<2.0'}",0.13043478260869565,0.06832298136645963,0.14285714285714285,0.7763975155279503
"{'0.0<Q401_2<1.0', '0.0<REASON_2<2.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<Q1781_2<2.0', '1.0<STREET_2<2.0', '0.0<Q72_2<2.0'}",0.13043478260869565,0.06832298136645963,0.14285714285714285,0.7763975155279503
"{'0.0<Q401_2<1.0', '0.0<REASON_2<2.0', '0.0<MEMORY_2<1.0', '0.0<Q1781_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q72_2<2.0'}",0.13043478260869565,0.06832298136645963,0.14285714285714285,0.7763975155279503
"{'0.0<Q401_2<1.0', '0.0<REASON_2<2.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<Q1781_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q72_2<2.0'}",0.13043478260869565,0.06832298136645963,0.14285714285714285,0.7763975155279503
"{'0.0<Q1781_2<2.0', '1.0<STREET_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<Q76_2<2.0'}",0.1375,0.075,0.15,0.775
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<REASON_2<2.0', '0.0<Q1781_2<2.0', '1.0<STREET_2<2.0', '0.0<Q76_2<2.0'}",0.1375,0.075,0.15,0.775
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<Q1781_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q76_2<2.0'}",0.1375,0.075,0.15,0.775
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<REASON_2<2.0', '0.0<Q1781_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q76_2<2.0'}",0.1375,0.075,0.15,0.775
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<Q1781_2<2.0', '1.0<STREET_2<2.0', '0.0<Q76_2<2.0'}",0.1375,0.075,0.15,0.775
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<Q1781_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q76_2<2.0'}",0.1375,0.075,0.15,0.775
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<REASON_2<2.0', '0.0<Q1781_2<2.0', '1.0<STREET_2<2.0', '0.0<Q76_2<2.0'}",0.1375,0.075,0.15,0.775
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<REASON_2<2.0', '0.0<Q1781_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q76_2<2.0'}",0.1375,0.075,0.15,0.775
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<Q72_2<2.0', '0.0<Q1781_2<2.0', '1.0<STREET_2<2.0', '0.0<Q76_2<2.0'}",0.1320754716981132,0.06918238993710692,0.14465408805031446,0.779874213836478
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<Q72_2<2.0', '0.0<Q1781_2<2.0', '1.0<STREET_2<2.0', '0.0<Q76_2<2.0'}",0.1320754716981132,0.06918238993710692,0.14465408805031446,0.779874213836478
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<Q72_2<2.0', '0.0<Q1781_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q76_2<2.0'}",0.1320754716981132,0.06918238993710692,0.14465408805031446,0.779874213836478
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<Q72_2<2.0', '0.0<Q1781_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q76_2<2.0'}",0.1320754716981132,0.06918238993710692,0.14465408805031446,0.779874213836478
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<REASON_2<2.0', '0.0<Q72_2<2.0', '0.0<Q1781_2<2.0', '1.0<STREET_2<2.0', '0.0<Q76_2<2.0'}",0.1320754716981132,0.06918238993710692,0.14465408805031446,0.779874213836478
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<REASON_2<2.0', '0.0<Q72_2<2.0', '0.0<Q1781_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q76_2<2.0'}",0.1320754716981132,0.06918238993710692,0.14465408805031446,0.779874213836478
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<REASON_2<2.0', '0.0<Q72_2<2.0', '0.0<MONEY_2<2.0', '0.0<Q1781_2<2.0', '1.0<STREET_2<2.0', '0.0<Q76_2<2.0'}",0.1320754716981132,0.06918238993710692,0.14465408805031446,0.779874213836478
"{'0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '0.0<Q76_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<Q1781_2<2.0', '0.0<Q72_2<2.0'}",0.1320754716981132,0.06918238993710692,0.14465408805031446,0.779874213836478
"{'1.0<STREET_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<Q75_2<2.0'}",0.13125,0.06875,0.14375,0.775
"{'1.0<STREET_2<2.0', '0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<Q1781_2<2.0'}",0.13125,0.06875,0.14375,0.775
"{'1.0<STREET_2<2.0', '0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<Q72_2<2.0'}",0.12578616352201258,0.06289308176100629,0.13836477987421383,0.779874213836478
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<Q1781_2<2.0', '1.0<STREET_2<2.0', '0.0<Q72_2<2.0', '0.0<Q75_2<2.0'}",0.12578616352201258,0.06289308176100629,0.13836477987421383,0.779874213836478
"{'1.0<STREET_2<2.0', '0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<MEMORY_2<1.0'}",0.13125,0.06875,0.14375,0.775
"{'0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<MEMORY_2<1.0', '1.0<STREET_2<2.0', '0.0<Q72_2<2.0', '0.0<Q75_2<2.0'}",0.12578616352201258,0.06289308176100629,0.13836477987421383,0.779874213836478
"{'0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<MEMORY_2<1.0', '0.0<Q1781_2<2.0', '1.0<STREET_2<2.0', '0.0<Q75_2<2.0'}",0.13125,0.06875,0.14375,0.775
"{'0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<MEMORY_2<1.0', '0.0<Q1781_2<2.0', '1.0<STREET_2<2.0', '0.0<Q72_2<2.0', '0.0<Q75_2<2.0'}",0.12578616352201258,0.06289308176100629,0.13836477987421383,0.779874213836478
"{'1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0'}",0.13125,0.06875,0.14375,0.775
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q75_2<2.0'}",0.13125,0.06875,0.14375,0.775
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q72_2<2.0', '0.0<Q75_2<2.0'}",0.12578616352201258,0.06289308176100629,0.13836477987421383,0.779874213836478
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q72_2<2.0', '0.0<Q75_2<2.0'}",0.12578616352201258,0.06289308176100629,0.13836477987421383,0.779874213836478
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<Q1781_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q75_2<2.0'}",0.13125,0.06875,0.14375,0.775
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<Q1781_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q72_2<2.0', '0.0<Q75_2<2.0'}",0.12578616352201258,0.06289308176100629,0.13836477987421383,0.779874213836478
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<Q1781_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q75_2<2.0'}",0.13125,0.06875,0.14375,0.775
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<Q1781_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q72_2<2.0', '0.0<Q75_2<2.0'}",0.12578616352201258,0.06289308176100629,0.13836477987421383,0.779874213836478
"{'0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0'}",0.13125,0.06875,0.14375,0.775
"{'0.0<Q401_2<1.0', '0.0<REASON_2<2.0', '0.0<MEMORY_2<1.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q75_2<2.0'}",0.13125,0.06875,0.14375,0.775
"{'0.0<Q401_2<1.0', '0.0<REASON_2<2.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '1.0<STREET_2<2.0', '0.0<Q75_2<2.0'}",0.13125,0.06875,0.14375,0.775
"{'0.0<Q401_2<1.0', '0.0<REASON_2<2.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q75_2<2.0'}",0.13125,0.06875,0.14375,0.775
"{'0.0<Q401_2<1.0', '0.0<REASON_2<2.0', '0.0<MEMORY_2<1.0', '1.0<STREET_2<2.0', '0.0<Q72_2<2.0', '0.0<Q75_2<2.0'}",0.12578616352201258,0.06289308176100629,0.13836477987421383,0.779874213836478
"{'0.0<Q401_2<1.0', '0.0<REASON_2<2.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '1.0<STREET_2<2.0', '0.0<Q72_2<2.0', '0.0<Q75_2<2.0'}",0.12578616352201258,0.06289308176100629,0.13836477987421383,0.779874213836478
"{'0.0<Q401_2<1.0', '0.0<REASON_2<2.0', '0.0<MEMORY_2<1.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q72_2<2.0', '0.0<Q75_2<2.0'}",0.12578616352201258,0.06289308176100629,0.13836477987421383,0.779874213836478
"{'0.0<Q401_2<1.0', '0.0<REASON_2<2.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q72_2<2.0', '0.0<Q75_2<2.0'}",0.12578616352201258,0.06289308176100629,0.13836477987421383,0.779874213836478
"{'0.0<Q401_2<1.0', '0.0<REASON_2<2.0', '0.0<MEMORY_2<1.0', '0.0<Q1781_2<2.0', '1.0<STREET_2<2.0', '0.0<Q75_2<2.0'}",0.13125,0.06875,0.14375,0.775
"{'0.0<Q401_2<1.0', '0.0<REASON_2<2.0', '0.0<MEMORY_2<1.0', '0.0<Q1781_2<2.0', '1.0<STREET_2<2.0', '0.0<Q72_2<2.0', '0.0<Q75_2<2.0'}",0.12578616352201258,0.06289308176100629,0.13836477987421383,0.779874213836478
"{'0.0<Q401_2<1.0', '0.0<REASON_2<2.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<Q1781_2<2.0', '1.0<STREET_2<2.0', '0.0<Q75_2<2.0'}",0.13125,0.06875,0.14375,0.775
"{'0.0<Q401_2<1.0', '0.0<REASON_2<2.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<Q1781_2<2.0', '1.0<STREET_2<2.0', '0.0<Q72_2<2.0', '0.0<Q75_2<2.0'}",0.12578616352201258,0.06289308176100629,0.13836477987421383,0.779874213836478
"{'0.0<Q401_2<1.0', '0.0<REASON_2<2.0', '0.0<MEMORY_2<1.0', '0.0<Q1781_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q75_2<2.0'}",0.13125,0.06875,0.14375,0.775
"{'0.0<Q401_2<1.0', '0.0<REASON_2<2.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<Q1781_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q75_2<2.0'}",0.13125,0.06875,0.14375,0.775
"{'0.0<Q401_2<1.0', '0.0<REASON_2<2.0', '0.0<MEMORY_2<1.0', '0.0<Q1781_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q72_2<2.0', '0.0<Q75_2<2.0'}",0.12578616352201258,0.06289308176100629,0.13836477987421383,0.779874213836478
"{'0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<Q1781_2<2.0', '0.0<Q72_2<2.0'}",0.12578616352201258,0.06289308176100629,0.13836477987421383,0.779874213836478
"{'1.0<STREET_2<2.0', '0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<Q76_2<2.0'}",0.13291139240506328,0.06962025316455696,0.14556962025316456,0.7784810126582279
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<REASON_2<2.0', '0.0<Q76_2<2.0', '1.0<STREET_2<2.0', '0.0<Q75_2<2.0'}",0.13291139240506328,0.06962025316455696,0.14556962025316456,0.7784810126582279
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<Q76_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q75_2<2.0'}",0.13291139240506328,0.06962025316455696,0.14556962025316456,0.7784810126582279
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<REASON_2<2.0', '0.0<Q76_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q75_2<2.0'}",0.13291139240506328,0.06962025316455696,0.14556962025316456,0.7784810126582279
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<Q76_2<2.0', '1.0<STREET_2<2.0', '0.0<Q75_2<2.0'}",0.13291139240506328,0.06962025316455696,0.14556962025316456,0.7784810126582279
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<Q76_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q75_2<2.0'}",0.13291139240506328,0.06962025316455696,0.14556962025316456,0.7784810126582279
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<REASON_2<2.0', '0.0<Q76_2<2.0', '1.0<STREET_2<2.0', '0.0<Q75_2<2.0'}",0.13291139240506328,0.06962025316455696,0.14556962025316456,0.7784810126582279
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<REASON_2<2.0', '0.0<Q76_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q75_2<2.0'}",0.13291139240506328,0.06962025316455696,0.14556962025316456,0.7784810126582279
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<Q76_2<2.0', '1.0<STREET_2<2.0', '0.0<Q72_2<2.0', '0.0<Q75_2<2.0'}",0.12738853503184713,0.06369426751592357,0.14012738853503184,0.7834394904458599
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<Q76_2<2.0', '1.0<STREET_2<2.0', '0.0<Q72_2<2.0', '0.0<Q75_2<2.0'}",0.12738853503184713,0.06369426751592357,0.14012738853503184,0.7834394904458599
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<Q76_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q72_2<2.0', '0.0<Q75_2<2.0'}",0.12738853503184713,0.06369426751592357,0.14012738853503184,0.7834394904458599
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<Q76_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q72_2<2.0', '0.0<Q75_2<2.0'}",0.12738853503184713,0.06369426751592357,0.14012738853503184,0.7834394904458599
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<REASON_2<2.0', '0.0<Q76_2<2.0', '1.0<STREET_2<2.0', '0.0<Q72_2<2.0', '0.0<Q75_2<2.0'}",0.12738853503184713,0.06369426751592357,0.14012738853503184,0.7834394904458599
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<REASON_2<2.0', '0.0<Q76_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q72_2<2.0', '0.0<Q75_2<2.0'}",0.12738853503184713,0.06369426751592357,0.14012738853503184,0.7834394904458599
