FP,Balanced Bagging Classifier,Weighted Decision Tree Classifier,Weighted XGBoost,Weighted Logistic Regression
"{'0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.11038961038961038,0.07142857142857142,0.05194805194805195,0.8311688311688312
"{'0.0<Q1781_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<REASON_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '1.0<STREET_2<2.0', '1.0<SEASON_2<2.0'}",0.10967741935483871,0.07741935483870968,0.05806451612903226,0.8258064516129032
"{'0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '0.0<Q72_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<LASTDAY_2<2.0', '0.0<Q1781_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.11038961038961038,0.07142857142857142,0.05194805194805195,0.8311688311688312
"{'0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q1781_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.10967741935483871,0.07741935483870968,0.05806451612903226,0.8258064516129032
"{'0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '0.0<Q72_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q1781_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.11038961038961038,0.07142857142857142,0.05194805194805195,0.8311688311688312
"{'0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<LASTDAY_2<2.0', '0.0<Q1781_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.10967741935483871,0.07741935483870968,0.05806451612903226,0.8258064516129032
"{'0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q1781_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.10967741935483871,0.07741935483870968,0.05806451612903226,0.8258064516129032
"{'0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q72_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<LASTDAY_2<2.0', '0.0<Q1781_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.11038961038961038,0.07142857142857142,0.05194805194805195,0.8311688311688312
"{'0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q72_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q1781_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.11038961038961038,0.07142857142857142,0.05194805194805195,0.8311688311688312
"{'0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<REASON_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '1.0<STREET_2<2.0', '1.0<SEASON_2<2.0'}",0.10967741935483871,0.07741935483870968,0.05806451612903226,0.8258064516129032
"{'0.0<Q1781_2<2.0', '0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.10967741935483871,0.07741935483870968,0.05806451612903226,0.8258064516129032
"{'0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.11038961038961038,0.07142857142857142,0.05194805194805195,0.8311688311688312
"{'0.0<Q1781_2<2.0', '0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.11038961038961038,0.07142857142857142,0.05194805194805195,0.8311688311688312
"{'0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.10967741935483871,0.07741935483870968,0.05806451612903226,0.8258064516129032
"{'0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.11038961038961038,0.07142857142857142,0.05194805194805195,0.8311688311688312
"{'0.0<Q1781_2<2.0', '0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.10967741935483871,0.07741935483870968,0.05806451612903226,0.8258064516129032
"{'0.0<Q1781_2<2.0', '0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.11038961038961038,0.07142857142857142,0.05194805194805195,0.8311688311688312
"{'0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.10967741935483871,0.07741935483870968,0.05806451612903226,0.8258064516129032
"{'0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.10967741935483871,0.07741935483870968,0.05806451612903226,0.8258064516129032
"{'0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.11038961038961038,0.07142857142857142,0.05194805194805195,0.8311688311688312
"{'0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.11038961038961038,0.07142857142857142,0.05194805194805195,0.8311688311688312
"{'0.0<Q1781_2<2.0', '0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.10967741935483871,0.07741935483870968,0.05806451612903226,0.8258064516129032
"{'0.0<Q1781_2<2.0', '0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.11038961038961038,0.07142857142857142,0.05194805194805195,0.8311688311688312
"{'0.0<Q1781_2<2.0', '0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.10967741935483871,0.07741935483870968,0.05806451612903226,0.8258064516129032
"{'0.0<Q1781_2<2.0', '0.0<REASON_2<2.0', '1.0<STREET_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<LASTDAY_2<2.0', '0.0<Q76_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.11038961038961038,0.07142857142857142,0.05194805194805195,0.8311688311688312
"{'0.0<Q76_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '1.0<SEASON_2<2.0'}",0.11464968152866242,0.07643312101910828,0.05732484076433121,0.8280254777070064
"{'0.0<REASON_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '1.0<SEASON_2<2.0'}",0.11320754716981132,0.07547169811320754,0.05660377358490566,0.8301886792452831
"{'0.0<REASON_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.11464968152866242,0.07643312101910828,0.05732484076433121,0.8280254777070064
"{'0.0<CONVERS_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '1.0<SEASON_2<2.0'}",0.11320754716981132,0.07547169811320754,0.05660377358490566,0.8301886792452831
"{'0.0<REASON_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '1.0<SEASON_2<2.0'}",0.11320754716981132,0.07547169811320754,0.05660377358490566,0.8301886792452831
"{'0.0<CONVERS_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.11464968152866242,0.07643312101910828,0.05732484076433121,0.8280254777070064
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<REASON_2<2.0', '0.0<Q76_2<2.0', '0.0<CONVERS_2<2.0', '1.0<SEASON_2<2.0'}",0.11464968152866242,0.07643312101910828,0.05732484076433121,0.8280254777070064
"{'0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<MEMORY_2<1.0', '1.0<SEASON_2<2.0'}",0.11392405063291139,0.0759493670886076,0.056962025316455694,0.8291139240506329
"{'0.0<CONVERS_2<2.0', '0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<MEMORY_2<1.0', '1.0<SEASON_2<2.0'}",0.11392405063291139,0.0759493670886076,0.056962025316455694,0.8291139240506329
"{'0.0<REASON_2<2.0', '0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<MEMORY_2<1.0', '1.0<SEASON_2<2.0'}",0.11392405063291139,0.0759493670886076,0.056962025316455694,0.8291139240506329
"{'0.0<Q401_2<1.0', '0.0<REASON_2<2.0', '0.0<MONEY_2<2.0', '0.0<MEMORY_2<1.0', '0.0<CONVERS_2<2.0', '1.0<SEASON_2<2.0'}",0.11392405063291139,0.0759493670886076,0.056962025316455694,0.8291139240506329
"{'0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<MEMORY_2<1.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.11538461538461539,0.07692307692307693,0.057692307692307696,0.8269230769230769
"{'0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<MEMORY_2<1.0', '0.0<REASON_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.11538461538461539,0.07692307692307693,0.057692307692307696,0.8269230769230769
"{'0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<MEMORY_2<1.0', '0.0<Q76_2<2.0', '0.0<CONVERS_2<2.0', '1.0<SEASON_2<2.0'}",0.11538461538461539,0.07692307692307693,0.057692307692307696,0.8269230769230769
"{'0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<MEMORY_2<1.0', '0.0<REASON_2<2.0', '0.0<Q76_2<2.0', '0.0<CONVERS_2<2.0', '1.0<SEASON_2<2.0'}",0.11538461538461539,0.07692307692307693,0.057692307692307696,0.8269230769230769
"{'0.0<Q72_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '1.0<SEASON_2<2.0'}",0.11392405063291139,0.06962025316455696,0.05063291139240506,0.8354430379746836
"{'0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<MEMORY_2<1.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.11464968152866242,0.07006369426751592,0.050955414012738856,0.8343949044585988
"{'0.0<CONVERS_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.11392405063291139,0.06962025316455696,0.05063291139240506,0.8354430379746836
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.11464968152866242,0.07006369426751592,0.050955414012738856,0.8343949044585988
"{'0.0<REASON_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.11392405063291139,0.06962025316455696,0.05063291139240506,0.8354430379746836
"{'0.0<Q401_2<1.0', '0.0<REASON_2<2.0', '0.0<MEMORY_2<1.0', '0.0<CONVERS_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.11392405063291139,0.06962025316455696,0.05063291139240506,0.8354430379746836
"{'0.0<Q401_2<1.0', '0.0<REASON_2<2.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.11464968152866242,0.07006369426751592,0.050955414012738856,0.8343949044585988
"{'0.0<Q401_2<1.0', '0.0<REASON_2<2.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.11464968152866242,0.07006369426751592,0.050955414012738856,0.8343949044585988
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<Q76_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.11538461538461539,0.07051282051282051,0.05128205128205128,0.8333333333333334
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<REASON_2<2.0', '0.0<Q76_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.11538461538461539,0.07051282051282051,0.05128205128205128,0.8333333333333334
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<Q76_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.11538461538461539,0.07051282051282051,0.05128205128205128,0.8333333333333334
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<REASON_2<2.0', '0.0<Q76_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.11538461538461539,0.07051282051282051,0.05128205128205128,0.8333333333333334
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<Q76_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.11612903225806452,0.07096774193548387,0.05161290322580645,0.832258064516129
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<Q76_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.11612903225806452,0.07096774193548387,0.05161290322580645,0.832258064516129
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<REASON_2<2.0', '0.0<Q76_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.11612903225806452,0.07096774193548387,0.05161290322580645,0.832258064516129
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<REASON_2<2.0', '0.0<Q76_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.11612903225806452,0.07096774193548387,0.05161290322580645,0.832258064516129
"{'0.0<Q1781_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '1.0<SEASON_2<2.0'}",0.11320754716981132,0.07547169811320754,0.05660377358490566,0.8301886792452831
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<Q1781_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.11392405063291139,0.06962025316455696,0.05063291139240506,0.8354430379746836
"{'0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<MEMORY_2<1.0', '0.0<Q1781_2<2.0', '1.0<SEASON_2<2.0'}",0.11392405063291139,0.0759493670886076,0.056962025316455694,0.8291139240506329
"{'0.0<Q401_2<1.0', '0.0<MONEY_2<2.0', '0.0<MEMORY_2<1.0', '0.0<Q1781_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.11464968152866242,0.07006369426751592,0.050955414012738856,0.8343949044585988
"{'0.0<CONVERS_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<Q1781_2<2.0', '1.0<SEASON_2<2.0'}",0.11320754716981132,0.07547169811320754,0.05660377358490566,0.8301886792452831
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<Q1781_2<2.0', '0.0<CONVERS_2<2.0', '1.0<SEASON_2<2.0'}",0.11392405063291139,0.0759493670886076,0.056962025316455694,0.8291139240506329
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<Q1781_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.11392405063291139,0.06962025316455696,0.05063291139240506,0.8354430379746836
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<Q1781_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.11464968152866242,0.07006369426751592,0.050955414012738856,0.8343949044585988
"{'0.0<REASON_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<Q1781_2<2.0', '1.0<SEASON_2<2.0'}",0.11320754716981132,0.07547169811320754,0.05660377358490566,0.8301886792452831
"{'0.0<Q401_2<1.0', '0.0<REASON_2<2.0', '0.0<MEMORY_2<1.0', '0.0<Q1781_2<2.0', '0.0<CONVERS_2<2.0', '1.0<SEASON_2<2.0'}",0.11320754716981132,0.07547169811320754,0.05660377358490566,0.8301886792452831
"{'0.0<Q401_2<1.0', '0.0<REASON_2<2.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<Q1781_2<2.0', '1.0<SEASON_2<2.0'}",0.11392405063291139,0.0759493670886076,0.056962025316455694,0.8291139240506329
"{'0.0<Q401_2<1.0', '0.0<REASON_2<2.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<Q1781_2<2.0', '0.0<CONVERS_2<2.0', '1.0<SEASON_2<2.0'}",0.11392405063291139,0.0759493670886076,0.056962025316455694,0.8291139240506329
"{'0.0<Q401_2<1.0', '0.0<REASON_2<2.0', '0.0<MEMORY_2<1.0', '0.0<Q1781_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.11392405063291139,0.06962025316455696,0.05063291139240506,0.8354430379746836
"{'0.0<Q401_2<1.0', '0.0<REASON_2<2.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<Q1781_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.11464968152866242,0.07006369426751592,0.050955414012738856,0.8343949044585988
"{'0.0<Q401_2<1.0', '0.0<REASON_2<2.0', '0.0<MEMORY_2<1.0', '0.0<Q1781_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.11392405063291139,0.06962025316455696,0.05063291139240506,0.8354430379746836
"{'0.0<Q401_2<1.0', '0.0<REASON_2<2.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<Q1781_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.11464968152866242,0.07006369426751592,0.050955414012738856,0.8343949044585988
"{'0.0<Q1781_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.11464968152866242,0.07643312101910828,0.05732484076433121,0.8280254777070064
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<REASON_2<2.0', '0.0<Q1781_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.11464968152866242,0.07643312101910828,0.05732484076433121,0.8280254777070064
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<Q1781_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.11464968152866242,0.07643312101910828,0.05732484076433121,0.8280254777070064
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<REASON_2<2.0', '0.0<Q1781_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.11464968152866242,0.07643312101910828,0.05732484076433121,0.8280254777070064
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<Q1781_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.11538461538461539,0.07692307692307693,0.057692307692307696,0.8269230769230769
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<Q1781_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.11538461538461539,0.07692307692307693,0.057692307692307696,0.8269230769230769
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<REASON_2<2.0', '0.0<Q1781_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.11538461538461539,0.07692307692307693,0.057692307692307696,0.8269230769230769
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<REASON_2<2.0', '0.0<Q1781_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.11538461538461539,0.07692307692307693,0.057692307692307696,0.8269230769230769
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<Q72_2<2.0', '0.0<Q1781_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.11538461538461539,0.07051282051282051,0.05128205128205128,0.8333333333333334
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<Q72_2<2.0', '0.0<Q1781_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.11612903225806452,0.07096774193548387,0.05161290322580645,0.832258064516129
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<Q72_2<2.0', '0.0<Q1781_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.11538461538461539,0.07051282051282051,0.05128205128205128,0.8333333333333334
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<Q72_2<2.0', '0.0<Q1781_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.11612903225806452,0.07096774193548387,0.05161290322580645,0.832258064516129
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<REASON_2<2.0', '0.0<Q72_2<2.0', '0.0<Q1781_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.11538461538461539,0.07051282051282051,0.05128205128205128,0.8333333333333334
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<REASON_2<2.0', '0.0<Q72_2<2.0', '0.0<Q1781_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.11538461538461539,0.07051282051282051,0.05128205128205128,0.8333333333333334
"{'0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<REASON_2<2.0', '0.0<Q72_2<2.0', '0.0<MONEY_2<2.0', '0.0<Q1781_2<2.0', '0.0<Q76_2<2.0', '1.0<SEASON_2<2.0'}",0.11612903225806452,0.07096774193548387,0.05161290322580645,0.832258064516129
"{'0.0<REASON_2<2.0', '0.0<Q76_2<2.0', '0.0<CONVERS_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<MONEY_2<2.0', '0.0<Q1781_2<2.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.11612903225806452,0.07096774193548387,0.05161290322580645,0.832258064516129
"{'0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '1.0<SEASON_2<2.0'}",0.11320754716981132,0.07547169811320754,0.05660377358490566,0.8301886792452831
"{'0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<Q1781_2<2.0', '1.0<SEASON_2<2.0'}",0.11320754716981132,0.07547169811320754,0.05660377358490566,0.8301886792452831
"{'0.0<Q75_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<Q72_2<2.0', '1.0<SEASON_2<2.0'}",0.11392405063291139,0.06962025316455696,0.05063291139240506,0.8354430379746836
"{'1.0<SEASON_2<2.0', '0.0<Q401_2<1.0', '0.0<MEMORY_2<1.0', '0.0<Q1781_2<2.0', '0.0<Q72_2<2.0', '0.0<Q75_2<2.0'}",0.11392405063291139,0.06962025316455696,0.05063291139240506,0.8354430379746836
