model,f2,gmean,bss,pr_auc,sensitivity,specificity,ppv,accuracy,precision,recall,f1,auc
model_35954,0.88755,0.83950,0.67252,0.77006,0.91400,0.76500,0.8307671460413164,0.83950,0.79547,0.91400,0.85063,0.83950
model_40096,0.88755,0.89400,0.78372,0.85540,0.88400,0.90400,0.9774443284306221,0.89400,0.90204,0.88400,0.89293,0.89400
model_38260,0.88753,0.88850,0.77250,0.84564,0.88700,0.89000,0.9724719732323286,0.88850,0.88967,0.88700,0.88833,0.88850
model_22932,0.88753,0.88850,0.77250,0.84564,0.88700,0.89000,0.9926133100783837,0.88850,0.88967,0.88700,0.88833,0.88850
model_30914,0.88751,0.86300,0.72047,0.80396,0.90100,0.82500,0.8591334556190061,0.86300,0.83736,0.90100,0.86802,0.86300
model_17596,0.88747,0.88650,0.76841,0.84219,0.88800,0.88500,0.9826710959186469,0.88650,0.88534,0.88800,0.88667,0.88650
model_36542,0.88745,0.88100,0.75719,0.83281,0.89100,0.87100,0.9804019649779453,0.88100,0.87353,0.89100,0.88218,0.88100
model_6726,0.88745,0.88100,0.75719,0.83281,0.89100,0.87100,0.9678944160263274,0.88100,0.87353,0.89100,0.88218,0.88100
model_31862,0.88745,0.88100,0.75719,0.83281,0.89100,0.87100,0.9716156492782395,0.88100,0.87353,0.89100,0.88218,0.88100
model_40578,0.88743,0.68650,0.36033,0.61468,0.99800,0.37500,0.9196434423021557,0.68650,0.61491,0.99800,0.76096,0.68650
model_1442,0.88743,0.87550,0.74597,0.82372,0.89400,0.85700,0.9596633346115417,0.87550,0.86210,0.89400,0.87776,0.87550
model_3246,0.88743,0.87550,0.74597,0.82372,0.89400,0.85700,0.9594442414753328,0.87550,0.86210,0.89400,0.87776,0.87550
model_29382,0.88742,0.87000,0.73475,0.81489,0.89700,0.84300,0.8643912671162532,0.87000,0.85104,0.89700,0.87342,0.87000
model_39112,0.88742,0.83550,0.66435,0.76470,0.91600,0.75500,0.8939937121338315,0.83550,0.78898,0.91600,0.84776,0.83550
model_13862,0.88742,0.87000,0.73475,0.81489,0.89700,0.84300,0.9751613924758306,0.87000,0.85104,0.89700,0.87342,0.87000
model_12268,0.88741,0.85000,0.69394,0.78477,0.90800,0.79200,0.9033046335885019,0.85000,0.81362,0.90800,0.85822,0.85000
model_38284,0.88740,0.88450,0.76433,0.83877,0.88900,0.88000,0.9876349472539602,0.88450,0.88107,0.88900,0.88502,0.88450
model_32198,0.88738,0.91350,0.82351,0.89280,0.87300,0.95400,nan,0.91350,0.94995,0.87300,0.90985,0.91350
model_33888,0.88737,0.85350,0.70108,0.78984,0.90600,0.80100,0.9645570959713196,0.85350,0.81991,0.90600,0.86081,0.85350
model_26482,0.88734,0.88250,0.76025,0.83539,0.89000,0.87500,0.8735902884602547,0.88250,0.87685,0.89000,0.88337,0.88250
model_27446,0.88730,0.85150,0.69700,0.78696,0.90700,0.79600,0.8383714378654182,0.85150,0.81638,0.90700,0.85931,0.85150
model_10548,0.88730,0.69700,0.38176,0.62291,0.99200,0.40200,0.8926902536310851,0.69700,0.62390,0.99200,0.76602,0.69700
model_36350,0.88729,0.73150,0.45215,0.65189,0.97300,0.49000,0.8369313563057298,0.73150,0.65610,0.97300,0.78373,0.73150
model_39114,0.88728,0.76600,0.52255,0.68442,0.95400,0.57800,0.8703627284001378,0.76600,0.69331,0.95400,0.80303,0.76600
model_26410,0.88726,0.87500,0.74495,0.82298,0.89400,0.85600,0.9601746266445594,0.87500,0.86127,0.89400,0.87733,0.87500
model_7798,0.88726,0.76050,0.51132,0.67897,0.95700,0.56400,0.8677674175941781,0.76050,0.68701,0.95700,0.79983,0.76050
model_37322,0.88726,0.87500,0.74495,0.82298,0.89400,0.85600,0.9774991597504342,0.87500,0.86127,0.89400,0.87733,0.87500
model_7530,0.88724,0.73500,0.45929,0.65502,0.97100,0.49900,0.8480334054454898,0.73500,0.65965,0.97100,0.78560,0.73500
model_19818,0.88724,0.69500,0.37768,0.62133,0.99300,0.39700,0.9077630266547203,0.69500,0.62218,0.99300,0.76502,0.69500
model_30260,0.88723,0.88400,0.76331,0.83800,0.88900,0.87900,0.8601256554981448,0.88400,0.88020,0.88900,0.88458,0.88400
model_9078,0.88721,0.68400,0.35523,0.61277,0.99900,0.36900,0.8747504112486384,0.68400,0.61288,0.99900,0.75970,0.68400
model_14850,0.88721,0.83850,0.67048,0.76880,0.91400,0.76300,0.8387579827081589,0.83850,0.79409,0.91400,0.84984,0.83850
model_674,0.88720,0.79850,0.58886,0.71913,0.93600,0.66100,nan,0.79850,0.73412,0.93600,0.82286,0.79850
model_35416,0.88718,0.86750,0.72965,0.81104,0.89800,0.83700,0.968818656206131,0.86750,0.84637,0.89800,0.87142,0.86750
model_2286,0.88716,0.88200,0.75923,0.83463,0.89000,0.87400,0.9601218738325377,0.88200,0.87598,0.89000,0.88294,0.88200
model_15718,0.88716,0.80200,0.59600,0.72316,0.93400,0.67000,0.8417651812000387,0.80200,0.73892,0.93400,0.82509,0.80200
model_38864,0.88715,0.89650,0.78882,0.86016,0.88200,0.91100,0.8612234042579398,0.89650,0.90834,0.88200,0.89498,0.89650
model_15604,0.88713,0.89100,0.77760,0.85024,0.88500,0.89700,0.9906273604087208,0.89100,0.89575,0.88500,0.89034,0.89100
model_36536,0.88713,0.71100,0.41032,0.63430,0.98400,0.43800,0.836855756404788,0.71100,0.63648,0.98400,0.77298,0.71100
model_37836,0.88707,0.82900,0.65109,0.75623,0.91900,0.73900,0.8394005075097084,0.82900,0.77881,0.91900,0.84312,0.82900
model_35364,0.88706,0.88900,0.77352,0.84673,0.88600,0.89200,0.8374333067944175,0.88900,0.89135,0.88600,0.88867,0.88900
model_12014,0.88706,0.86900,0.73271,0.81344,0.89700,0.84100,0.9427225673462232,0.86900,0.84943,0.89700,0.87257,0.86900
model_31864,0.88703,0.87800,0.75107,0.82799,0.89200,0.86400,0.9821961598483594,0.87800,0.86770,0.89200,0.87968,0.87800
model_25520,0.88702,0.89250,0.78066,0.85297,0.88400,0.90100,0.8628993346738411,0.89250,0.89929,0.88400,0.89158,0.89250
model_8872,0.88702,0.89250,0.78066,0.85297,0.88400,0.90100,0.8553081173449755,0.89250,0.89929,0.88400,0.89158,0.89250
model_22358,0.88702,0.89250,0.78066,0.85297,0.88400,0.90100,0.838489426409497,0.89250,0.89929,0.88400,0.89158,0.89250
model_37078,0.88700,0.88700,0.76943,0.84327,0.88700,0.88700,0.8354261699876829,0.88700,0.88700,0.88700,0.88700,0.88700
model_37402,0.88699,0.86150,0.71740,0.80186,0.90100,0.82200,0.9615892412722902,0.86150,0.83503,0.90100,0.86676,0.86150
model_22872,0.88698,0.88150,0.75821,0.83386,0.89000,0.87300,0.9930438249545326,0.88150,0.87512,0.89000,0.88250,0.88150
model_22846,0.88698,0.88150,0.75821,0.83386,0.89000,0.87300,0.9683627149302089,0.88150,0.87512,0.89000,0.88250,0.88150
model_19374,0.88696,0.81050,0.61334,0.73319,0.92900,0.69200,0.8756651812606007,0.81050,0.75101,0.92900,0.83058,0.81050
model_28612,0.88696,0.75050,0.49092,0.66935,0.96200,0.53900,0.8098943829536438,0.75050,0.67604,0.96200,0.79406,0.75050
model_31020,0.88696,0.83050,0.65415,0.75821,0.91800,0.74300,0.8610542091992822,0.83050,0.78128,0.91800,0.84414,0.83050
model_18676,0.88695,0.70500,0.39808,0.62937,0.98700,0.42300,0.8285787132437729,0.70500,0.63107,0.98700,0.76989,0.70500
model_31024,0.88694,0.88500,0.76535,0.83984,0.88800,0.88200,0.9790842826316869,0.88500,0.88270,0.88800,0.88534,0.88500
model_35078,0.88693,0.92500,0.84697,0.91729,0.86600,0.98400,0.8232751846313476,0.92500,0.98186,0.86600,0.92030,0.92500
model_6316,0.88692,0.91950,0.83575,0.90550,0.86900,0.97000,0.8313694688406857,0.91950,0.96663,0.86900,0.91522,0.91950
model_34638,0.88692,0.87950,0.75413,0.83053,0.89100,0.86800,0.9355786847995549,0.87950,0.87097,0.89100,0.88087,0.87950
model_23842,0.88691,0.85400,0.70210,0.79072,0.90500,0.80300,0.9726413596939567,0.85400,0.82123,0.90500,0.86108,0.85400
model_26480,0.88690,0.78850,0.56846,0.70803,0.94100,0.63600,0.8940865159034729,0.78850,0.72107,0.94100,0.81649,0.78850
model_40150,0.88689,0.88850,0.77250,0.84594,0.88600,0.89100,0.9810086862687212,0.88850,0.89045,0.88600,0.88822,0.88850
model_37900,0.88687,0.92300,0.84289,0.91300,0.86700,0.97900,0.8154701751012069,0.92300,0.97635,0.86700,0.91843,0.92300
model_33784,0.88687,0.88300,0.76127,0.83645,0.88900,0.87700,0.988476167565445,0.88300,0.87846,0.88900,0.88370,0.88300
model_9810,0.88685,0.91750,0.83167,0.90135,0.87000,0.96500,nan,0.91750,0.96133,0.87000,0.91339,0.91750
model_21854,0.88684,0.89200,0.77964,0.85216,0.88400,0.90000,0.8443659455266618,0.89200,0.89837,0.88400,0.89113,0.89200
model_35388,0.88682,0.88650,0.76841,0.84248,0.88700,0.88600,0.8238873903950056,0.88650,0.88611,0.88700,0.88656,0.88650
model_15808,0.88681,0.84100,0.67558,0.77232,0.91200,0.77000,0.8860349831288025,0.84100,0.79860,0.91200,0.85154,0.84100
model_3188,0.88681,0.88100,0.75719,0.83309,0.89000,0.87200,0.9599985442960354,0.88100,0.87426,0.89000,0.88206,0.88100
model_7584,0.88678,0.87000,0.73475,0.81513,0.89600,0.84400,0.9130064759806048,0.87000,0.85171,0.89600,0.87329,0.87000
model_39642,0.88678,0.91550,0.82759,0.89726,0.87100,0.96000,0.8299474354301181,0.91550,0.95609,0.87100,0.91156,0.91550
model_3448,0.88677,0.89000,0.77556,0.84864,0.88500,0.89500,0.8642614545706646,0.89000,0.89394,0.88500,0.88945,0.89000
model_6554,0.88676,0.86450,0.72353,0.80653,0.89900,0.83000,0.8346160501241684,0.86450,0.84097,0.89900,0.86902,0.86450
model_7512,0.88673,0.87350,0.74189,0.82076,0.89400,0.85300,0.9772877807694452,0.87350,0.85879,0.89400,0.87604,0.87350
model_2092,0.88673,0.72250,0.43379,0.64406,0.97700,0.46800,0.8382614008227333,0.72250,0.64745,0.97700,0.77880,0.72250
model_15784,0.88671,0.88800,0.77148,0.84515,0.88600,0.89000,0.9903238271822745,0.88800,0.88956,0.88600,0.88778,0.88800
model_16112,0.88670,0.92800,0.85309,0.92407,0.86400,0.99200,nan,0.92800,0.99083,0.86400,0.92308,0.92800
model_16732,0.88670,0.86250,0.71945,0.80349,0.90000,0.82500,0.9286654784723565,0.86250,0.83721,0.90000,0.86747,0.86250
model_10754,0.88669,0.90250,0.80106,0.87160,0.87800,0.92700,0.8314632177352905,0.90250,0.92324,0.87800,0.90005,0.90250
model_6334,0.88665,0.70950,0.40726,0.63308,0.98400,0.43500,0.8378909456637479,0.70950,0.63525,0.98400,0.77207,0.70950
model_1268,0.88663,0.88050,0.75617,0.83233,0.89000,0.87100,0.9613429515948756,0.88050,0.87341,0.89000,0.88162,0.88050
model_29344,0.88663,0.88050,0.75617,0.83233,0.89000,0.87100,0.9750774586350236,0.88050,0.87341,0.89000,0.88162,0.88050
model_40186,0.88660,0.88950,0.77454,0.84784,0.88500,0.89400,0.9441431182018225,0.88950,0.89304,0.88500,0.88900,0.88950
model_22838,0.88660,0.86950,0.73373,0.81441,0.89600,0.84300,0.9713557288804928,0.86950,0.85090,0.89600,0.87287,0.86950
model_12904,0.88660,0.88950,0.77454,0.84784,0.88500,0.89400,0.9894870845519979,0.88950,0.89304,0.88500,0.88900,0.88950
model_3080,0.88655,0.82750,0.64803,0.75441,0.91900,0.73600,0.8545823126754525,0.82750,0.77684,0.91900,0.84196,0.82750
model_13882,0.88655,0.87300,0.74087,0.82002,0.89400,0.85200,0.9481891834285144,0.87300,0.85797,0.89400,0.87561,0.87300
model_2172,0.88654,0.86750,0.72965,0.81128,0.89700,0.83800,0.9676753733133756,0.86750,0.84703,0.89700,0.87130,0.86750
model_38170,0.88652,0.88200,0.75923,0.83491,0.88900,0.87500,0.9833591001181953,0.88200,0.87673,0.88900,0.88282,0.88200
model_40144,0.88648,0.89100,0.77760,0.85055,0.88400,0.89800,0.9921237543907041,0.89100,0.89655,0.88400,0.89023,0.89100
model_13022,0.88647,0.88550,0.76637,0.84092,0.88700,0.88400,0.9808479913423626,0.88550,0.88435,0.88700,0.88567,0.88550
model_13540,0.88647,0.91100,0.81840,0.88831,0.87300,0.94900,0.8249424979334972,0.91100,0.94481,0.87300,0.90748,0.91100
model_36476,0.88647,0.72350,0.43583,0.64494,0.97600,0.47100,0.8539555951472252,0.72350,0.64850,0.97600,0.77924,0.72350
model_34568,0.88647,0.88550,0.76637,0.84092,0.88700,0.88400,0.9829030847060096,0.88550,0.88435,0.88700,0.88567,0.88550
model_4990,0.88645,0.88000,0.75515,0.83157,0.89000,0.87000,0.968942418385946,0.88000,0.87255,0.89000,0.88119,0.88000
model_9230,0.88644,0.92000,0.83677,0.90688,0.86800,0.97200,nan,0.92000,0.96875,0.86800,0.91561,0.92000
model_15618,0.88643,0.86900,0.73271,0.81369,0.89600,0.84200,0.9538532352203604,0.86900,0.85009,0.89600,0.87244,0.86900
model_32968,0.88642,0.88900,0.77352,0.84704,0.88500,0.89300,0.8957146416489895,0.88900,0.89214,0.88500,0.88855,0.88900
model_15844,0.88642,0.88900,0.77352,0.84704,0.88500,0.89300,0.9892459907179676,0.88900,0.89214,0.88500,0.88855,0.88900
model_7598,0.88641,0.86350,0.72149,0.80512,0.89900,0.82800,0.8564349979087523,0.86350,0.83940,0.89900,0.86818,0.86350
model_23476,0.88638,0.68500,0.35727,0.61357,0.99700,0.37300,0.9096208384535351,0.68500,0.61392,0.99700,0.75991,0.68500
model_30952,0.88636,0.79600,0.58376,0.71645,0.93600,0.65600,0.8868703848183758,0.79600,0.73125,0.93600,0.82105,0.79600
model_15704,0.88636,0.86700,0.72863,0.81057,0.89700,0.83700,0.9407807880068478,0.86700,0.84623,0.89700,0.87087,0.86700
model_32884,0.88635,0.88700,0.76943,0.84357,0.88600,0.88800,0.9888764298327382,0.88700,0.88778,0.88600,0.88689,0.88700
model_41090,0.88635,0.83600,0.66537,0.76566,0.91400,0.75800,0.841163600532754,0.83600,0.79066,0.91400,0.84787,0.83600
model_9832,0.88634,0.92700,0.85105,0.92211,0.86400,0.99000,nan,0.92700,0.98856,0.86400,0.92209,0.92700
model_13946,0.88634,0.73950,0.46848,0.65917,0.96700,0.51200,0.8480518749041587,0.73950,0.66460,0.96700,0.78778,0.73950
model_28342,0.88631,0.81950,0.63171,0.74432,0.92300,0.71600,0.8480492285646188,0.81950,0.76471,0.92300,0.83643,0.81950
model_6680,0.88629,0.88500,0.76535,0.84013,0.88700,0.88300,0.861173844670657,0.88500,0.88347,0.88700,0.88523,0.88500
model_1452,0.88626,0.87400,0.74291,0.82176,0.89300,0.85500,0.9724682633315815,0.87400,0.86031,0.89300,0.87635,0.87400
model_32020,0.88625,0.86850,0.73169,0.81296,0.89600,0.84100,0.9178554939281615,0.86850,0.84929,0.89600,0.87202,0.86850
model_24136,0.88624,0.88850,0.77250,0.84625,0.88500,0.89200,0.8367909791910253,0.88850,0.89124,0.88500,0.88811,0.88850
model_32756,0.88622,0.78100,0.55315,0.70005,0.94400,0.61800,0.8564571006529367,0.78100,0.71192,0.94400,0.81169,0.78100
model_39122,0.88621,0.87750,0.75005,0.82751,0.89100,0.86400,0.9775976879351358,0.87750,0.86758,0.89100,0.87913,0.87750
model_8600,0.88621,0.87750,0.75005,0.82751,0.89100,0.86400,0.9343806030371138,0.87750,0.86758,0.89100,0.87913,0.87750
model_5046,0.88621,0.87750,0.75005,0.82751,0.89100,0.86400,0.9684228000854983,0.87750,0.86758,0.89100,0.87913,0.87750
model_6698,0.88618,0.88650,0.76841,0.84278,0.88600,0.88700,0.8467744160624384,0.88650,0.88689,0.88600,0.88644,0.88650
model_37308,0.88618,0.86100,0.71638,0.80139,0.90000,0.82200,0.9624330850864393,0.86100,0.83488,0.90000,0.86622,0.86100
model_31856,0.88616,0.83000,0.65313,0.75776,0.91700,0.74300,0.8325486977895101,0.83000,0.78109,0.91700,0.84361,0.83000
model_28386,0.88616,0.88100,0.75719,0.83337,0.88900,0.87300,0.9628698288269762,0.88100,0.87500,0.88900,0.88194,0.88100
model_34658,0.88616,0.88100,0.75719,0.83337,0.88900,0.87300,0.9255861026003844,0.88100,0.87500,0.88900,0.88194,0.88100
model_31982,0.88615,0.87550,0.74597,0.82425,0.89200,0.85900,0.9699771036345037,0.87550,0.86350,0.89200,0.87752,0.87550
model_24216,0.88614,0.92100,0.83881,0.90920,0.86700,0.97500,nan,0.92100,0.97197,0.86700,0.91649,0.92100
model_36392,0.88614,0.81900,0.63069,0.74374,0.92300,0.71500,0.849802951232807,0.81900,0.76407,0.92300,0.83605,0.81900
model_14874,0.88614,0.84450,0.68272,0.77737,0.90900,0.78000,0.8388123254622183,0.84450,0.80514,0.90900,0.85392,0.84450
model_14032,0.88613,0.83900,0.67150,0.76978,0.91200,0.76600,0.916049958135073,0.83900,0.79581,0.91200,0.84995,0.83900
model_6754,0.88610,0.87900,0.75311,0.83005,0.89000,0.86800,0.8676772917437757,0.87900,0.87084,0.89000,0.88032,0.87900
model_39512,0.88609,0.92450,0.84595,0.91679,0.86500,0.98400,nan,0.92450,0.98184,0.86500,0.91972,0.92450
model_13154,0.88606,0.86250,0.71945,0.80372,0.89900,0.82600,0.9301745999943126,0.86250,0.83784,0.89900,0.86734,0.86250
model_214,0.88606,0.91350,0.82351,0.89362,0.87100,0.95600,nan,0.91350,0.95191,0.87100,0.90966,0.91350
model_7682,0.88606,0.88800,0.77148,0.84545,0.88500,0.89100,0.9722972675060716,0.88800,0.89034,0.88500,0.88766,0.88800
model_34628,0.88605,0.88250,0.76025,0.83596,0.88800,0.87700,0.9804171336689452,0.88250,0.87834,0.88800,0.88314,0.88250
model_29106,0.88604,0.87700,0.74903,0.82676,0.89100,0.86300,0.9646734386865347,0.87700,0.86673,0.89100,0.87870,0.87700
model_3008,0.88599,0.88050,0.75617,0.83261,0.88900,0.87200,0.9615921966530698,0.88050,0.87414,0.88900,0.88151,0.88050
model_13852,0.88599,0.85500,0.70414,0.79249,0.90300,0.80700,0.9196153099354083,0.85500,0.82391,0.90300,0.86164,0.85500
model_15720,0.88596,0.86950,0.73373,0.81466,0.89500,0.84400,0.8899493738702295,0.86950,0.85157,0.89500,0.87275,0.86950
model_32078,0.88593,0.85300,0.70006,0.78958,0.90400,0.80200,0.8498954487607834,0.85300,0.82033,0.90400,0.86013,0.85300
model_35858,0.88590,0.89300,0.78168,0.85442,0.88200,0.90400,0.843426410640989,0.89300,0.90184,0.88200,0.89181,0.89300
model_37186,0.88590,0.86750,0.72965,0.81152,0.89600,0.83900,0.8541394163327045,0.86750,0.84768,0.89600,0.87117,0.86750
model_13016,0.88589,0.83650,0.66639,0.76646,0.91300,0.76000,0.8469334085782368,0.83650,0.79185,0.91300,0.84812,0.83650
model_34750,0.88589,0.88750,0.77046,0.84466,0.88500,0.89000,0.9807862642100039,0.88750,0.88945,0.88500,0.88722,0.88750
model_36304,0.88589,0.88750,0.77046,0.84466,0.88500,0.89000,0.9894186046229873,0.88750,0.88945,0.88500,0.88722,0.88750
model_10254,0.88585,0.76350,0.51745,0.68210,0.95300,0.57400,0.8079488277435303,0.76350,0.69108,0.95300,0.80118,0.76350
model_38288,0.88582,0.88550,0.76637,0.84121,0.88600,0.88500,0.9846410928176714,0.88550,0.88511,0.88600,0.88556,0.88550
model_16718,0.88582,0.85450,0.70312,0.79181,0.90300,0.80600,0.9509873020414639,0.85450,0.82315,0.90300,0.86123,0.85450
model_2348,0.88581,0.88000,0.75515,0.83185,0.88900,0.87100,0.9584475808870394,0.88000,0.87328,0.88900,0.88107,0.88000
model_312,0.88580,0.87450,0.74393,0.82276,0.89200,0.85700,0.9668251630422231,0.87450,0.86184,0.89200,0.87666,0.87450
model_1270,0.88580,0.87450,0.74393,0.82276,0.89200,0.85700,0.959475043484622,0.87450,0.86184,0.89200,0.87666,0.87450
model_840,0.88579,0.92550,0.84799,0.91919,0.86400,0.98700,nan,0.92550,0.98518,0.86400,0.92062,0.92550
model_22824,0.88576,0.88350,0.76229,0.83780,0.88700,0.88000,0.9746337895956608,0.88350,0.88083,0.88700,0.88391,0.88350
model_34524,0.88575,0.87800,0.75107,0.82854,0.89000,0.86600,0.9620906359882562,0.87800,0.86914,0.89000,0.87945,0.87800
model_34182,0.88575,0.87800,0.75107,0.82854,0.89000,0.86600,0.8186205014204367,0.87800,0.86914,0.89000,0.87945,0.87800
model_31802,0.88575,0.87800,0.75107,0.82854,0.89000,0.86600,0.9704660782361226,0.87800,0.86914,0.89000,0.87945,0.87800
model_14044,0.88575,0.87800,0.75107,0.82854,0.89000,0.86600,0.9884307151118283,0.87800,0.86914,0.89000,0.87945,0.87800
model_32928,0.88574,0.87250,0.73985,0.81954,0.89300,0.85200,0.963585107082344,0.87250,0.85783,0.89300,0.87506,0.87250
model_32822,0.88574,0.87250,0.73985,0.81954,0.89300,0.85200,0.969961860412179,0.87250,0.85783,0.89300,0.87506,0.87250
model_21218,0.88573,0.86700,0.72863,0.81081,0.89600,0.83800,0.9626033611969049,0.86700,0.84688,0.89600,0.87075,0.86700
model_34314,0.88573,0.70300,0.39400,0.62781,0.98600,0.42000,nan,0.70300,0.62963,0.98600,0.76851,0.70300
model_8596,0.88571,0.88700,0.76943,0.84387,0.88500,0.88900,0.9658495996045712,0.88700,0.88855,0.88500,0.88677,0.88700
model_12064,0.88571,0.88700,0.76943,0.84387,0.88500,0.88900,0.9908412203143532,0.88700,0.88855,0.88500,0.88677,0.88700
model_24346,0.88570,0.91250,0.82147,0.89181,0.87100,0.95400,0.8345693905376693,0.91250,0.94984,0.87100,0.90871,0.91250
model_34746,0.88570,0.88150,0.75821,0.83442,0.88800,0.87500,0.9792862093082467,0.88150,0.87660,0.88800,0.88227,0.88150
model_32938,0.88569,0.70650,0.40114,0.63067,0.98400,0.42900,0.8393893121946149,0.70650,0.63280,0.98400,0.77025,0.70650
model_40960,0.88569,0.87600,0.74699,0.82526,0.89100,0.86100,0.9807490813426483,0.87600,0.86505,0.89100,0.87783,0.87600
model_38120,0.88566,0.89050,0.77658,0.85006,0.88300,0.89800,0.9428750124984774,0.89050,0.89645,0.88300,0.88967,0.89050
model_19264,0.88566,0.89050,0.77658,0.85006,0.88300,0.89800,0.9955573308618129,0.89050,0.89645,0.88300,0.88967,0.89050
model_38346,0.88565,0.88500,0.76535,0.84043,0.88600,0.88400,0.983116850426637,0.88500,0.88423,0.88600,0.88511,0.88500
model_18880,0.88562,0.87400,0.74291,0.82202,0.89200,0.85600,0.8200838685035705,0.87400,0.86100,0.89200,0.87623,0.87400
model_6388,0.88560,0.91950,0.83575,0.90638,0.86700,0.97200,nan,0.91950,0.96872,0.86700,0.91504,0.91950
model_3014,0.88560,0.83200,0.65721,0.76053,0.91500,0.74900,0.8593567136099668,0.83200,0.78473,0.91500,0.84488,0.83200
model_13874,0.88560,0.86300,0.72047,0.80465,0.89800,0.82800,0.9350072120899683,0.86300,0.83925,0.89800,0.86763,0.86300
model_34626,0.88558,0.88300,0.76127,0.83702,0.88700,0.87900,0.9816079857902057,0.88300,0.87996,0.88700,0.88347,0.88300
model_10268,0.88558,0.88300,0.76127,0.83702,0.88700,0.87900,0.9792556262177754,0.88300,0.87996,0.88700,0.88347,0.88300
model_3252,0.88557,0.87750,0.75005,0.82778,0.89000,0.86500,0.969827443395896,0.87750,0.86829,0.89000,0.87901,0.87750
model_1446,0.88557,0.87750,0.75005,0.82778,0.89000,0.86500,0.9594480300886399,0.87750,0.86829,0.89000,0.87901,0.87750
model_14662,0.88555,0.86650,0.72761,0.81009,0.89600,0.83700,0.8634704465936558,0.86650,0.84608,0.89600,0.87033,0.86650
model_19546,0.88554,0.92300,0.84289,0.91391,0.86500,0.98100,0.820110042889913,0.92300,0.97851,0.86500,0.91826,0.92300
model_22666,0.88554,0.89200,0.77964,0.85280,0.88200,0.90200,0.8695905522375323,0.89200,0.90000,0.88200,0.89091,0.89200
model_36402,0.88553,0.88650,0.76841,0.84308,0.88500,0.88800,0.9381631294612227,0.88650,0.88766,0.88500,0.88633,0.88650
model_13674,0.88553,0.88650,0.76841,0.84308,0.88500,0.88800,0.8374708631899969,0.88650,0.88766,0.88500,0.88633,0.88650
model_3248,0.88551,0.87550,0.74597,0.82451,0.89100,0.86000,0.9602562020637841,0.87550,0.86421,0.89100,0.87740,0.87550
model_14930,0.88549,0.80250,0.59702,0.72405,0.93100,0.67400,0.8332639854887257,0.80250,0.74065,0.93100,0.82499,0.80250
model_28530,0.88548,0.85900,0.71230,0.79861,0.90000,0.81800,0.8251710154793479,0.85900,0.83179,0.90000,0.86455,0.85900
model_14018,0.88547,0.85350,0.70108,0.79046,0.90300,0.80400,0.9235038627510422,0.85350,0.82166,0.90300,0.86041,0.85350
model_6846,0.88547,0.88450,0.76433,0.83965,0.88600,0.88300,0.9688639408686823,0.88450,0.88335,0.88600,0.88467,0.88450
model_36384,0.88546,0.87900,0.75311,0.83032,0.88900,0.86900,0.963179956380126,0.87900,0.87157,0.88900,0.88020,0.87900
model_14688,0.88546,0.87900,0.75311,0.83032,0.88900,0.86900,0.8340229921870761,0.87900,0.87157,0.88900,0.88020,0.87900
model_19896,0.88544,0.68200,0.35115,0.61132,0.99700,0.36700,0.8225051243888571,0.68200,0.61166,0.99700,0.75817,0.68200
model_13190,0.88544,0.80600,0.60416,0.72815,0.92900,0.68300,0.8645219649786151,0.80600,0.74559,0.92900,0.82725,0.80600
model_15732,0.88542,0.88800,0.77148,0.84576,0.88400,0.89200,0.9901123947326326,0.88800,0.89113,0.88400,0.88755,0.88800
model_32702,0.88540,0.87700,0.74903,0.82703,0.89000,0.86400,0.9726949923456052,0.87700,0.86745,0.89000,0.87858,0.87700
model_40136,0.88539,0.74750,0.48480,0.66668,0.96100,0.53400,0.8570897321513646,0.74750,0.67344,0.96100,0.79192,0.74750
model_36312,0.88536,0.89150,0.77862,0.85199,0.88200,0.90100,0.9908874521959196,0.89150,0.89908,0.88200,0.89046,0.89150
model_38106,0.88535,0.88600,0.76739,0.84229,0.88500,0.88700,0.9830815960851947,0.88600,0.88677,0.88500,0.88589,0.88600
model_38180,0.88535,0.88600,0.76739,0.84229,0.88500,0.88700,0.9410573580726612,0.88600,0.88677,0.88500,0.88589,0.88600
model_15884,0.88534,0.88050,0.75617,0.83289,0.88800,0.87300,0.9449152645278485,0.88050,0.87488,0.88800,0.88139,0.88050
model_36564,0.88533,0.87500,0.74495,0.82376,0.89100,0.85900,0.9601100790861881,0.87500,0.86337,0.89100,0.87697,0.87500
model_38984,0.88533,0.90600,0.80820,0.87911,0.87400,0.93800,0.8293996001443555,0.90600,0.93376,0.87400,0.90289,0.90600
model_31884,0.88531,0.86400,0.72251,0.80629,0.89700,0.83100,0.8861813025392649,0.86400,0.84146,0.89700,0.86834,0.86400
model_12266,0.88531,0.79650,0.58478,0.71720,0.93400,0.65900,0.8290778620768402,0.79650,0.73255,0.93400,0.82110,0.79650
model_618,0.88530,0.69250,0.37258,0.61945,0.99100,0.39400,0.8558705143530572,0.69250,0.62054,0.99100,0.76319,0.69250
model_14006,0.88529,0.78550,0.56233,0.70502,0.94000,0.63100,0.8573313031381774,0.78550,0.71811,0.94000,0.81421,0.78550
model_1434,0.88527,0.70700,0.40216,0.63111,0.98300,0.43100,0.8625270523363064,0.70700,0.63338,0.98300,0.77038,0.70700
model_32026,0.88526,0.86750,0.72965,0.81177,0.89500,0.84000,0.8828390487544324,0.86750,0.84834,0.89500,0.87105,0.86750
