model,f2,gmean,bss,pr_auc,sensitivity,specificity,ppv,accuracy,precision,recall,f1,auc
model_144,0.91860,0.79020,0.57214,0.71993,0.99101,0.59104,0.9004046009590355,0.79581,0.72181,0.99101,0.83127,0.79103
model_324,0.90937,0.77583,0.53808,0.70627,0.98494,0.56841,0.9483154383861757,0.77983,0.70902,0.98494,0.81961,0.77668
model_48,0.90748,0.78865,0.55891,0.72799,0.97494,0.60450,0.9443924275228716,0.78995,0.73422,0.97494,0.82930,0.78972
model_323,0.90337,0.79339,0.57967,0.72390,0.96449,0.62346,0.9820633160388705,0.79759,0.73128,0.96449,0.82797,0.79398
model_247,0.89944,0.78362,0.56785,0.71762,0.96128,0.60739,0.9959159940771128,0.78995,0.72472,0.96128,0.82303,0.78434
model_119,0.89582,0.79840,0.59165,0.73125,0.95096,0.64711,0.9313655721157881,0.80291,0.74280,0.95096,0.82829,0.79904
model_302,0.89197,0.77078,0.51701,0.71075,0.95913,0.58459,0.960134623254261,0.77255,0.71915,0.95913,0.81404,0.77186
model_120,0.88885,0.72649,0.42424,0.67119,0.97838,0.47797,0.9755080160761646,0.72816,0.67454,0.97838,0.78964,0.72818
model_293,0.88774,0.72335,0.43303,0.66882,0.97446,0.47550,0.9581136506221734,0.73011,0.67250,0.97446,0.78911,0.72498
model_46,0.88596,0.69761,0.36967,0.64752,0.98754,0.41191,0.9738899614738026,0.70241,0.65004,0.98754,0.77531,0.69973
model_422,0.87791,0.71980,0.41000,0.66747,0.96515,0.47739,0.9604457021885718,0.71928,0.67381,0.96515,0.78235,0.72127
model_231,0.87765,0.71012,0.39579,0.65491,0.96808,0.45516,0.9667074161818571,0.71271,0.65935,0.96808,0.77665,0.71162
model_70,0.87617,0.63339,0.25083,0.60591,1.00000,0.27391,0.9658620804068848,0.64471,0.60591,1.00000,0.74653,0.63695
model_399,0.87199,0.73429,0.45724,0.67917,0.94424,0.52671,0.970996562334269,0.73722,0.68776,0.94424,0.78859,0.73548
model_243,0.86835,0.62017,0.22560,0.59399,0.99417,0.25280,0.9802032358661141,0.63121,0.59432,0.99417,0.73662,0.62349
model_122,0.86777,0.77614,0.53700,0.72322,0.91554,0.63840,0.9538894327435307,0.77770,0.74318,0.91554,0.81184,0.77697
model_477,0.85860,0.58305,0.17724,0.57140,0.99159,0.18305,0.9680017677729545,0.60192,0.57239,0.99159,0.72007,0.58732
model_285,0.85523,0.71713,0.41856,0.66829,0.93392,0.50375,0.9969529175535441,0.71839,0.66753,0.93392,0.76718,0.71883
model_239,0.85508,0.56123,0.13877,0.56016,0.99435,0.13808,0.9584012611907489,0.58310,0.56014,0.99435,0.71162,0.56622
model_116,0.85272,0.53655,0.10360,0.54487,1.00000,0.08474,0.9409358748896564,0.56374,0.54487,1.00000,0.70195,0.54237
model_225,0.85106,0.53705,0.08787,0.54372,1.00000,0.08512,0.9864250177823197,0.55984,0.54372,1.00000,0.70007,0.54256
model_412,0.85076,0.58191,0.13253,0.57270,0.98655,0.18498,0.9246667687126692,0.58878,0.57490,0.98655,0.71495,0.58577
model_233,0.85027,0.54484,0.10557,0.55160,0.99381,0.10728,0.9901586284135075,0.56765,0.55167,0.99381,0.70416,0.55054
model_299,0.84932,0.54307,0.10835,0.55027,0.99243,0.10416,0.9803453882571905,0.56658,0.55024,0.99243,0.70303,0.54830
model_249,0.84887,0.54872,0.11264,0.55120,0.99040,0.11725,0.9777181691787519,0.57049,0.55126,0.99040,0.70367,0.55383
model_224,0.84867,0.52479,0.07670,0.53985,0.99886,0.06318,0.9912807971744689,0.55167,0.53988,0.99886,0.69672,0.53102
model_118,0.84807,0.54494,0.10082,0.55094,0.99118,0.10959,0.9763884709553021,0.56623,0.55133,0.99118,0.70271,0.55038
model_295,0.84796,0.51803,0.06726,0.53665,1.00000,0.04924,0.9095320732392745,0.54652,0.53665,1.00000,0.69452,0.52462
model_62,0.84770,0.54022,0.10912,0.54691,0.99042,0.10085,0.9145062625917174,0.56552,0.54703,0.99042,0.70088,0.54564
model_296,0.84685,0.53413,0.09213,0.54266,0.99315,0.08629,0.9013422637270656,0.55877,0.54264,0.99315,0.69764,0.53972
model_417,0.84656,0.55503,0.13588,0.55503,0.98201,0.13763,0.9813866958008878,0.57795,0.55542,0.98201,0.70547,0.55982
model_127,0.84594,0.52940,0.06882,0.53926,0.99586,0.07397,0.9682953796204097,0.55096,0.53945,0.99586,0.69494,0.53492
model_410,0.84555,0.56974,0.14430,0.56367,0.97625,0.17163,0.95922354723525,0.58718,0.56416,0.97625,0.70955,0.57394
model_68,0.84468,0.52975,0.07231,0.54019,0.99299,0.07765,0.961516414646096,0.55167,0.54041,0.99299,0.69496,0.53532
model_327,0.84441,0.76698,0.51132,0.71014,0.89821,0.63773,0.9892367232948961,0.76278,0.72217,0.89821,0.78286,0.76797
model_319,0.84437,0.52495,0.07348,0.53872,0.99247,0.06985,0.8892631963308826,0.55043,0.53879,0.99247,0.69424,0.53116
model_276,0.84378,0.75674,0.49796,0.70355,0.91068,0.60602,0.9912612965674715,0.75692,0.68779,0.91068,0.76696,0.75835
model_252,0.84377,0.51741,0.05511,0.53320,0.99591,0.05101,0.9359855249429139,0.54226,0.53326,0.99591,0.69057,0.52346
model_91,0.84282,0.69940,0.37980,0.65201,0.92934,0.47361,0.987757698414425,0.70011,0.65582,0.92934,0.74802,0.70148
model_40,0.84176,0.61372,0.23115,0.59454,0.94780,0.28598,0.9480034043611368,0.62873,0.59717,0.94780,0.72653,0.61689
model_303,0.84122,0.70114,0.38566,0.65143,0.91340,0.49160,0.9441840733861708,0.70508,0.66660,0.91340,0.76039,0.70250
model_318,0.84063,0.49481,0.01661,0.52147,1.00000,0.00284,0.993174473369538,0.52255,0.52147,1.00000,0.68199,0.50142
model_228,0.84024,0.49380,0.01287,0.52105,1.00000,0.00107,0.96744355606888,0.52131,0.52105,1.00000,0.68151,0.50053
model_248,0.84009,0.49327,0.01178,0.52077,1.00000,0.00000,0.9744974604554333,0.52077,0.52077,1.00000,0.68127,0.50000
model_500,0.83998,0.49515,0.01515,0.52176,0.99903,0.00454,0.9661890411948246,0.52237,0.52183,0.99903,0.68185,0.50178
model_313,0.83987,0.49312,0.01148,0.52070,0.99970,0.00000,0.9681574389256985,0.52060,0.52070,0.99970,0.68112,0.49985
model_502,0.83980,0.49360,0.01215,0.52095,0.99942,0.00122,0.9230680960563791,0.52095,0.52094,0.99942,0.68124,0.50032
model_223,0.83958,0.49291,0.01105,0.52060,0.99928,0.00000,0.9788512609977191,0.52042,0.52059,0.99928,0.68094,0.49964
model_242,0.83952,0.49331,0.01146,0.52079,0.99910,0.00091,0.9285711977310778,0.52060,0.52077,0.99910,0.68101,0.50001
model_109,0.83951,0.49301,0.01133,0.52066,0.99915,0.00032,0.9527871643533828,0.52042,0.52065,0.99915,0.68093,0.49973
model_492,0.83931,0.51856,0.05106,0.53371,0.98915,0.05958,0.9312544449647738,0.54119,0.53377,0.98915,0.68862,0.52436
model_141,0.83926,0.49381,0.01181,0.52099,0.99858,0.00230,0.9389865595720749,0.52077,0.52099,0.99858,0.68100,0.50044
model_423,0.83883,0.50114,0.02324,0.52450,0.99508,0.01947,0.9533106695144028,0.52646,0.52446,0.99508,0.68291,0.50727
model_220,0.83868,0.49685,0.01625,0.52259,0.99650,0.01026,0.9641392037957391,0.52308,0.52249,0.99650,0.68165,0.50338
model_398,0.83791,0.49252,0.00946,0.52041,0.99687,0.00142,0.9646022160961207,0.51935,0.52037,0.99687,0.68002,0.49915
model_234,0.83712,0.49314,0.00967,0.52064,0.99565,0.00375,0.9175396811278503,0.51953,0.52063,0.99565,0.67973,0.49970
model_41,0.83712,0.49200,0.00865,0.52017,0.99568,0.00166,0.9229828969996995,0.51900,0.52011,0.99568,0.67954,0.49867
model_218,0.83709,0.70485,0.39321,0.65847,0.90820,0.50453,0.9514959084827105,0.70898,0.67395,0.90820,0.75783,0.70636
model_124,0.83705,0.71871,0.41301,0.66933,0.89932,0.54037,0.9458959066340036,0.71786,0.68840,0.89932,0.76732,0.71985
model_38,0.83667,0.49708,0.01584,0.52260,0.99346,0.01359,0.9568621681972607,0.52273,0.52256,0.99346,0.68067,0.50352
model_51,0.83661,0.49198,0.00849,0.52013,0.99484,0.00244,0.9165562613837687,0.51900,0.52005,0.99484,0.67929,0.49864
model_372,0.83648,0.80465,0.60742,0.75368,0.85268,0.75687,0.9944361591076064,0.80344,0.79145,0.85268,0.81630,0.80478
model_322,0.83631,0.52631,0.06716,0.53852,0.98100,0.08250,0.9561093062797894,0.54776,0.53821,0.98100,0.68983,0.53175
model_291,0.83628,0.49079,0.00656,0.51961,0.99489,0.00000,0.9803744888576864,0.51758,0.51951,0.99489,0.67877,0.49744
model_414,0.83623,0.49621,0.01446,0.52216,0.99290,0.01227,0.9437176140182842,0.52202,0.52204,0.99290,0.68023,0.50259
model_227,0.83616,0.49186,0.00841,0.52017,0.99434,0.00269,0.9359866023890381,0.51864,0.51993,0.99434,0.67897,0.49851
model_43,0.83534,0.49152,0.00665,0.51986,0.99326,0.00284,0.8905161109766424,0.51776,0.51977,0.99326,0.67847,0.49805
model_259,0.83456,0.72742,0.43534,0.68185,0.89733,0.56071,0.9913991977185905,0.72514,0.70222,0.89733,0.76624,0.72902
model_354,0.83406,0.75525,0.47956,0.70602,0.88613,0.62661,0.99209527979361,0.74716,0.73117,0.88613,0.77941,0.75637
model_42,0.83354,0.49279,0.00789,0.52058,0.99002,0.00854,0.8952950092501499,0.51864,0.52033,0.99002,0.67795,0.49928
model_57,0.83172,0.70451,0.36640,0.66057,0.91045,0.50263,0.9019186720485035,0.70011,0.67995,0.91045,0.75152,0.70654
model_430,0.83137,0.51033,0.03284,0.52917,0.98014,0.05144,0.9561188228010857,0.53161,0.52922,0.98014,0.68213,0.51579
model_115,0.83135,0.50333,0.02178,0.52622,0.98339,0.03543,0.9117253967978844,0.52610,0.52587,0.98339,0.67992,0.50941
model_402,0.83115,0.59478,0.18377,0.57677,0.94498,0.24984,0.9511926586911161,0.60405,0.58052,0.94498,0.71108,0.59741
model_418,0.83112,0.53477,0.07048,0.54379,0.97176,0.10741,0.9633544146983367,0.55043,0.54476,0.97176,0.68999,0.53958
model_429,0.83015,0.51314,0.04490,0.53090,0.97588,0.06062,0.9290566094099552,0.53498,0.53106,0.97588,0.68288,0.51825
model_283,0.83006,0.78457,0.56122,0.73036,0.87610,0.69515,0.998552968744696,0.78054,0.74209,0.87610,0.77477,0.78563
model_307,0.82993,0.49947,0.01877,0.52408,0.98251,0.02821,0.8811527698204917,0.52290,0.52360,0.98251,0.67790,0.50536
model_188,0.82813,0.79341,0.57177,0.73864,0.85561,0.73206,0.9952232293416023,0.78551,0.77585,0.85561,0.79822,0.79383
model_142,0.82755,0.49309,0.00489,0.52068,0.98032,0.01805,0.9744416649789128,0.51669,0.52023,0.98032,0.67524,0.49918
model_251,0.82697,0.62063,0.23234,0.59529,0.92518,0.32100,0.9420615429932936,0.62979,0.60194,0.92518,0.72076,0.62309
model_65,0.82683,0.49080,0.00161,0.51955,0.97982,0.01422,0.9296067492168674,0.51545,0.51913,0.97982,0.67427,0.49702
model_486,0.82677,0.50613,0.05445,0.53020,0.97052,0.05276,0.9336728229338934,0.53427,0.52803,0.97052,0.68000,0.51164
model_475,0.82656,0.50681,0.02798,0.52735,0.97333,0.05151,0.9321550051810925,0.52805,0.52750,0.97333,0.67908,0.51242
model_482,0.82590,0.52196,0.06627,0.53567,0.96460,0.08902,0.9639079638298952,0.54315,0.53557,0.96460,0.68392,0.52681
model_479,0.82539,0.61613,0.22925,0.59056,0.92517,0.31155,0.9491760950352839,0.62411,0.59637,0.92517,0.71728,0.61836
model_336,0.82532,0.63904,0.24293,0.61147,0.93152,0.35266,0.9923520096923941,0.63814,0.60814,0.93152,0.71668,0.64209
model_496,0.82510,0.52073,0.05673,0.53458,0.96380,0.08813,0.9729611251505066,0.54208,0.53515,0.96380,0.68336,0.52597
model_126,0.82379,0.53470,0.06836,0.54240,0.95891,0.11971,0.933039080502411,0.54936,0.54380,0.95891,0.68680,0.53931
model_133,0.82340,0.50582,0.02276,0.52709,0.97105,0.05164,0.8750986718628136,0.52575,0.52591,0.97105,0.67604,0.51134
model_485,0.82219,0.51382,0.04279,0.53109,0.96270,0.07548,0.9455162189645543,0.53462,0.53108,0.96270,0.67945,0.51909
model_140,0.82152,0.54292,0.09555,0.54700,0.94982,0.14417,0.9045040663563754,0.56001,0.54671,0.94982,0.68834,0.54699
model_392,0.82138,0.81770,0.63064,0.77310,0.82438,0.81117,0.996212312135914,0.81463,0.82371,0.82438,0.81951,0.81778
model_312,0.82122,0.50980,0.04939,0.53127,0.96391,0.06605,0.9023220750760454,0.53285,0.52904,0.96391,0.67690,0.51498
model_403,0.82072,0.54768,0.11471,0.54967,0.94478,0.15858,0.9367872238700268,0.56534,0.55019,0.94478,0.69035,0.55168
model_232,0.82010,0.49707,0.00972,0.52253,0.96739,0.03828,0.9571486756645241,0.51900,0.52213,0.96739,0.67272,0.50284
model_110,0.81908,0.53294,0.07842,0.54247,0.94901,0.12648,0.946727205832797,0.55185,0.54412,0.94901,0.68548,0.53775
model_419,0.81904,0.55323,0.11407,0.55477,0.94568,0.16958,0.9528193638604778,0.56854,0.55286,0.94568,0.68889,0.55763
model_487,0.81855,0.49795,0.00707,0.52268,0.96477,0.04220,0.9407838504445271,0.51811,0.52258,0.96477,0.67233,0.50349
model_54,0.81842,0.48899,-0.00279,0.51900,0.97051,0.02002,0.913771414944846,0.51225,0.51655,0.97051,0.66782,0.49526
model_363,0.81821,0.79599,0.58496,0.74681,0.83020,0.76200,0.996927696506637,0.79386,0.79128,0.83020,0.80447,0.79610
model_137,0.81807,0.52400,0.05027,0.53888,0.95127,0.10665,0.9440381288433685,0.54208,0.53961,0.95127,0.68202,0.52896
model_262,0.81773,0.69936,0.36680,0.65737,0.89569,0.50707,0.9907907528370846,0.69602,0.66431,0.89569,0.73472,0.70138
model_523,0.81666,0.70226,0.38986,0.66343,0.88879,0.51978,0.9911098725625916,0.70153,0.66745,0.88879,0.73869,0.70429
model_113,0.81659,0.75304,0.48784,0.69740,0.85214,0.65462,0.9578443318455608,0.74947,0.72865,0.85214,0.77551,0.75338
model_315,0.81627,0.52430,0.05390,0.53684,0.95048,0.10719,0.9170391424565374,0.54119,0.53620,0.95048,0.67939,0.52883
model_394,0.81581,0.80838,0.60719,0.76134,0.82193,0.79506,0.9954209221226449,0.80487,0.81072,0.82193,0.81053,0.80850
model_235,0.81581,0.50187,0.01597,0.52501,0.96012,0.05471,0.9048854171248161,0.52219,0.52424,0.96012,0.67155,0.50741
model_290,0.81579,0.49270,0.00049,0.52046,0.96355,0.03339,0.9377494065154818,0.51403,0.51924,0.96355,0.66866,0.49847
model_470,0.81537,0.49286,0.00432,0.52071,0.96018,0.03724,0.9556897929455456,0.51456,0.52042,0.96018,0.66991,0.49871
model_471,0.81475,0.49087,-0.00408,0.51933,0.96165,0.03116,0.9477735738855542,0.51101,0.51911,0.96165,0.66836,0.49640
model_186,0.81462,0.79318,0.57212,0.73995,0.83024,0.75640,0.9960449728750997,0.78960,0.78276,0.83024,0.79737,0.79332
model_426,0.81420,0.48565,-0.00881,0.51697,0.96053,0.02287,0.9601267092331922,0.50888,0.51655,0.96053,0.66728,0.49170
model_348,0.81327,0.75652,0.49382,0.70883,0.86338,0.65245,0.9966191597417157,0.75195,0.69103,0.86338,0.75671,0.75792
model_478,0.81323,0.47802,-0.02069,0.51390,0.96158,0.00706,0.9145509631691183,0.50337,0.51253,0.96158,0.66448,0.48432
model_60,0.81315,0.63016,0.23934,0.60562,0.90777,0.35737,0.9100103671843434,0.63175,0.61708,0.90777,0.71547,0.63257
model_481,0.81288,0.50770,0.02847,0.52883,0.95129,0.07477,0.9084171059351752,0.52752,0.52936,0.95129,0.67334,0.51303
model_362,0.81277,0.79699,0.59268,0.74792,0.82045,0.77378,0.9976081176591414,0.79794,0.79860,0.82045,0.80458,0.79712
model_8,0.81223,0.78567,0.57681,0.73842,0.82574,0.74606,0.9945191387021053,0.78551,0.78221,0.82574,0.79666,0.78590
model_12,0.81214,0.78269,0.56619,0.73248,0.82755,0.73827,0.9969085819725488,0.78089,0.77490,0.82755,0.79394,0.78291
model_390,0.81187,0.79355,0.57176,0.74236,0.82416,0.76331,0.9966761615075471,0.78942,0.78938,0.82416,0.79907,0.79373
model_424,0.81183,0.67477,0.31818,0.63596,0.88104,0.47163,0.9582239017483423,0.67223,0.65388,0.88104,0.73734,0.67634
model_111,0.81141,0.49127,-0.00161,0.51994,0.95593,0.03799,0.9517587718968783,0.51278,0.51851,0.95593,0.66663,0.49696
model_69,0.81071,0.63147,0.25306,0.59975,0.89793,0.36829,0.9475267944822962,0.63352,0.60852,0.89793,0.71562,0.63311
model_368,0.81058,0.78361,0.57064,0.73675,0.82438,0.74309,0.9967491913378864,0.78036,0.77739,0.82438,0.79418,0.78373
model_33,0.81028,0.80138,0.59408,0.75280,0.81560,0.78731,0.9948507780655269,0.80007,0.80295,0.81560,0.80524,0.80145
model_289,0.81010,0.56096,0.11549,0.56259,0.92122,0.20846,0.9562597818609758,0.57564,0.56425,0.92122,0.69274,0.56484
model_321,0.81006,0.74977,0.48934,0.70059,0.84270,0.65790,0.9466519742996976,0.74698,0.73433,0.84270,0.77332,0.75030
model_213,0.80861,0.79878,0.58053,0.74661,0.81975,0.77803,0.9971007457732551,0.79403,0.79348,0.81975,0.79769,0.79889
model_83,0.80807,0.70843,0.39918,0.66508,0.87311,0.54690,0.9882838000909614,0.70597,0.68552,0.87311,0.73774,0.71001
model_167,0.80747,0.75837,0.50217,0.70525,0.85492,0.66422,0.9811933422884449,0.75160,0.69658,0.85492,0.75251,0.75957
model_240,0.80685,0.50246,0.02062,0.52920,0.94515,0.07085,0.9154803726350388,0.52255,0.52512,0.94515,0.66798,0.50800
model_250,0.80573,0.48908,-0.00654,0.51936,0.95016,0.03947,0.8691253142232387,0.50870,0.51614,0.95016,0.66202,0.49481
model_166,0.80548,0.76259,0.50535,0.71444,0.85694,0.67139,0.9735079157151268,0.75870,0.69159,0.85694,0.74706,0.76416
model_320,0.80530,0.48621,-0.01144,0.51933,0.95420,0.02994,0.9006883179724734,0.50621,0.50961,0.95420,0.65776,0.49207
model_26,0.80468,0.78910,0.57822,0.74259,0.81312,0.76551,0.9952594751605155,0.79244,0.79238,0.81312,0.79606,0.78932
model_31,0.80315,0.80141,0.59528,0.75651,0.80687,0.79614,0.9959444285962331,0.79670,0.81010,0.80687,0.80181,0.80151
model_261,0.80187,0.74195,0.46102,0.69550,0.85330,0.63333,0.9946505036337695,0.73615,0.70797,0.85330,0.74570,0.74331
model_18,0.80154,0.80795,0.60883,0.76641,0.79893,0.81715,0.9972671496832368,0.80629,0.82816,0.79893,0.80858,0.80804
model_260,0.80036,0.74704,0.47126,0.69930,0.85608,0.64123,0.9736949719575136,0.74343,0.66358,0.85608,0.73755,0.74866
model_6,0.79999,0.78905,0.57248,0.74221,0.80902,0.76941,0.9972702359108326,0.78853,0.79334,0.80902,0.79199,0.78921
model_27,0.79977,0.77749,0.55126,0.72811,0.81152,0.74379,0.9953386766577101,0.77628,0.77766,0.81152,0.78714,0.77766
model_504,0.79917,0.55732,0.12439,0.56556,0.92273,0.19976,0.8738878816791598,0.57156,0.53158,0.92273,0.66976,0.56125
model_396,0.79809,0.79900,0.59008,0.75561,0.79887,0.79924,0.9952492085023036,0.79492,0.80820,0.79887,0.79946,0.79905
model_164,0.79764,0.75773,0.50034,0.71517,0.84103,0.67707,0.9872459506923262,0.75178,0.70707,0.84103,0.75036,0.75905
model_397,0.79676,0.51146,0.03200,0.52996,0.92367,0.10774,0.9409792256813762,0.52734,0.52959,0.92367,0.66656,0.51570
model_14,0.79665,0.76326,0.51316,0.71025,0.81389,0.71292,0.9966062460243176,0.76101,0.75097,0.81389,0.77584,0.76341
model_134,0.79663,0.55110,0.13577,0.56016,0.91089,0.19858,0.9263096983171278,0.56960,0.54607,0.91089,0.67541,0.55473
model_20,0.79490,0.77269,0.53722,0.72036,0.80637,0.73918,0.9962016129171959,0.77202,0.76702,0.80637,0.78144,0.77277
model_7,0.79445,0.78410,0.56644,0.73964,0.80136,0.76718,0.9946875299739256,0.78036,0.79002,0.80136,0.78844,0.78427
model_22,0.79422,0.77371,0.52933,0.72147,0.80760,0.74024,0.9970261839334734,0.76829,0.77059,0.80760,0.78042,0.77392
model_183,0.79353,0.78006,0.56155,0.73024,0.80101,0.75927,0.9964995677533034,0.78161,0.78308,0.80101,0.78581,0.78014
model_131,0.79349,0.55465,0.11638,0.55633,0.90431,0.21230,0.9377368295055593,0.56552,0.55506,0.90431,0.67811,0.55830
model_338,0.79301,0.75938,0.49964,0.71503,0.83838,0.68356,0.9686316124872137,0.75391,0.71378,0.83838,0.74366,0.76097
model_382,0.79120,0.77189,0.52694,0.72139,0.80318,0.74092,0.9955343884314105,0.76687,0.77028,0.80318,0.77875,0.77205
model_374,0.79111,0.78527,0.56764,0.74017,0.79337,0.77739,0.9974499019366726,0.78516,0.79577,0.79337,0.79040,0.78538
model_52,0.79082,0.49921,0.00591,0.52495,0.92213,0.08585,0.8845453128794348,0.51491,0.52171,0.92213,0.65844,0.50399
model_49,0.79068,0.48875,-0.01407,0.52044,0.92999,0.05782,0.8947681002620036,0.50533,0.51201,0.92999,0.65221,0.49390
model_385,0.79055,0.80921,0.61327,0.76919,0.78265,0.83592,0.9962168263218248,0.80611,0.83670,0.78265,0.80498,0.80928
model_371,0.79033,0.77178,0.54177,0.72582,0.79995,0.74387,0.9974809602516246,0.76758,0.77344,0.79995,0.78038,0.77191
model_361,0.79028,0.80328,0.59510,0.75854,0.78644,0.82029,0.9969807267155851,0.79901,0.82201,0.78644,0.79914,0.80336
model_345,0.79013,0.71569,0.40905,0.67004,0.84989,0.58467,0.982447541482981,0.71165,0.66106,0.84989,0.72476,0.71728
model_216,0.78997,0.79051,0.55633,0.74184,0.79999,0.78153,0.989744732195678,0.78125,0.80087,0.79999,0.78400,0.79076
model_383,0.78986,0.76000,0.50928,0.70805,0.80598,0.71428,0.9952196105406267,0.75692,0.75188,0.80598,0.77116,0.76013
model_125,0.78931,0.72221,0.41732,0.67490,0.83005,0.61568,0.9252959660754295,0.71662,0.70496,0.83005,0.74468,0.72286
model_391,0.78925,0.79543,0.58105,0.75140,0.79003,0.80105,0.9966915776175094,0.78995,0.81006,0.79003,0.79277,0.79554
model_130,0.78919,0.50374,0.01610,0.52713,0.91452,0.10256,0.9260771616320171,0.51989,0.52670,0.91452,0.66127,0.50854
model_367,0.78910,0.76409,0.52731,0.71229,0.80087,0.72763,0.9957287084268808,0.76474,0.75882,0.80087,0.77484,0.76425
model_395,0.78854,0.78459,0.56052,0.73677,0.79179,0.77753,0.9962340788478299,0.78178,0.79137,0.79179,0.78679,0.78466
model_190,0.78810,0.71255,0.39676,0.68010,0.83862,0.58995,0.9954035899509425,0.70259,0.72119,0.83862,0.74231,0.71429
model_212,0.78796,0.78237,0.53941,0.73037,0.80000,0.76530,0.996245437176892,0.77557,0.78301,0.80000,0.77822,0.78265
model_393,0.78794,0.79735,0.58041,0.75066,0.78724,0.80765,0.9969719936801299,0.79155,0.81031,0.78724,0.79270,0.79745
model_30,0.78762,0.78209,0.55646,0.73550,0.79260,0.77183,0.9943900358231066,0.78001,0.79002,0.79260,0.78440,0.78221
model_370,0.78762,0.76615,0.52710,0.71886,0.80114,0.73154,0.9956437196178684,0.76119,0.76208,0.80114,0.77335,0.76634
model_355,0.78647,0.71693,0.41060,0.67131,0.84989,0.58757,0.9925393297937737,0.71325,0.65754,0.84989,0.71678,0.71873
model_265,0.78578,0.71923,0.40923,0.67761,0.84675,0.59549,0.9882090097952815,0.71342,0.67461,0.84675,0.72189,0.72112
model_206,0.78514,0.78034,0.54795,0.73131,0.79295,0.76807,0.9931822759265869,0.77681,0.79059,0.79295,0.78042,0.78051
model_198,0.78497,0.77099,0.53236,0.72130,0.79394,0.74828,0.9939585005151117,0.76935,0.77444,0.79394,0.77655,0.77111
model_377,0.78492,0.77795,0.54646,0.72838,0.79124,0.76485,0.995964119768725,0.77539,0.78353,0.79124,0.77985,0.77805
model_55,0.78401,0.67207,0.29563,0.63726,0.85962,0.48907,0.8872903899795693,0.66460,0.65521,0.85962,0.70860,0.67435
model_244,0.78359,0.69449,0.33946,0.65620,0.85057,0.54238,0.9147242333396439,0.68590,0.69932,0.85057,0.71831,0.69648
model_360,0.78312,0.69552,0.36820,0.65561,0.85020,0.54423,0.997495751049179,0.69087,0.65774,0.85020,0.71152,0.69722
model_24,0.78294,0.77779,0.54987,0.72930,0.78678,0.76898,0.996104839942724,0.77486,0.78634,0.78678,0.78043,0.77788
model_3,0.78118,0.79140,0.57213,0.74992,0.78078,0.80233,0.9962422115745413,0.78427,0.81182,0.78078,0.78719,0.79156
model_497,0.78063,0.51327,0.03449,0.53155,0.89887,0.13485,0.893060654156152,0.52539,0.53070,0.89887,0.65902,0.51686
model_484,0.78057,0.49349,-0.01308,0.52134,0.90722,0.08850,0.9350346338221263,0.50657,0.51948,0.90722,0.65249,0.49786
model_207,0.77982,0.77508,0.53085,0.72432,0.78956,0.76107,0.9922816838559295,0.76758,0.78171,0.78956,0.77280,0.77532
model_378,0.77882,0.77085,0.53098,0.72316,0.78582,0.75605,0.9974068621107836,0.76580,0.77415,0.78582,0.77296,0.77093
model_28,0.77858,0.77105,0.53416,0.72376,0.78493,0.75741,0.9956955507674127,0.76864,0.77889,0.78493,0.77371,0.77117
model_194,0.77784,0.78028,0.56153,0.73715,0.78059,0.78021,0.9947817457970599,0.77983,0.79811,0.78059,0.77896,0.78040
model_34,0.77770,0.78189,0.54845,0.73697,0.77969,0.78441,0.9949411217175865,0.77575,0.79514,0.77969,0.77946,0.78205
model_102,0.77742,0.72177,0.41905,0.67583,0.83742,0.60964,0.9702255241950657,0.71680,0.64510,0.83742,0.71057,0.72353
model_29,0.77592,0.78105,0.55267,0.73830,0.77691,0.78555,0.9965768665027641,0.77557,0.80067,0.77691,0.77960,0.78123
model_380,0.77481,0.76763,0.53075,0.72187,0.77887,0.75669,0.9954032001489269,0.76438,0.77804,0.77887,0.77252,0.76778
model_1,0.77310,0.78941,0.56933,0.75038,0.77287,0.80664,0.9947910495849775,0.78285,0.81743,0.77287,0.78060,0.78976
model_36,0.77265,0.80691,0.59706,0.77044,0.76449,0.84985,0.9955854715376579,0.79688,0.84472,0.76449,0.79137,0.80717
model_5,0.77255,0.77206,0.53494,0.72993,0.77462,0.76971,0.9956484283110857,0.76669,0.78674,0.77462,0.77383,0.77216
model_196,0.77154,0.76508,0.51816,0.71548,0.77765,0.75270,0.9945510120094043,0.76119,0.77312,0.77765,0.76721,0.76518
model_210,0.76945,0.79529,0.57670,0.75461,0.77261,0.81889,0.9909967781205061,0.78729,0.83346,0.77261,0.77480,0.79575
model_23,0.76921,0.75801,0.49817,0.70963,0.77716,0.73917,0.9950930346772968,0.75479,0.76208,0.77716,0.76222,0.75816
model_25,0.76881,0.78626,0.56205,0.74477,0.76563,0.80731,0.9944995542200493,0.77983,0.81259,0.76563,0.77880,0.78647
model_208,0.76798,0.76818,0.51884,0.72360,0.77415,0.76266,0.9935200425769991,0.76154,0.78328,0.77415,0.76657,0.76840
model_15,0.76762,0.76283,0.51859,0.71530,0.77054,0.75528,0.9959557926978858,0.76012,0.77349,0.77054,0.76680,0.76291
model_187,0.76760,0.75810,0.50950,0.70819,0.77770,0.73885,0.9928657216498372,0.75675,0.76454,0.77770,0.75887,0.75828
model_369,0.76743,0.75798,0.51723,0.71295,0.77335,0.74288,0.9956265717599071,0.75408,0.76548,0.77335,0.76271,0.75811
