model,f2,gmean,bss,pr_auc,sensitivity,specificity,ppv,accuracy,precision,recall,f1,auc
model_333,0.41987,0.64802,0.28258,0.63807,0.42790,0.87507,0.9589210517374263,0.63139,0.39935,0.42790,0.41011,0.65149
model_87,0.41480,0.61799,0.22731,0.61136,0.42876,0.81450,0.9589146372498654,0.61062,0.51637,0.42876,0.40955,0.62163
model_95,0.41354,0.61950,0.23482,0.60880,0.43414,0.81298,0.9738260087436711,0.61523,0.37816,0.43414,0.39140,0.62356
model_356,0.40702,0.62812,0.24636,0.62049,0.41844,0.84514,0.9578539634242286,0.61825,0.49372,0.41844,0.39951,0.63179
model_412,0.40280,0.62815,0.24285,0.61969,0.38572,0.87525,0.9085390234973868,0.61523,0.67722,0.38572,0.44319,0.63049
model_520,0.39602,0.61533,0.22784,0.61105,0.41411,0.82483,0.9650848813552666,0.60920,0.45308,0.41411,0.37897,0.61947
model_340,0.38869,0.53132,0.04462,0.54326,0.44312,0.62958,0.9733599865793336,0.52326,0.33249,0.44312,0.33712,0.53635
model_328,0.38844,0.61875,0.21714,0.61355,0.39010,0.85392,0.9527997120442983,0.60103,0.49680,0.39010,0.39234,0.62201
model_279,0.38729,0.57903,0.13615,0.58542,0.39769,0.76864,0.9767904612114097,0.56516,0.62887,0.39769,0.39530,0.58316
model_467,0.38709,0.60568,0.19973,0.60125,0.39460,0.82404,0.966431366777189,0.59748,0.43126,0.39460,0.38610,0.60932
model_99,0.38326,0.59674,0.18064,0.59798,0.39897,0.80315,0.9676310488716311,0.58327,0.43714,0.39897,0.37469,0.60106
model_90,0.37805,0.62499,0.24563,0.61594,0.39052,0.86733,0.9685300356623837,0.61790,0.43096,0.39052,0.36613,0.62892
model_272,0.37754,0.60417,0.19075,0.60298,0.39487,0.82169,0.990104346898887,0.58913,0.39522,0.39487,0.36362,0.60828
model_449,0.36921,0.52605,0.02880,0.54154,0.41861,0.64349,0.9683925825604702,0.51580,0.40657,0.41861,0.32765,0.53105
model_287,0.36512,0.58459,0.15567,0.58752,0.38469,0.79236,0.9766000328859868,0.57191,0.36933,0.38469,0.34968,0.58853
model_438,0.36309,0.61699,0.23039,0.60997,0.37842,0.86440,0.9653255011018886,0.60831,0.35901,0.37842,0.34709,0.62141
model_154,0.36236,0.59767,0.17055,0.59350,0.37412,0.82877,0.9590885480147261,0.58043,0.45477,0.37412,0.35968,0.60144
model_219,0.35950,0.62921,0.23933,0.63043,0.33042,0.93277,0.9116334505517487,0.61452,0.77736,0.33042,0.42405,0.63160
model_155,0.35657,0.61847,0.22379,0.61323,0.36144,0.88281,0.9622402088431607,0.60369,0.36351,0.36144,0.35315,0.62213
model_166,0.35637,0.61052,0.20481,0.60566,0.35477,0.87279,0.9597929753287632,0.59553,0.43358,0.35477,0.36573,0.61378
model_264,0.35526,0.62072,0.22867,0.61659,0.36144,0.88772,0.9559423172740068,0.60440,0.36391,0.36144,0.34954,0.62458
model_457,0.35410,0.54008,0.05910,0.54726,0.40754,0.68348,0.9547239325422863,0.52823,0.28322,0.40754,0.30025,0.54551
model_105,0.35397,0.51423,0.01738,0.53624,0.40894,0.63132,0.9985037288046189,0.50781,0.41777,0.40894,0.30627,0.52013
model_429,0.35178,0.30503,-0.38379,0.47015,0.36074,0.25075,0.9123351352955144,0.31286,0.33747,0.36074,0.34192,0.30574
model_218,0.33608,0.57913,0.13963,0.58283,0.31176,0.85126,0.923969234995388,0.56694,0.65821,0.31176,0.39030,0.58151
model_355,0.33542,0.56242,0.10197,0.56707,0.36535,0.76919,0.9983284422836178,0.54723,0.34459,0.36535,0.31005,0.56727
model_160,0.33135,0.58562,0.17499,0.58523,0.35424,0.82701,0.9623125345490063,0.58540,0.37788,0.35424,0.30817,0.59063
model_528,0.32539,0.58046,0.15438,0.58484,0.34396,0.82666,0.9732097281195566,0.56942,0.33092,0.34396,0.30900,0.58531
model_505,0.32233,0.59354,0.18428,0.58787,0.34079,0.85495,0.9584420114302213,0.59038,0.27324,0.34079,0.30035,0.59787
model_54,0.32139,0.61124,0.21076,0.61212,0.31189,0.91818,0.9095994506618278,0.59996,0.57829,0.31189,0.34906,0.61504
model_83,0.31588,0.60224,0.20234,0.59757,0.32819,0.88532,0.9566448425810292,0.59677,0.28111,0.32819,0.30062,0.60675
model_474,0.30175,0.58163,0.15199,0.59065,0.27539,0.89301,0.9056477029771205,0.56570,0.62811,0.27539,0.35860,0.58420
model_530,0.28422,0.56081,0.11476,0.57183,0.29828,0.83302,0.9751553768937288,0.55043,0.36908,0.29828,0.27594,0.56565
model_260,0.28232,0.55770,0.10362,0.56882,0.29737,0.82802,0.986979848223686,0.54741,0.46979,0.29737,0.27677,0.56270
model_164,0.27362,0.57411,0.12550,0.58641,0.27644,0.88150,0.9359672547818106,0.54883,0.37411,0.27644,0.27965,0.57897
model_173,0.27336,0.55607,0.10154,0.56317,0.29851,0.82424,0.9504366022574398,0.54723,0.28830,0.29851,0.24866,0.56138
model_100,0.26350,0.56920,0.12312,0.57936,0.26648,0.88119,0.97809100371227,0.55291,0.50230,0.26648,0.27377,0.57384
model_305,0.26108,0.57884,0.14280,0.58679,0.23414,0.92952,0.890287669106205,0.56605,0.68309,0.23414,0.32187,0.58183
model_249,0.25580,0.58000,0.14583,0.59110,0.23716,0.93105,0.88959238653037,0.56001,0.62511,0.23716,0.29839,0.58411
model_40,0.25249,0.58166,0.14728,0.59316,0.22527,0.94504,0.8800994498905303,0.56392,0.76429,0.22527,0.31470,0.58515
model_248,0.23982,0.57364,0.13499,0.58578,0.22424,0.93120,0.9056163948952068,0.55700,0.67832,0.22424,0.27739,0.57772
model_81,0.23761,0.57590,0.13524,0.58423,0.22809,0.93220,0.9352122698230381,0.55646,0.35672,0.22809,0.25919,0.58015
model_497,0.22124,0.56366,0.09948,0.57491,0.20826,0.92648,0.8784080095447426,0.54119,0.53668,0.20826,0.25479,0.56737
model_229,0.21342,0.56286,0.11279,0.57495,0.20110,0.93298,0.874533462046445,0.54652,0.48590,0.20110,0.24279,0.56704
model_230,0.21254,0.57347,0.12920,0.59001,0.19272,0.96253,nan,0.55273,0.69147,0.19272,0.26062,0.57762
model_71,0.20951,0.56485,0.12277,0.58271,0.18151,0.95613,0.8723326092446589,0.55114,0.67616,0.18151,0.27484,0.56882
model_102,0.20469,0.56828,0.12308,0.57894,0.20190,0.94468,0.9297722789279622,0.54989,0.23319,0.20190,0.21109,0.57329
model_406,0.20252,0.56277,0.11548,0.57689,0.18534,0.94971,0.82202920294998,0.54776,0.49964,0.18534,0.24098,0.56753
model_111,0.19699,0.56021,0.10777,0.57535,0.18226,0.94651,0.8731072893743891,0.54350,0.55458,0.18226,0.23253,0.56439
model_251,0.19335,0.54901,0.09206,0.57106,0.17053,0.93472,0.9239731688871249,0.53320,0.57397,0.17053,0.24532,0.55262
model_63,0.18529,0.55319,0.09323,0.56917,0.16375,0.94994,0.8553316410774299,0.53853,0.65759,0.16375,0.23609,0.55685
model_296,0.18466,0.55625,0.11213,0.56798,0.17531,0.94711,0.870829287690163,0.54901,0.36628,0.17531,0.20612,0.56121
model_247,0.18137,0.56188,0.11600,0.58363,0.15446,0.97844,0.9334584105957423,0.54705,0.86370,0.15446,0.24715,0.56645
model_493,0.18064,0.55770,0.10726,0.56971,0.17400,0.95106,0.8608024970671919,0.54616,0.33426,0.17400,0.19650,0.56253
model_119,0.17637,0.55401,0.10486,0.56578,0.17072,0.94736,0.8515738234305041,0.54545,0.29388,0.17072,0.19037,0.55904
model_414,0.16993,0.54928,0.07950,0.56758,0.16008,0.94807,0.8843892624618788,0.52433,0.33158,0.16008,0.19163,0.55408
model_310,0.15992,0.52999,0.04946,0.55322,0.14144,0.92733,0.8787318682505493,0.51651,0.54551,0.14144,0.20380,0.53438
model_69,0.15248,0.54194,0.07738,0.56506,0.13332,0.95976,0.9013776637194363,0.52646,0.56761,0.13332,0.19836,0.54654
model_318,0.15205,0.54824,0.08750,0.56777,0.12832,0.97740,0.9171511784034526,0.53675,0.80841,0.12832,0.21181,0.55286
model_239,0.14998,0.54120,0.07526,0.56489,0.12779,0.96405,0.9051463992143157,0.52628,0.61596,0.12779,0.20388,0.54592
model_421,0.14997,0.54064,0.07548,0.55993,0.12939,0.96058,0.8700087305206119,0.52788,0.64069,0.12939,0.20025,0.54498
model_491,0.14260,0.53862,0.06754,0.55685,0.13332,0.95333,0.871572411187705,0.52486,0.31377,0.13332,0.16390,0.54332
model_144,0.13779,0.54078,0.07137,0.56388,0.12313,0.96869,0.9066463053846429,0.52219,0.47326,0.12313,0.17121,0.54591
model_473,0.12834,0.52460,0.04265,0.54853,0.11025,0.94912,0.89368788060358,0.51261,0.55505,0.11025,0.17213,0.52968
model_47,0.12197,0.53594,0.06473,0.55382,0.11535,0.96699,0.8094800119739242,0.52379,0.24892,0.11535,0.13678,0.54117
model_142,0.12049,0.52769,0.05080,0.54628,0.11038,0.95567,0.8399552448733876,0.51722,0.28441,0.11038,0.14279,0.53302
model_409,0.11272,0.52568,0.04755,0.54965,0.09638,0.96519,0.8258382321120653,0.51438,0.45749,0.09638,0.15220,0.53078
model_500,0.11073,0.52557,0.04932,0.54477,0.10575,0.95650,0.8527956719480362,0.51882,0.22082,0.10575,0.12288,0.53112
model_299,0.10901,0.51892,0.03212,0.54508,0.09544,0.95312,0.9114211388118383,0.50692,0.44189,0.09544,0.14190,0.52428
model_402,0.10830,0.51979,0.03541,0.54640,0.09420,0.95527,0.8765861701547863,0.50870,0.49852,0.09420,0.14233,0.52474
model_238,0.09887,0.51106,0.00688,0.54066,0.08334,0.94853,0.8979947059486942,0.49556,0.55883,0.08334,0.13822,0.51594
model_237,0.09819,0.52102,0.03496,0.54419,0.08580,0.96706,0.90714563475852,0.50888,0.39985,0.08580,0.12767,0.52643
model_492,0.09817,0.52882,0.05087,0.55408,0.08412,0.98463,nan,0.51491,0.50740,0.08412,0.13305,0.53437
model_503,0.09558,0.51459,0.01489,0.53960,0.08530,0.95480,0.8548913077427458,0.50053,0.30984,0.08530,0.11939,0.52005
model_298,0.09521,0.50428,-0.00435,0.53552,0.08084,0.93759,0.8839323669782767,0.48935,0.42049,0.08084,0.13048,0.50922
model_304,0.08888,0.52056,0.03142,0.54771,0.07417,0.97796,0.9368261034266888,0.50746,0.54290,0.07417,0.12688,0.52607
model_401,0.08559,0.52266,0.03480,0.54484,0.07584,0.98101,nan,0.50657,0.25009,0.07584,0.10758,0.52843
model_426,0.08347,0.52600,0.04350,0.55191,0.07414,0.98987,0.8751979380842175,0.50817,0.20617,0.07414,0.10358,0.53201
model_37,0.07963,0.51461,0.02427,0.54409,0.06702,0.97314,0.9485157978335279,0.50000,0.58284,0.06702,0.11253,0.52008
model_113,0.07933,0.51884,0.03418,0.54086,0.07104,0.97842,0.8564164596292765,0.50817,0.27781,0.07104,0.09889,0.52473
model_480,0.07889,0.52280,0.03953,0.54440,0.07381,0.98379,0.8477652861910033,0.50977,0.17004,0.07381,0.08979,0.52880
model_498,0.07815,0.51671,0.02680,0.53890,0.07447,0.97052,0.8943536696243841,0.50462,0.20348,0.07447,0.08721,0.52250
model_233,0.07706,0.51900,0.02379,0.54117,0.06844,0.98052,0.8305189232527286,0.50178,0.22529,0.06844,0.09664,0.52448
model_504,0.07570,0.50991,0.01424,0.53427,0.06572,0.96580,nan,0.49734,0.31777,0.06572,0.09948,0.51576
model_502,0.07276,0.51159,0.01772,0.54557,0.06007,0.97397,0.8818531688132678,0.49751,0.60180,0.06007,0.10679,0.51702
model_55,0.06994,0.51399,0.02392,0.54035,0.05998,0.97955,nan,0.50178,0.36862,0.05998,0.09465,0.51977
model_64,0.06268,0.51707,0.02438,0.54243,0.05241,0.99319,0.9156516214104178,0.50124,0.60130,0.05241,0.09029,0.52280
model_422,0.06139,0.51507,0.01568,0.53821,0.05820,0.98388,nan,0.49521,0.09145,0.05820,0.06788,0.52104
model_118,0.05878,0.51028,0.01755,0.53319,0.05459,0.97764,nan,0.50053,0.12411,0.05459,0.06760,0.51611
model_290,0.05848,0.50988,0.01069,0.53332,0.05211,0.97944,0.892054488509655,0.49521,0.19946,0.05211,0.07292,0.51577
model_39,0.05725,0.51502,0.02411,0.53825,0.05334,0.98874,0.8356298798790849,0.50284,0.13510,0.05334,0.06631,0.52104
model_225,0.05580,0.50341,-0.00775,0.53108,0.04654,0.97136,0.9177142770361355,0.48739,0.46247,0.04654,0.08023,0.50895
model_61,0.05426,0.51172,0.01933,0.53840,0.04755,0.98736,0.8534575287486375,0.49840,0.25714,0.04755,0.07094,0.51745
model_217,0.05385,0.51010,0.00974,0.53795,0.04519,0.98649,0.9271512768809012,0.49609,0.41709,0.04519,0.07663,0.51584
model_68,0.05344,0.50570,0.00691,0.53385,0.04387,0.97870,0.9139590360144823,0.49379,0.47443,0.04387,0.07948,0.51129
model_62,0.05314,0.51061,0.01317,0.53602,0.04441,0.98865,0.9101016268975428,0.49769,0.39015,0.04441,0.07590,0.51653
model_292,0.05306,0.51228,0.01502,0.53630,0.04415,0.99209,0.9588139667124718,0.49787,0.42906,0.04415,0.07654,0.51812
model_235,0.05067,0.50593,0.00614,0.53477,0.04270,0.98131,0.835335469657396,0.49183,0.28740,0.04270,0.07092,0.51201
model_499,0.04828,0.51009,0.01363,0.53601,0.04097,0.99215,nan,0.49574,0.27562,0.04097,0.06665,0.51656
model_478,0.04722,0.50720,0.00682,0.53292,0.04268,0.98399,nan,0.49414,0.12823,0.04268,0.05721,0.51334
model_472,0.04137,0.50724,0.00476,0.53345,0.03610,0.99107,nan,0.49094,0.14909,0.03610,0.05391,0.51358
model_232,0.04112,0.49767,-0.01143,0.52775,0.03628,0.97093,0.918943719396152,0.48509,0.17404,0.03628,0.05290,0.50361
model_70,0.03680,0.50657,0.00684,0.53201,0.03223,0.99347,0.9160849465318941,0.49290,0.18942,0.03223,0.04829,0.51285
model_125,0.03474,0.50719,0.00651,0.53346,0.02889,0.99766,0.844716184187341,0.49272,0.30350,0.02889,0.05021,0.51328
model_301,0.03301,0.50679,0.00653,0.53278,0.02746,0.99838,0.9590042067112622,0.49308,0.34253,0.02746,0.04825,0.51292
model_49,0.03248,0.50489,0.00216,0.53090,0.02881,0.99376,0.8490382876117661,0.49077,0.14075,0.02881,0.04158,0.51129
model_131,0.03171,0.50247,-0.00015,0.52972,0.02730,0.99020,nan,0.48917,0.12533,0.02730,0.04229,0.50875
model_423,0.02681,0.49883,-0.00922,0.52645,0.02286,0.98783,nan,0.48473,0.17140,0.02286,0.03677,0.50534
model_50,0.02593,0.50076,-0.00363,0.52637,0.02251,0.99166,nan,0.48846,0.12804,0.02251,0.03435,0.50708
model_227,0.02568,0.50172,-0.00237,0.52821,0.02149,0.99452,0.8412157508658579,0.48846,0.17906,0.02149,0.03654,0.50800
model_420,0.02383,0.49583,-0.01608,0.52716,0.02007,0.98394,nan,0.48153,0.14315,0.02007,0.03343,0.50201
model_487,0.02237,0.49552,-0.01893,0.52612,0.01910,0.98489,0.8105944145282019,0.48100,0.11976,0.01910,0.03044,0.50200
model_398,0.02214,0.50080,-0.00393,0.52624,0.02030,0.99397,0.8639250475444188,0.48864,0.05695,0.02030,0.02620,0.50713
model_243,0.02128,0.50090,-0.00499,0.52752,0.01776,0.99711,0.9503458286058759,0.48722,0.18333,0.01776,0.03057,0.50743
model_477,0.02034,0.49493,-0.01486,0.52411,0.01739,0.98522,0.8321876731138494,0.48189,0.08772,0.01739,0.02749,0.50131
model_42,0.01994,0.50017,-0.00643,0.52627,0.01713,0.99642,nan,0.48633,0.07794,0.01713,0.02661,0.50677
model_130,0.01739,0.49756,-0.01427,0.52588,0.01424,0.99385,nan,0.48278,0.18182,0.01424,0.02607,0.50405
model_319,0.01685,0.49772,-0.01309,0.52584,0.01386,0.99457,0.9576969621556258,0.48349,0.18793,0.01386,0.02506,0.50422
model_416,0.01592,0.49867,-0.01040,0.52559,0.01510,0.99522,nan,0.48384,0.02765,0.01510,0.01770,0.50516
model_476,0.01491,0.49690,-0.01300,0.52374,0.01278,0.99422,nan,0.48295,0.05785,0.01278,0.01999,0.50350
model_495,0.01321,0.49722,-0.01427,0.52464,0.01224,0.99542,nan,0.48189,0.02102,0.01224,0.01507,0.50383
model_51,0.01137,0.49789,-0.01131,0.52461,0.00993,0.99902,nan,0.48384,0.04890,0.00993,0.01475,0.50448
model_126,0.00822,0.49669,-0.01333,0.52432,0.00674,1.00000,nan,0.48242,0.08523,0.00674,0.01227,0.50337
model_38,0.00718,0.49490,-0.01616,0.52259,0.00605,0.99688,nan,0.48153,0.04748,0.00605,0.01007,0.50147
model_117,0.00669,0.49565,-0.01527,0.52320,0.00545,0.99915,nan,0.48171,0.07765,0.00545,0.01014,0.50230
model_66,0.00589,0.49540,-0.01603,0.52248,0.00483,0.99931,0.9662668577468609,0.48153,0.06960,0.00483,0.00881,0.50207
model_490,0.00580,0.49054,-0.03057,0.52194,0.00502,0.98924,nan,0.47567,0.03466,0.00502,0.00776,0.49713
model_411,0.00512,0.49450,-0.01804,0.52202,0.00442,0.99798,nan,0.48047,0.02770,0.00442,0.00681,0.50120
model_240,0.00433,0.49481,-0.01752,0.52248,0.00355,0.99942,nan,0.48047,0.04261,0.00355,0.00649,0.50148
model_59,0.00341,0.49472,-0.01733,0.52200,0.00282,1.00000,nan,0.48082,0.02273,0.00282,0.00496,0.50141
model_300,0.00000,0.49327,-0.02020,0.52077,0.00000,1.00000,nan,0.47923,0.00000,0.00000,0.00000,0.50000
